"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","rhat","approach_edlp","mean_edlp","std_edlp","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM762PRIMEBONESCW","Dog Treats","NPP","ITEM762PRIMEBONESCW_Retailer","DT PRIME BONES CW 09.7-11.5OZ",0.959319257660702,0.00615232514616403,0.00147099478969103,"tpr_discount_byppg",1.69101099311961,0.0537695638954665,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM762PRIMEBONESCW","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT PRIME BONES CW 09.7-11.5OZ"
"ITEM762PRIMEBONESCW","Dog Treats","NPP","ITEM762PRIMEBONESCW_Retailer","DT PRIME BONES CW 09.7-11.5OZ",0.959319257660702,0.00615232514616403,0.00147099478969103,"ACV_Feat_Only",0.1489361315367,0.0537695638954665,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM762PRIMEBONESCW","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT PRIME BONES CW 09.7-11.5OZ"
"ITEM762PRIMEBONESCW","Dog Treats","NPP","ITEM762PRIMEBONESCW_Retailer","DT PRIME BONES CW 09.7-11.5OZ",0.959319257660702,0.00615232514616403,0.00147099478969103,"ACV_Selling",5.8514468823514,0.0537695638954665,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM762PRIMEBONESCW","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DT PRIME BONES CW 09.7-11.5OZ"
"ITEM762PRIMEBONESCW","Dog Treats","NPP","ITEM762PRIMEBONESCW_Retailer","DT PRIME BONES CW 09.7-11.5OZ",0.959319257660702,0.00615232514616403,0.00147099478969103,"tpr_discount_byppg_lag2",-0.382942037612143,0.0537695638954665,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM762PRIMEBONESCW","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT PRIME BONES CW 09.7-11.5OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_ROM","DT BUSY CW 01.2-1.7OZ",0.289416206743043,0.0385104270044722,0.00245137688118913,"tpr_discount_byppg",1.38645647642922,0.159789218944494,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM771BUSYCW","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT BUSY CW 01.2-1.7OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_ROM","DT BUSY CW 01.2-1.7OZ",0.289416206743043,0.0385104270044722,0.00245137688118913,"ACV_Feat_Only",10,0.159789218944494,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM771BUSYCW","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT BUSY CW 01.2-1.7OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_ROM","DT BUSY CW 01.2-1.7OZ",0.289416206743043,0.0385104270044722,0.00245137688118913,"monthno",-0.0101984332588024,0.159789218944494,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM771BUSYCW","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT BUSY CW 01.2-1.7OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_Retailer","DT BUSY CW 01.2-1.7OZ",0.510245726863531,0.239279656265063,0.0570512290014433,"wk_sold_median_base_price_byppg_log",-2.5,0.442375280306746,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM771BUSYCW","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DT BUSY CW 01.2-1.7OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_Retailer","DT BUSY CW 01.2-1.7OZ",0.510245726863531,0.239279656265063,0.0570512290014433,"tpr_discount_byppg",3.33269889635049,0.442375280306746,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM771BUSYCW","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT BUSY CW 01.2-1.7OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_Retailer","DT BUSY CW 01.2-1.7OZ",0.510245726863531,0.239279656265063,0.0570512290014433,"ACV_Feat_Only",0.561913932097878,0.442375280306746,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM771BUSYCW","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT BUSY CW 01.2-1.7OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_Retailer","DT BUSY CW 01.2-1.7OZ",0.510245726863531,0.239279656265063,0.0570512290014433,"ACV_Disp_Only",10,0.442375280306746,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM771BUSYCW","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT BUSY CW 01.2-1.7OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_Retailer","DT BUSY CW 01.2-1.7OZ",0.510245726863531,0.239279656265063,0.0570512290014433,"tpr_discount_byppg_lag2",-0.483028726965947,0.442375280306746,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM771BUSYCW","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT BUSY CW 01.2-1.7OZ"
"ITEM771BUSYCW","Dog Treats","NPP","ITEM771BUSYCW_Retailer","DT BUSY CW 01.2-1.7OZ",0.510245726863531,0.239279656265063,0.0570512290014433,"monthno",0.0282459637224022,0.442375280306746,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM771BUSYCW","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT BUSY CW 01.2-1.7OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.28009063610406,0.0353353359081792,0.00455045574408401,"tpr_discount_byppg",1.84164560416026,0.149002371429439,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM778DENTALIFEACTIVEFRESHDT","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.28009063610406,0.0353353359081792,0.00455045574408401,"ACV_Feat_Only",0.97024779944457,0.149002371429439,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM778DENTALIFEACTIVEFRESHDT","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.28009063610406,0.0353353359081792,0.00455045574408401,"category_trend",0.368148506382461,0.149002371429439,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM778DENTALIFEACTIVEFRESHDT","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.28009063610406,0.0353353359081792,0.00455045574408401,"tpr_discount_byppg_lag2",-0.359302273199063,0.149002371429439,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM778DENTALIFEACTIVEFRESHDT","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.28009063610406,0.0353353359081792,0.00455045574408401,"monthno",-0.00939454492489373,0.149002371429439,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM778DENTALIFEACTIVEFRESHDT","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_Retailer","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.681072720004606,2.78512794591495,0.24059816116597,"tpr_discount_byppg",1.6295733487701,1.27053567809511,NA,"Brand in Retailer",-0.832586489879096,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM778DENTALIFEACTIVEFRESHDT","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_Retailer","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.681072720004606,2.78512794591495,0.24059816116597,"ACV_Feat_Only",10,1.27053567809511,NA,"Brand in Retailer",-0.832586489879096,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM778DENTALIFEACTIVEFRESHDT","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_Retailer","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.681072720004606,2.78512794591495,0.24059816116597,"ACV_Selling",10,1.27053567809511,NA,"Brand in Retailer",-0.832586489879096,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM778DENTALIFEACTIVEFRESHDT","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_Retailer","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.681072720004606,2.78512794591495,0.24059816116597,"tpr_discount_byppg_lag1",-0.0272213111236618,1.27053567809511,NA,"Brand in Retailer",-0.832586489879096,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM778DENTALIFEACTIVEFRESHDT","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_Retailer","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.681072720004606,2.78512794591495,0.24059816116597,"tpr_discount_byppg_lag2",-0.231531893501014,1.27053567809511,NA,"Brand in Retailer",-0.832586489879096,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM778DENTALIFEACTIVEFRESHDT","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_Retailer","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.681072720004606,2.78512794591495,0.24059816116597,"monthno",-0.20630194776394,1.27053567809511,NA,"Brand in Retailer",-0.832586489879096,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM778DENTALIFEACTIVEFRESHDT","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM778DENTALIFEACTIVEFRESHDT","Dog Treats","NPP","ITEM778DENTALIFEACTIVEFRESHDT_Retailer","DT DENTALIFE ACTIVEFRESH DT 01.1OZ",0.681072720004606,2.78512794591495,0.24059816116597,"wk_sold_median_base_price_byppg_log",-0.832586489879096,1.27053567809511,NA,"Brand in Retailer",-0.832586489879096,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM778DENTALIFEACTIVEFRESHDT","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DT DENTALIFE ACTIVEFRESH DT 01.1OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ",0.676677123527997,0.372490907985671,0.0755789701994197,"ACV_Feat_Only",3.7393336455354,0.455533546634673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM784BEGGINFUNSIZEMT","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ",0.676677123527997,0.372490907985671,0.0755789701994197,"ACV_Disp_Only",10,0.455533546634673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM784BEGGINFUNSIZEMT","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ",0.676677123527997,0.372490907985671,0.0755789701994197,"ACV_Feat_Disp",10,0.455533546634673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM784BEGGINFUNSIZEMT","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ",0.676677123527997,0.372490907985671,0.0755789701994197,"tpr_discount_byppg_lag1",-6.42531435245043,0.455533546634673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM784BEGGINFUNSIZEMT","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ",0.676677123527997,0.372490907985671,0.0755789701994197,"tpr_discount_byppg_lag2",-6.55017536060517,0.455533546634673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM784BEGGINFUNSIZEMT","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_Retailer","DT BEGGIN FUN SIZE MT 01.3OZ",0.866708480621766,0.833187780723164,0.124995948556845,"wk_sold_median_base_price_byppg_log",-2.5,0.705320776431095,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM784BEGGINFUNSIZEMT","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_Retailer","DT BEGGIN FUN SIZE MT 01.3OZ",0.866708480621766,0.833187780723164,0.124995948556845,"tpr_discount_byppg",1.89012682817337,0.705320776431095,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM784BEGGINFUNSIZEMT","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_Retailer","DT BEGGIN FUN SIZE MT 01.3OZ",0.866708480621766,0.833187780723164,0.124995948556845,"ACV_Feat_Only",4.78862897020684,0.705320776431095,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM784BEGGINFUNSIZEMT","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_Retailer","DT BEGGIN FUN SIZE MT 01.3OZ",0.866708480621766,0.833187780723164,0.124995948556845,"ACV_Disp_Only",10,0.705320776431095,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM784BEGGINFUNSIZEMT","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_Retailer","DT BEGGIN FUN SIZE MT 01.3OZ",0.866708480621766,0.833187780723164,0.124995948556845,"ACV_Selling",10,0.705320776431095,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM784BEGGINFUNSIZEMT","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_Retailer","DT BEGGIN FUN SIZE MT 01.3OZ",0.866708480621766,0.833187780723164,0.124995948556845,"tpr_discount_byppg_lag2",-1.9844608390932,0.705320776431095,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM784BEGGINFUNSIZEMT","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM784BEGGINFUNSIZEMT","Dog Treats","NPP","ITEM784BEGGINFUNSIZEMT_Retailer","DT BEGGIN FUN SIZE MT 01.3OZ",0.866708480621766,0.833187780723164,0.124995948556845,"monthno",-0.184021987287789,0.705320776431095,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM784BEGGINFUNSIZEMT","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT BEGGIN FUN SIZE MT 01.3OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_ROM","DT PRIME BONES CW 02.4OZ",0.451609818163978,0.110393118630793,0.0146781074980361,"tpr_discount_byppg",2.74723533608979,0.268581623025852,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM799PRIMEBONESCW","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_ROM","DT PRIME BONES CW 02.4OZ",0.451609818163978,0.110393118630793,0.0146781074980361,"ACV_Disp_Only",10,0.268581623025852,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM799PRIMEBONESCW","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_ROM","DT PRIME BONES CW 02.4OZ",0.451609818163978,0.110393118630793,0.0146781074980361,"category_trend",0.879148282461392,0.268581623025852,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM799PRIMEBONESCW","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_ROM","DT PRIME BONES CW 02.4OZ",0.451609818163978,0.110393118630793,0.0146781074980361,"monthno",-0.0300555947611447,0.268581623025852,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM799PRIMEBONESCW","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_Retailer","DT PRIME BONES CW 02.4OZ",0.937869977320163,0.424535895177851,0.0531649285640914,"wk_sold_median_base_price_byppg_log",-2.5,0.844761914405309,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM799PRIMEBONESCW","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_Retailer","DT PRIME BONES CW 02.4OZ",0.937869977320163,0.424535895177851,0.0531649285640914,"tpr_discount_byppg",3.30133513335743,0.844761914405309,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM799PRIMEBONESCW","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_Retailer","DT PRIME BONES CW 02.4OZ",0.937869977320163,0.424535895177851,0.0531649285640914,"ACV_Feat_Only",10,0.844761914405309,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM799PRIMEBONESCW","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_Retailer","DT PRIME BONES CW 02.4OZ",0.937869977320163,0.424535895177851,0.0531649285640914,"ACV_Disp_Only",10,0.844761914405309,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM799PRIMEBONESCW","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_Retailer","DT PRIME BONES CW 02.4OZ",0.937869977320163,0.424535895177851,0.0531649285640914,"ACV_Feat_Disp",10,0.844761914405309,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM799PRIMEBONESCW","Retailer","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_Retailer","DT PRIME BONES CW 02.4OZ",0.937869977320163,0.424535895177851,0.0531649285640914,"ACV_Selling",10,0.844761914405309,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM799PRIMEBONESCW","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DT PRIME BONES CW 02.4OZ"
"ITEM799PRIMEBONESCW","Dog Treats","NPP","ITEM799PRIMEBONESCW_Retailer","DT PRIME BONES CW 02.4OZ",0.937869977320163,0.424535895177851,0.0531649285640914,"tpr_discount_byppg_lag1",-0.566932320234665,0.844761914405309,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM799PRIMEBONESCW","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DT PRIME BONES CW 02.4OZ"
