"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","WB_Comp_TPR_9","CB_Comp_RP_2","CB_Comp_TPR_3","CB_Comp_TPR_4"
"ITEM77CWBEYONDSIMPORGS_ROM","CW BEYOND SIMP ORGS 03OZ","Wet Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,1.54109699997858,1.55,0.0305991232561691,0,0,0,0.0000308333333333333,1.01968720247813,0.0499539619658465,0.0693088006755239,26,1.66666666666667,0.785907586000602,1,NA,NA,NA,0.00442180423569399,NA,NA,NA,0.880759080666065,1.14536941226926,1.31796392106407,1.31796392106407,0,0,0,0,0,0,2.97265094606335,1.98017164146094,NA,0,NA,NA,NA,NA,0,0,1.98017164146094,2.97265094606335,0.119999999999998,1.54960869998671,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,0.0185775635573986,0.0377657194811034,0.0232959228992608,0,NA,NA,NA,NA,NA,NA,NA
"ITEM82CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,10.4005395801087,10.3514146258961,0,0,0.00065,0,0.297079642857143,1.19963324742068,0,0,35,25196.3517857143,23780.2181961643,2,NA,NA,NA,NA,NA,NA,NA,1416.13358954999,245835.235347272,14629.3577241568,14629.3577241568,0,0,0,0,0,0,258205.958062107,24971.2583280246,NA,0,NA,NA,NA,NA,0,0,24971.2583280246,258205.958062107,1654.41507039179,10.3395062383034,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM82CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,10.3130086496652,10.2506202260131,0,0,0.00325538461538462,0,0.31643,1.16330916531663,0,0,31.9230769230769,25812.0621538462,24563.213944334,2,NA,NA,NA,NA,NA,NA,NA,1248.84820951216,251219.730043415,12739.1489565852,12739.1489565852,0,0,0,0,0,0,252062.585280619,24645.3962414849,NA,0,NA,NA,NA,NA,0,0,24645.3962414849,252062.585280619,2218.30730824438,10.2271637193275,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM82CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,9.66919034171866,9.64618115914252,0,0.00497153846153846,0.00230846153846154,0,0.310814615384615,1.08160444274342,0,0,28.9230769230769,27141.5457692308,24560.1944332952,2,NA,NA,NA,NA,NA,NA,NA,2581.35133593561,236902.611798794,24907.6119704372,24907.6119704372,0,0,0,0,0,0,237440.173345719,24616.1314884985,NA,0,NA,NA,NA,NA,0,0,24616.1314884985,237440.173345719,657.717385372823,9.64555819547706,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM82CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,9.24180136162928,9.23571228158908,0,0.002215,0.000344166666666667,0,0.243514166666667,1.01968720247813,0,0,26,18636.5885,18449.7929725541,2,NA,NA,NA,NA,NA,NA,NA,186.795527445875,170349.328721697,1778.50627830349,1778.50627830349,0,0,0,0,0,0,198671.217084131,21520.1804134599,NA,0,NA,NA,NA,NA,0,0,21520.1804134599,198671.217084131,129.268593105215,9.23571228158908,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM83CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,28.6696563289009,28.5206692860818,0,0,0.00552285714285714,0,0.265755714285714,1.19963324742068,0,0,35,26420.3102857143,25751.5768101479,2,NA,NA,NA,NA,NA,NA,NA,668.7334755664,734218.768571536,19060.494999893,19060.494999893,0,0,0,0,0,0,760207.163157015,26663.1314591361,NA,0,NA,NA,NA,NA,0,0,26663.1314591361,760207.163157015,4175.12752872707,28.5129373465875,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM83CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,28.5740540366689,28.4549058508986,0,0,0.0229107692307692,0,0.316773461538462,1.16330916531663,0,0,31.9230769230769,28922.3480769231,28350.4883234457,2,NA,NA,NA,NA,NA,NA,NA,571.859753477423,806609.518595084,16278.294174147,16278.294174147,0,0,0,0,0,0,833962.350223665,29312.2131557263,NA,0,NA,NA,NA,NA,0,0,29312.2131557263,833962.350223665,3564.28148974948,28.4521506829807,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM83CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,25.9812479905354,25.8998641713237,0,0.000306153846153846,0.0601338461538462,0,0.308053846153846,1.08160444274342,0,0,28.9230769230769,30086.9003846154,28721.5615093057,2,NA,NA,NA,NA,NA,NA,NA,1365.33887530971,743412.005951462,35056.2823562306,35056.2823562306,0,0,0,0,0,0,768519.627212841,29674.4955876614,NA,0,NA,NA,NA,NA,0,0,29674.4955876614,768519.627212841,2551.11146555679,25.8991648425047,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM83CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,24.6049340395078,24.603901281379,0,0.00396666666666667,0.00836083333333333,0,0.254045833333333,1.01968720247813,0,0,26,22500.39275,20967.192225497,2,NA,NA,NA,NA,NA,NA,NA,1533.20052450296,516028.267073161,38423.1738435065,38423.1738435065,0,0,0,0,0,0,538228.628985708,21889.6617557289,NA,0,NA,NA,NA,NA,0,0,21889.6617557289,538228.628985708,27.8013489725796,24.603901281379,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM86CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ","Wet Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,1.13574050677283,1.12239673564477,0,0.000640714285714286,0.000817142857142857,0,0.128844285714286,1.19963324742068,0,0,35,70281.9985,67367.1250568648,1,9.33487610158874,15.7692315330037,NA,0,NA,NA,NA,2914.87344313519,75531.4405268989,3264.37433024391,3264.37433024391,0,0,0,0,0,0,75805.5114830587,67611.5274449833,NA,0,NA,NA,NA,NA,0,0,67611.5274449833,75805.5114830587,993.093273377989,1.12161480705655,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,0,0.057092251271581,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM86CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ","Wet Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,1.11550348620003,1.10787851132046,0,0.000663076923076923,0.000535384615384615,0,0.148916923076923,1.16330916531663,0,0,31.9230769230769,74978.0909230769,73780.6180280746,1,9.68143958166826,15.9837464373868,NA,0,NA,NA,NA,1197.47289500233,81101.175989171,1324.88878005971,1324.88878005971,0,0,0,0,0,0,83240.9967031364,75731.7405045488,NA,0,NA,NA,NA,NA,0,0,75731.7405045488,83240.9967031364,1216.81740097876,1.09938673681937,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,0,0.110445131454035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM86CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ","Wet Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,1.03163434820951,1.03036923377718,0,0.00133153846153846,0.000455384615384615,0,0.115459615384615,1.08160444274342,0,0,28.9230769230769,59178.9318461538,59056.5894520848,1,8.90570643909448,14.5129325418278,NA,0.00470005569632599,NA,NA,NA,122.342394069092,60900.1500048288,126.081072094173,126.081072094173,0,0,0,0,0,0,66804.6973052039,64808.0431345965,NA,0,NA,NA,NA,NA,0,0,64808.0431345965,66804.6973052039,182.662794013126,1.02843544060881,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,0,0.0976498576067884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM86CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ","Wet Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,0.988779809483355,0.988779809483355,0,0.00449083333333333,0.0002475,0,0.0978808333333333,1.01968720247813,0,0,26,62596.2925,57021.3850595948,1,8.52714159693128,13.9004163021174,NA,0,NA,NA,NA,5574.90744040522,56127.5367835926,5416.69963307406,5416.69963307406,0,0,0,0,0,0,60028.0156125165,60857.323799625,NA,0,NA,NA,NA,NA,0,0,60857.323799625,60028.0156125165,0,0.988779809483355,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,0.0189793724534148,0.0155254495723345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM95CWFANCYFEASTBROTHS_ROM","CW FANCY FEAST BROTHS 01.4OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,17.0385258402652,16.9237097216342,0,0,0.000503571428571429,0,0.282523571428571,1.19963324742068,0,0,35,4780.47807142857,4605.72965068225,2,NA,NA,NA,NA,NA,NA,NA,174.748420746317,77820.3612562112,2947.97917236032,2947.97917236032,0,0,0,0,0,0,77962.4860215784,4614.09750477106,NA,0,NA,NA,NA,NA,0,0,4614.09750477106,77962.4860215784,682.541079456116,16.8976149625492,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM95CWFANCYFEASTBROTHS_ROM","CW FANCY FEAST BROTHS 01.4OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,16.8780192646978,16.802457718806,0,0,0.000956153846153846,0,0.293595769230769,1.16330916531663,0,0,31.9230769230769,4942.49230769231,4918.66848211992,2,NA,NA,NA,NA,NA,NA,NA,23.8238255723906,82624.4281667583,400.799756318661,400.799756318661,0,0,0,0,0,0,85122.2144441495,5067.435553061,NA,0,NA,NA,NA,NA,0,0,5067.435553061,85122.2144441495,392.698319675337,16.7984935714742,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM95CWFANCYFEASTBROTHS_ROM","CW FANCY FEAST BROTHS 01.4OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,15.9411336534789,15.8519130223856,0,0.000820769230769231,0.00114538461538462,0,0.298586538461538,1.08160444274342,0,0,28.9230769230769,5548.20384615385,5353.44387879562,2,NA,NA,NA,NA,NA,NA,NA,194.759967358228,84779.4982294102,3057.79492443602,3057.79492443602,0,0,0,0,0,0,88037.3633731257,5556.38640803364,NA,0,NA,NA,NA,NA,0,0,5556.38640803364,88037.3633731257,576.576240749084,15.8374091044285,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM95CWFANCYFEASTBROTHS_ROM","CW FANCY FEAST BROTHS 01.4OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,15.379313051845,15.2672472053496,0,0.00106666666666667,0,0,0.2577575,1.01968720247813,0,0,26,4887.11875,4605.94763765956,2,NA,NA,NA,NA,NA,NA,NA,281.171112340441,70289.9179869202,4413.50692974637,4413.50692974637,0,0,0,0,0,0,72792.5866444467,4775.28434690958,NA,0,NA,NA,NA,NA,0,0,4775.28434690958,72792.5866444467,634.653287076804,15.224873994854,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM97CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,1.64429228680204,1.6290861377269,0,0.00118785714285714,0.00039,0.0001,0.235310714285714,1.19963324742068,0,0,35,74786.31,74165.3263569349,2,NA,NA,NA,NA,NA,NA,NA,620.983643065057,120688.08454885,1008.09859400707,1008.09859400707,0,0,0,0,0,0,123722.320547097,76027.1290340622,NA,0,NA,NA,NA,NA,0,0,76027.1290340622,123722.320547097,1272.9655447186,1.62744759943061,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM97CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,1.63449690218962,1.62442533876984,0,0.000709230769230769,0.000143076923076923,0,0.254343076923077,1.16330916531663,0,0,31.9230769230769,76765.9893846154,75304.6805549589,2,NA,NA,NA,NA,NA,NA,NA,1461.30882965649,122086.179667337,2369.32540958577,2369.32540958577,0,0,0,0,0,0,123674.195523444,76285.9816149099,NA,0,NA,NA,NA,NA,0,0,76285.9816149099,123674.195523444,1008.42578539128,1.62121818027157,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM97CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,1.54156766208381,1.5235386646639,0,0.00365384615384615,0.00007,0,0.232739615384615,1.08160444274342,0,0,28.9230769230769,80467.7648461538,77322.7584855454,2,NA,NA,NA,NA,NA,NA,NA,3145.00636060846,116950.981271429,4724.3138824177,4724.3138824177,0,0,0,0,0,0,117686.260780387,77795.0227576431,NA,0,NA,NA,NA,NA,0,0,77795.0227576431,117686.260780387,2361.73415587094,1.51260437285875,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM97CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,1.48253352993071,1.48175049447762,0,0.00387583333333333,0.000198333333333333,0,0.194584166666667,1.01968720247813,0,0,26,63589.4551666667,61654.5051976888,2,NA,NA,NA,NA,NA,NA,NA,1934.94996897788,91312.6886895438,2867.99431045629,2867.99431045629,0,0,0,0,0,0,96241.0963307042,64992.0762500396,NA,0,NA,NA,NA,NA,0,0,64992.0762500396,96241.0963307042,50.332155213801,1.48154250219283,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM101BENEFUL_Retailer","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,0,1,"Retailer","BJs",NA,675.428571428571,0,NA,23.0624607163703,23.0604500578458,0,0,0.00981857142857143,0,0.582639642857143,1.18755301330071,0,0,35,1226,1116.27606602956,2,NA,NA,NA,NA,NA,NA,NA,109.723933970444,25741.6846266305,2528.89465908377,2528.89465908377,0,0,0,0,2126.76924918084,2126.76924918084,26382.0864031563,1143.94658826679,NA,0,NA,NA,NA,NA,0,0,1236.35836469353,28508.8556523372,4.38564519165038,23.05873203953,"2022-12-31",NA,0,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM101BENEFUL_Retailer","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,1,0,"Retailer","BJs",NA,503.076923076923,0,NA,22.9770802947965,22.9764407572295,0,0,0.0275215384615385,0,0.730856923076923,1.16637728730038,0,0,31.9230769230769,1638.46153846154,1524.25401250456,2,NA,NA,NA,NA,NA,NA,NA,114.207525956975,35019.9616753712,2618.10217078269,2618.10217078269,0,0,0,0,1945.48062773321,1945.48062773321,35291.6948234992,1536.07363617259,NA,0,NA,NA,NA,NA,0,0,1620.91554688687,37237.1754512324,1.88908800415874,22.9759373597471,"2022-09-24",NA,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM101BENEFUL_Retailer","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",1,0,0,"Retailer","BJs",NA,863.076923076923,0,NA,21.8551043670821,21.8544000592062,0,0,0.0402846153846154,0,0.740258846153846,1.09655565752534,0,0,28.9230769230769,1767.46153846154,1641.7669986183,2,NA,NA,NA,NA,NA,NA,NA,125.694539843239,35875.8778893011,2746.91364916048,2746.91364916048,0,0,0,0,3013.93735677385,3013.93735677385,35985.3639411257,1646.67527986962,NA,0,NA,NA,NA,NA,0,0,1784.70189159618,38999.3012978995,3.10330339582719,21.853103335827,"2022-06-25",NA,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM101BENEFUL_Retailer","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,0,0,"Retailer","BJs",NA,808,0,NA,20.8106626380945,20.8098800697797,0,0,0.07862,0,0.770308333333333,1.04942588361037,0,0,26,1914.08333333333,1584.68130274755,2,NA,NA,NA,NA,NA,NA,NA,329.402030585779,33019.4569717912,6872.37636154216,6872.37636154216,0,0,0,0,4683.37357220796,4683.37357220796,33019.4569717912,1584.68130274755,NA,0,NA,NA,NA,NA,0,0,1809.38448014839,37702.8305439991,2.15903057440072,20.8094774787834,"2022-03-26",NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM101BENEFUL_ROM","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,26.2130928494137,25.9150311939128,0,0,0.000697142857142857,0,0.276996428571429,1.18755301330071,0,0,35,4560.23871428571,4452.18534035942,2,NA,NA,NA,NA,NA,NA,NA,108.053373926294,114994.416101723,2781.39189827658,2781.39189827658,0,0,0,0,0,0,117583.735758685,4552.16345573724,NA,0,NA,NA,NA,NA,0,0,4552.16345573724,117583.735758685,1768.52117513611,25.8317588257562,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM101BENEFUL_ROM","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,25.9619017175491,25.7762951484873,0,0,0.00219846153846154,0,0.269920384615385,1.16637728730038,0,0,31.9230769230769,4321.12507692308,4281.30665128606,2,NA,NA,NA,NA,NA,NA,NA,39.8184256370201,110347.769583801,1009.45887773743,1009.45887773743,0,0,0,0,0,0,115482.060705381,4480.08051232805,NA,0,NA,NA,NA,NA,0,0,4480.08051232805,115482.060705381,810.512027596022,25.7724789243308,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM101BENEFUL_ROM","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,24.0661346883199,22.1978482431716,0.0138589771153411,0.000156153846153846,0.00169538461538462,0,0.207285384615385,1.09655565752534,0.0208054762557567,0.0267244615138763,28.9230769230769,3539.41207692308,3417.4042023604,2,NA,NA,NA,NA,NA,NA,NA,122.007874562676,74919.0853011538,2758.45277576933,2758.45277576933,0,0,0,0,0,0,76367.6459079299,3484.58764532477,NA,0,NA,NA,NA,NA,0,0,3484.58764532477,76367.6459079299,7540.34620310653,22.1978482431716,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM101BENEFUL_ROM","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,23.2748501214598,22.7725436281714,0.0139376080984132,0.00610416666666667,0.0030575,0,0.237135833333333,1.04942588361037,0.00641223402962961,0,26,3949.08808333333,3860.48413084489,2,NA,NA,NA,NA,NA,NA,NA,88.6039524884475,85887.9571765493,1986.19607345068,1986.19607345068,0,0,0,0,0,0,88548.6261322726,3981.45110640184,NA,0,NA,NA,NA,NA,0,0,3981.45110640184,88548.6261322726,3956.95872279824,22.5092381700223,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM192DOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,9.94628309802036,9.90454437654569,0.0471497922226147,0,0,0,0.0145985714285714,1.18755301330071,0.0586540110251194,0.0586540110251194,35,369.686214285714,364.419873663181,1,NA,NA,NA,NA,NA,NA,NA,5.26634062253357,3425.0233213067,50.1141072647241,50.1141072647241,0,0,0,0,0,0,5963.16533472055,633.706373501231,NA,0,NA,NA,NA,NA,0,0,633.706373501231,5963.16533472055,212.487234991733,9.90007057833735,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM192DOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,10.5297047206363,10.4615326482835,0.0174028323550351,0,0,0,0.00427230769230769,1.16637728730038,0.00501367364464545,0.00501367364464545,31.9230769230769,451.903846153846,409.396620184152,1,NA,NA,NA,NA,NA,NA,NA,42.5072259696943,4198.8819922214,438.883623163227,438.883623163227,0,0,0,0,0,0,7152.25401924796,704.872249698643,NA,0,NA,NA,NA,NA,0,0,704.872249698643,7152.25401924796,106.499056192686,10.3023162011912,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM192DOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,10.6273551760753,10.5914656466408,0.0143490231933761,0.000425384615384615,0.0000184615384615385,0,0.039,1.09655565752534,0.0143490231933761,0.0143490231933761,28.9230769230769,1785.32707692308,1014.96973659062,1,NA,NA,NA,NA,NA,NA,NA,770.357340332459,10514.6957598168,8011.09131710626,8011.09131710626,0,0,0,0,0,0,10514.6957598168,1014.96973659062,NA,0,NA,NA,NA,NA,0,0,1014.96973659062,10514.6957598168,508.85800086286,10.5151779410628,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM192DOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,10.3690775591067,10.3614707281642,0,0.00181416666666667,0.000465,0,0.06944,1.04942588361037,0,0,26,2545.85558333333,1351.8845255285,1,NA,NA,NA,NA,NA,NA,NA,1193.97105780483,13935.8361549305,12406.0035117362,12406.0035117362,0,0,0,0,0,0,13935.8361549305,1351.8845255285,NA,0,NA,NA,NA,NA,0,0,1351.8845255285,13935.8361549305,99.8327697156467,10.3283353020209,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM283DOGCHOWML_Retailer","DW DOG CHOW ML 13 OZ 24CT","Wet Dog","NPP",0,0,1,"Retailer","BJs",NA,1433.57142857143,0,NA,29.9919102332338,29.9900263467029,0,0,0,0,0.00735357142857143,1.18755301330071,0,0,35,2.42857142857143,1.27192582645497,1,NA,NA,NA,NA,NA,NA,NA,1.15664560211646,38.1093412496702,34.6878016074727,34.6878016074727,0,0,0,0,0,0,130.383034403129,4.35302541932666,48.2514285714286,0,25.6665252018888,48.2514285714286,22.5849033695398,22.5849033695398,0,0,4.35302541932666,130.383034403129,0.0366882049226095,29.9543120609886,"2022-12-31",NA,20.367668161435,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM283DOGCHOWML_Retailer","DW DOG CHOW ML 13 OZ 24CT","Wet Dog","NPP",0,1,0,"Retailer","BJs",NA,2028.46153846154,0,NA,26.0001470387779,26.0155281539404,0,0,0,0,0.00947692307692308,1.16637728730038,0,0,31.9230769230769,4.76923076923077,1.48501687575417,1,NA,NA,NA,NA,NA,NA,NA,3.2842138934766,44.5356561038676,98.4935746653631,98.4935746653631,0,0,0,0,0,0,144.78385077492,5.62304287261817,97.7738461538462,0,30.3760201935516,97.7738461538462,67.3978259602946,67.3978259602946,0,0,5.62304287261817,144.78385077492,0.00175622330314422,26.0000333159622,"2022-09-24",NA,19.9732332195677,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM283DOGCHOWML_Retailer","DW DOG CHOW ML 13 OZ 24CT","Wet Dog","NPP",1,0,0,"Retailer","BJs",NA,1059.23076923077,0,NA,24.2499292195617,24.2277584230719,0,0,0.00235692307692308,0,0.234908461538462,1.09655565752534,0,0,28.9230769230769,451.307692307692,87.0180941939568,1,NA,NA,NA,NA,NA,NA,NA,364.289598113736,2106.91377270179,8797.19699652899,8797.19699652899,0,0,0,0,490.116677191638,490.116677191638,2106.91377270179,87.0180941939568,9683.79919658119,0,1880.94077333396,9683.79919658119,7784.95906077782,7784.95906077782,0,0,107.555412466653,2597.03044989342,32.2003444170344,24.1769974518786,"2022-06-25",NA,21.0720428467683,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
