"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross","Within","Within_non_normalised","Cross_non_normalised","true_lift_doll","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_TPR_2","CB_Comp_RP_2","CB_Comp_TPR_3","WB_Comp_RP_6","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","CB_Comp_RP_3","WB_Comp_Interaction_RP_1"
"ITEM757CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.45384146341463,3.45384146341463,0,0,0,0,0.036745,1.18945046411301,0,0,31.9230769230769,163.266739974825,163.266739974825,1,NA,NA,NA,NA,0,563.897436121585,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,3.45384146341463,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.45384146341463,3.45384146341463,0,0,0,0,0.036745,1.13684623568275,0,0,28.9230769230769,163.266739974825,163.266739974825,1,NA,NA,NA,NA,0,563.897436121585,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,3.45384146341463,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.45384146341463,3.45384146341463,0,0,0,0,0.036745,1.07154773271434,0,0,26,163.266739974825,163.266739974825,1,NA,NA,NA,NA,0,563.897436121585,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,3.45384146341463,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.21150535649905,1.21150535649905,0,0,0,0,0.088395,1.26020103023141,0,0,35,352.990584314761,352.990584314761,1,NA,0,0,NA,0,427.649983691062,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1.21150535649905,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.21150535649905,1.21150535649905,0,0,0,0,0.088395,1.18945046411301,0,0,31.9230769230769,366.920513523532,366.920513523532,1,NA,0,0,NA,0,444.526167543141,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1.21150535649905,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.21150535649905,1.21150535649905,0,0,0,0,0.088395,1.13684623568275,0,0,28.9230769230769,381.032121149243,381.032121149243,1,NA,0,0,NA,0,461.622455770502,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1.21150535649905,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.21150535649905,1.21150535649905,0,0,0,0,0.088395,1.07154773271434,0,0,26,395.303147383747,395.303147383747,1,NA,0,0,NA,0,478.911880496342,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1.21150535649905,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.97538469558871,1.97538469558871,0,0,0,0,0.315975,1.26020103023141,0,0,35,1421.75354750383,1421.75354750383,2,NA,NA,NA,NA,0,2808.51019863802,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1.97538469558871,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.97538469558871,1.97538469558871,0,0,0,0,0.315975,1.18945046411301,0,0,31.9230769230769,1180.69179916734,1180.69179916734,2,NA,NA,NA,NA,0,2332.32051028226,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1.97538469558871,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.97538469558871,1.97538469558871,0,0,0,0,0.315975,1.13684623568275,0,0,28.9230769230769,1163.99158749376,1163.99158749376,2,NA,NA,NA,NA,0,2299.33116772918,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1.97538469558871,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.97538469558871,1.97538469558871,0,0,0,0,0.315975,1.07154773271434,0,0,26,1053.54480154063,1053.54480154063,2,NA,NA,NA,NA,0,2081.15627708041,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1.97538469558871,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM84CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,14.2270011025358,14.2270011025358,0,0,0,0,0.413255,1.26020103023141,0,0,35,948.383205971416,948.383205971416,2,NA,NA,NA,NA,0,13492.6489169818,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,14.2270011025358,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM84CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,14.2270011025358,14.2270011025358,0,0,0,0,0.413255,1.18945046411301,0,0,31.9230769230769,866.17389176246,866.17389176246,2,NA,NA,NA,NA,0,12323.0569130923,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,14.2270011025358,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM84CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,14.2270011025358,14.2270011025358,0,0,0,0,0.413255,1.13684623568275,0,0,28.9230769230769,817.478837848346,817.478837848346,2,NA,NA,NA,NA,0,11630.2723273681,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,14.2270011025358,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM84CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,14.2270011025358,14.2270011025358,0,0,0,0,0.413255,1.07154773271434,0,0,26,881.830236787481,881.830236787481,2,NA,NA,NA,NA,0,12545.7997510249,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,14.2270011025358,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,230.571428571429,0,NA,3.465,3.465,0,0,0,0,0.06961,1.16242411895681,0,0,35,9.6990131133271,8.93692675711046,2,NA,NA,NA,NA,0.762086356216635,30.8918855456838,2.466917083086,26.8532806122449,0,14.7458667816742,26.8532806122449,11.8705509268461,11.8705509268461,NA,NA,0,0,2.466917083086,0.248277808908627,3.43946407811463,"2022-12-31",NA,2.13672862453532,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,265.846153846154,0,NA,3.465,3.465,0,0,0,0,0.06961,1.07249392471464,0,0,31.9230769230769,9.69247266367138,9.69247266367138,2,NA,NA,NA,NA,0,33.4425363820153,0,102.904803001876,0,20.6252527042255,102.904803001876,81.7415619344314,81.7415619344314,NA,NA,0,0,0,0.141881397605973,3.4504003144276,"2022-09-24",NA,2.13465277777778,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,313.846153846154,0,NA,3.465,3.465,0,0,0,0,0.06961,1.04632276519046,0,0,28.9230769230769,9.68542871357733,9.68542871357733,2,NA,NA,NA,NA,0,33.5328162381147,0,110.840769230769,0,19.9147212847363,110.840769230769,90.7938622098432,90.7938622098432,NA,NA,0,0,0,0.0271942544307921,3.46219434091267,"2022-06-25",NA,2.058,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,334.333333333333,0,NA,3.465,3.465,0,0,0,0,0.06961,1.07251509703122,0,0,26,9.69062784929804,9.69062784929804,2,NA,NA,NA,NA,0,33.4660439294307,0,93.9738333333333,0,19.5555297994475,93.9738333333333,73.8047122787542,73.8047122787542,NA,NA,0,0,0,0.111981568386985,3.4534675681759,"2022-03-26",NA,2.0164406779661,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.57277526951753,3.57277526951753,0,0,0,0,0.569705,1.16242411895681,0,0,35,3626.61237987287,3626.61237987287,2,NA,NA,NA,0.00357604411658465,0,12957.0710229359,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,3.57277526951753,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.57277526951753,3.57277526951753,0,0,0,0,0.569705,1.07249392471464,0,0,31.9230769230769,3262.2127198857,3262.2127198857,2,NA,NA,NA,0,0,11655.1529295131,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,3.57277526951753,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.57277526951753,3.57277526951753,0,0,0,0,0.569705,1.04632276519046,0,0,28.9230769230769,3138.91780073319,3138.91780073319,2,NA,NA,NA,0,0,11214.6478915079,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,3.57277526951753,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.57277526951753,3.57277526951753,0,0,0,0,0.569705,1.07251509703122,0,0,26,3107.35938251165,3107.35938251165,2,NA,NA,NA,0,0,11101.8967553409,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,3.57277526951753,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM28BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,360,0,NA,3.99,3.99,0,0,0,0,0.238285,1.16242411895681,0,0,35,33.0589978384733,30.7389052779992,2,NA,NA,NA,NA,2.32009256047413,122.572037042748,9.13742485154845,104.733214285714,0,90.8788307449761,104.733214285714,13.8332399280731,13.8332399280731,NA,NA,0,0,9.13742485154845,0.195939481212345,3.98414285714286,"2022-12-31",NA,3.0675,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM28BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,360,0,NA,3.99,3.99,0,0,0,0,0.238285,1.07249392471464,0,0,31.9230769230769,33.0710736581382,31.949787376176,2,NA,NA,NA,NA,1.12128628196223,127.32275667245,4.39683493056447,107.951923076923,0,93.949540709059,107.951923076923,13.9562914015854,13.9562914015854,NA,NA,0,0,4.39683493056447,0.233992292957344,3.9829996712689,"2022-09-24",NA,2.95346153846154,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM28BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,360,0,NA,3.99,3.99,0,0,0,0,0.238285,1.04632276519046,0,0,28.9230769230769,33.0079072837548,32.5534831608655,2,NA,NA,NA,NA,0.454424122889301,129.85357802447,1.81315225032831,98.3753846153846,0,85.858370412907,98.3753846153846,12.505680143707,12.505680143707,NA,NA,0,0,1.81315225032831,0.0348197873833724,3.98894727121618,"2022-06-25",NA,2.75538461538462,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM28BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,360,0,NA,3.99,3.99,0,0,0,0,0.238285,1.07251509703122,0,0,26,32.9968499921084,32.8091058362073,2,NA,NA,NA,NA,0.187744155901058,130.908332286467,0.749099182045222,107.201666666667,0,85.14312248277,107.201666666667,22.0585441838967,22.0585441838967,NA,NA,0,0,0.749099182045222,0,3.99,"2022-03-26",NA,2.62,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM28BUSYROLLHIDECW_ROM","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.05021686746988,4.05021686746988,0,0,0,0,0.287145,1.16242411895681,0,0,35,371.16682458908,371.16682458908,2,NA,NA,NA,NA,0,1503.30613359593,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,4.05021686746988,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM28BUSYROLLHIDECW_ROM","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.05021686746988,4.05021686746988,0,0,0,0,0.287145,1.07249392471464,0,0,31.9230769230769,361.692433617175,361.692433617175,2,NA,NA,NA,NA,0,1464.93279547251,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,4.05021686746988,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM28BUSYROLLHIDECW_ROM","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.05021686746988,4.05021686746988,0,0,0,0,0.287145,1.04632276519046,0,0,28.9230769230769,363.600002583251,363.600002583251,2,NA,NA,NA,NA,0,1472.65886347477,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,4.05021686746988,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM28BUSYROLLHIDECW_ROM","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.05021686746988,4.05021686746988,0,0,0,0,0.287145,1.07251509703122,0,0,26,374.488094789002,374.488094789002,2,NA,NA,NA,NA,0,1516.75799818108,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,4.05021686746988,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM31DENTALIFEDT_Retailer","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,137.142857142857,0,NA,4.47867924528302,4.47867924528302,0,0,0,0,0.36525,1.16242411895681,0,0,35,46.5064416909313,43.0591361700717,2,NA,NA,NA,NA,3.44730552085956,192.815409901119,15.3798846937506,150.4375,0,135.123302902745,150.4375,15.3103646935613,15.3103646935613,NA,NA,0,0,15.3798846937506,0.0921405782691957,4.47669854710726,"2022-12-31",NA,3.205625,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM31DENTALIFEDT_Retailer","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,177.230769230769,0,NA,4.47867924528302,4.47867924528302,0,0,0,0,0.36525,1.07249392471464,0,0,31.9230769230769,46.5199227364829,42.0430010549474,2,NA,NA,NA,NA,4.47692168153552,188.297116234205,19.6883166365749,136.166153846154,0,126.802403991881,136.166153846154,9.34449154637111,9.34449154637111,0,0,0,0,19.6883166365749,0.362379581275777,4.47089405758982,"2022-09-24",NA,3.16,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM31DENTALIFEDT_Retailer","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,192,0,NA,4.47867924528302,4.47867924528302,0,0,0,0,0.36525,1.04632276519046,0,0,28.9230769230769,46.5155713078362,42.2195326181782,2,NA,NA,NA,NA,4.29603868965792,189.087744482584,18.9655911281731,128.646153846154,0,119.52602178013,128.646153846154,9.10851413492079,9.10851413492079,0,0,0,0,18.9655911281731,0.274988188130683,4.4727731605649,"2022-06-25",NA,2.96,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM31DENTALIFEDT_Retailer","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,152,0,NA,4.47867924528302,4.47867924528302,0,0,0,0,0.36525,1.07251509703122,0,0,26,46.5081312824528,45.4546868452699,2,NA,NA,NA,NA,1.05344443718291,203.458757622798,4.71020154088931,141.705,0,124.550625775152,141.705,17.1339825112236,17.1339825112236,NA,NA,0,0,4.71020154088931,0.126043147931712,4.47596993954505,"2022-03-26",NA,2.82578947368421,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM31DENTALIFEDT_ROM","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.79216408828042,4.79216408828042,0,0,0,0,0.111415,1.16242411895681,0,0,35,816.600686384211,816.600686384211,1,NA,0,NA,0,0,3913.28448375556,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,4.79216408828042,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM31DENTALIFEDT_ROM","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.79216408828042,4.79216408828042,0,0,0,0,0.111415,1.07249392471464,0,0,31.9230769230769,800.36741016292,800.36741016292,1,NA,0,NA,0,0,3835.49196041275,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,4.79216408828042,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM31DENTALIFEDT_ROM","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.79216408828042,4.79216408828042,0,0,0,0,0.111415,1.04632276519046,0,0,28.9230769230769,784.851171375543,784.851171375543,1,NA,0,NA,0,0,3761.1355981107,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,4.79216408828042,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM31DENTALIFEDT_ROM","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.79216408828042,4.79216408828042,0,0,0,0,0.111415,1.07251509703122,0,0,26,770.021840189775,770.021840189775,1,NA,0,NA,0,0,3690.07100974905,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,4.79216408828042,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM33ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 16OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,550,0,NA,2.49986540378863,2.49986540378863,0,0,0,0,0.514215,1.16242411895681,0,0,35,94.9646262265469,67.5102699004737,2,NA,NA,NA,0,27.4543563260732,168.650844180108,68.595508004937,158.165714285714,0,118.599359889626,158.165714285714,39.4940127650973,39.4940127650973,NA,NA,0,0,68.595508004937,0.152431502418031,2.49825769876253,"2022-12-31",NA,1.78,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM33ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 16OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,183.076923076923,0,NA,2.49986540378863,2.49986540378863,0,0,0,0,0.514215,1.07249392471464,0,0,31.9230769230769,94.2454379971708,66.0297541810156,2,NA,NA,NA,0,28.2156838161552,165.065498097789,69.9619381442424,122.974769230769,0,108.875259279762,122.974769230769,14.0445810680903,14.0445810680903,0,0,0,0,69.9619381442424,0.573473672002714,2.49378259848702,"2022-09-24",NA,1.72505882352941,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM33ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 16OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,215.384615384615,0,NA,2.49986540378863,2.49986540378863,0,0,0,0,0.514215,1.04632276519046,0,0,28.9230769230769,90.6329020330094,44.7232831699211,2,NA,NA,NA,0,45.9096188630883,111.802188340328,114.424625033815,72.5261538461538,0,69.1396005610514,72.5261538461538,3.38633474680412,3.38633474680412,0,0,0,0,114.424625033815,0.343242863141671,2.49608653784811,"2022-06-25",NA,1.62,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM33ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 16OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,210,0,NA,2.49986540378863,2.49986540378863,0,0,0,0,0.514215,1.07251509703122,0,0,26,94.2572050460994,45.4056877964589,2,NA,NA,NA,0,48.8515172496405,113.508108057595,121.416985942303,111.8025,0,69.8785491143253,111.8025,41.5571091027458,41.5571091027458,0,0,0,0,121.416985942303,0.705231952656838,2.49239164627166,"2022-03-26",NA,1.55,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
