"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross","Within","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_TPR_2","CB_Comp_RP_2","CB_Comp_TPR_3","WB_Comp_RP_6","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","CB_Comp_RP_3","WB_Comp_Interaction_RP_1"
"ITEM443DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 60OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,6.23021464873812,6.23,0,0,0,0,0.132176428571429,1.16242411895681,0,0,35,178,158.400464750295,2,NA,NA,NA,NA,19.5995352497055,985.519732086791,122.073125056066,122.073125056066,NA,NA,0,0,0,NA,1070.57324658361,172.079142593139,NA,0,NA,NA,NA,NA,NA,NA,172.079142593139,1070.57324658361,1.35278017190984,6.22713290717471,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM443DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 60OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,6.19429849998085,6.18980362036822,0,0,0,0,0.181053846153846,1.07249392471464,0,0,31.9230769230769,263.769230769231,166.709152031477,2,NA,NA,NA,NA,97.060078737754,1028.78391937606,598.123772931633,598.123772931633,NA,NA,0,0,0,NA,1030.83604215622,167.041226174481,NA,0,NA,NA,NA,NA,NA,NA,167.041226174481,1030.83604215622,4.61737223557273,6.17282861044001,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM443DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 60OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,5.5173610852141,5.51236471820987,0,0,0,0,0.332638846153846,1.04632276519046,0,0,28.9230769230769,573.692307692308,548.191267925732,2,NA,NA,NA,NA,25.5010397665761,3021.98555619171,144.126751500597,144.126751500597,NA,NA,0,0,0,NA,3208.18347936189,582.199539462435,NA,0,NA,NA,NA,NA,NA,NA,582.199539462435,3208.18347936189,3.94983081922738,5.51040017625982,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM443DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 60OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,5.2142695671578,5.20998479626591,0,0,0,0,0.2840125,1.07251509703122,0,0,26,418.5,386.133762864155,2,NA,NA,NA,NA,32.3662371358451,1995.93222195451,172.101111378824,172.101111378824,NA,NA,0,0,0,NA,2138.90536603644,413.12882060068,NA,0,NA,NA,NA,NA,NA,NA,413.12882060068,2138.90536603644,3.98465849275097,5.20590843392366,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM444DTTBONZMT_ROM","DT T BONZ MT 40OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,10.9380949188205,10.8919814376528,0,0,0,0,0.299096428571429,1.16242411895681,0,0,35,309.071428571429,252.856195785297,2,NA,NA,NA,NA,56.2152327861318,2749.0650156336,611.834270080681,611.834270080681,NA,NA,0,0,0,NA,2965.23463517208,272.787080213027,NA,0,NA,NA,NA,NA,NA,NA,272.787080213027,2965.23463517208,19.6441613626834,10.8718702146345,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM444DTTBONZMT_ROM","DT T BONZ MT 40OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,10.932460566679,10.9281212717665,0,0,0,0,0.303826538461538,1.07249392471464,0,0,31.9230769230769,296.538461538462,223.774049888454,2,NA,NA,NA,NA,72.7644116500072,2440.89854747092,793.781452529082,793.781452529082,NA,NA,0,0,0,NA,2440.89854747092,223.774049888454,NA,0,NA,NA,NA,NA,0,0,223.774049888454,2440.89854747092,7.94967787715262,10.908209547134,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM444DTTBONZMT_ROM","DT T BONZ MT 40OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.84279367391258,9.77643572195154,0,0,0,0,0.274937692307692,1.04632276519046,0,0,28.9230769230769,249.692307692308,204.38570317987,2,NA,NA,NA,NA,45.306604512438,1984.82084594592,446.459923284851,446.459923284851,NA,NA,0,0,0,NA,2162.28517795466,222.819974087632,NA,0,NA,NA,NA,NA,NA,NA,222.819974087632,2162.28517795466,32.5450682814257,9.71078327330493,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM444DTTBONZMT_ROM","DT T BONZ MT 40OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.2134484530264,9.09521157878161,0,0,0,0,0.249745833333333,1.07251509703122,0,0,26,185.25,185.25,2,NA,NA,NA,NA,0,1678.90916666667,0,0,NA,NA,0,0,0,NA,2186.6558188678,240.358817185298,NA,0,NA,NA,NA,NA,NA,NA,240.358817185298,2186.6558188678,24.640529271769,9.08718638678892,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM446DTTBONZMT_ROM","DT T BONZ MT 45OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,11.4847626031971,11.0932209813467,0.103987212047348,0,0,0,0.00217571428571429,1.16242411895681,0.0956841190969542,0.0905146577242656,35,56.4285714285714,46.0095505977834,1,7.32184371618037,NA,NA,NA,10.419020830788,468.666068931008,101.85678821185,101.85678821185,NA,NA,0,0,0,NA,514.761517050281,50.8797471800099,NA,0,NA,NA,NA,NA,NA,NA,50.8797471800099,514.761517050281,83.3650206295449,11.0522032610402,"2022-12-31",NA,NA,4,4,0,13.4305670641843,3.88577345050372,8.82553961066193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM446DTTBONZMT_ROM","DT T BONZ MT 45OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,11.3387466856485,11.3348257031456,0.0355055552378619,0,0,0,0.00379,1.07249392471464,0.0355055552378619,0.0355055552378619,31.9230769230769,92.3846153846154,63.7782275786989,1,7.23856995012015,NA,NA,NA,28.6063878059165,687.500999487065,314.695923589859,314.695923589859,NA,NA,0,0,0,NA,700.071793062964,65.3157434192981,NA,0,NA,NA,NA,NA,NA,NA,65.3157434192981,700.071793062964,45.0497415814079,11.2565086460985,"2022-09-24",NA,NA,3,3,0,13.0963392651391,3.66984629160605,8.7663425912353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM446DTTBONZMT_ROM","DT T BONZ MT 45OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,10.1038893980305,10.0972897072837,0,0.000318461538461538,0,0,0.00477615384615385,1.04632276519046,0,0,28.9230769230769,101.949230769231,61.3587213668058,1,6.43340136393063,NA,NA,NA,40.5905094024249,619.94624905455,404.71375094545,404.71375094545,NA,NA,0,0,0,NA,619.94624905455,61.3587213668058,NA,0,NA,NA,NA,NA,0,0,61.3587213668058,619.94624905455,1.96573837345815,10.0848299995568,"2022-06-25",NA,NA,2,2,0,12.3696130516929,3.53056946932029,8.25674896849797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM446DTTBONZMT_ROM","DT T BONZ MT 45OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.41408758764962,9.38989104488354,0,0,0.000365,0,0.00937,1.07251509703122,0,0,26,118.7925,55.0817203285415,1,6.03221017163342,NA,NA,NA,63.7107796714585,517.182137159967,596.7370295067,596.7370295067,NA,NA,0,0,0,NA,517.182137159967,55.0817203285415,NA,0,NA,NA,NA,NA,0,0,55.0817203285415,517.182137159967,4.87340479771031,9.37406162724213,"2022-03-26",NA,NA,1,1,0,12.4234230533727,3.44559889234332,7.68932356118913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM447DTALPOTWISTABLESMT_ROM","DT ALPO TWIST-ABLES MT 05.5OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.87194040942771,2.86028010326872,0,0,0.000218571428571429,0,0.0107457142857143,1.16242411895681,0,0,35,416.057142857143,389.917996401182,1,3.80909090278873,NA,NA,0.071541310567995,26.1391464559608,1114.1019310897,74.6409260531603,74.6409260531603,NA,NA,0,0,0,NA,1197.38484248144,419.070961965609,NA,0,NA,NA,NA,NA,NA,NA,419.070961965609,1197.38484248144,6.11045618067324,2.85738741969077,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,5.98710070070349,0.0862127320442968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM447DTALPOTWISTABLESMT_ROM","DT ALPO TWIST-ABLES MT 05.5OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.79280501002357,2.79106993652736,0,0,0,0,0.0116665384615385,1.07249392471464,0,0,31.9230769230769,451.292307692308,425.034148238313,1,3.90369377573658,NA,NA,0,26.258159453995,1185.96857932381,73.2914206761856,73.2914206761856,NA,NA,0,0,0,NA,1208.19191041948,433.038634199267,NA,0,NA,NA,NA,NA,NA,NA,433.038634199267,1208.19191041948,1.41175823011619,2.78972463355093,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,5.98884346618587,0.0615063797542544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM447DTALPOTWISTABLESMT_ROM","DT ALPO TWIST-ABLES MT 05.5OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.40900116641757,2.40886981660809,0,0,0,0,0.0110242307692308,1.04632276519046,0,0,28.9230769230769,427.76,418.537860931968,1,3.72385214084111,NA,NA,0,9.22213906803184,1006.52075412849,21.82463048689,21.82463048689,NA,NA,0,0,0,NA,1027.23178233365,427.192059965735,NA,0,NA,NA,NA,NA,NA,NA,427.192059965735,1027.23178233365,1.45711521562567,2.40548970016647,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,5.69906807950767,0.0403874956889858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM447DTALPOTWISTABLESMT_ROM","DT ALPO TWIST-ABLES MT 05.5OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.12375986223024,2.12089161210029,0,0,0,0,0.01065,1.07251509703122,0,0,26,420.723333333333,414.116225120753,1,3.63085262261316,NA,NA,0.110918056475848,6.60710821258033,878.036038707874,13.4481279587924,13.4481279587924,NA,NA,0,0,0,NA,905.980163239068,427.055358230177,NA,0,NA,NA,NA,NA,NA,NA,427.055358230177,905.980163239068,1.55233937232,2.12015409021143,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,5.54052691671891,0.0245288845312656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM448DTBEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,0.880977851212451,0.860029662059879,0.162006669695976,0,0,0,0.00539357142857143,1.16242411895681,0.17024862869243,0.164977134589154,35,68.8570714285714,68.8570714285714,1,NA,NA,NA,NA,0,50.1769285714286,0,0,NA,NA,0,0,0,NA,143.894428823634,197.09768686105,NA,0,NA,NA,NA,NA,NA,NA,197.09768686105,143.894428823634,12.2927280253301,0.860029662059879,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM448DTBEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.02642477691902,0.904597503038698,0.130577579644549,0,0,0,0.0253726923076923,1.07249392471464,0.121701623802214,0.128795065458197,31.9230769230769,279.402923076923,188.438592584992,1,NA,NA,NA,NA,90.9643304919307,152.736558949115,62.7965948970384,62.7965948970384,NA,NA,0,0,0,NA,267.592734163872,337.881058497226,NA,0,NA,NA,NA,NA,NA,NA,337.881058497226,267.592734163872,75.6807524842921,0.892880709489144,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM448DTBEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.06206026565432,1.00290217628859,0.0528399878224158,0.000176153846153846,0.00378,0,0.0368823076923077,1.04632276519046,0.0528399878224158,0.0457465461664329,28.9230769230769,667.61,498.82853785676,1,NA,NA,NA,NA,168.78146214324,465.388160177022,152.509993669131,152.509993669131,NA,NA,0,0,0,NA,480.354440428793,513.893997544845,NA,0,NA,NA,NA,NA,NA,NA,513.893997544845,480.354440428793,90.8525936003362,0.987266512893737,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM448DTBEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.02371973045064,1.01443309566327,0,0,0.00316666666666667,0,0.0419075,1.07251509703122,0,0,26,896.406416666667,684.884323704463,1,NA,NA,NA,NA,211.522092962204,691.891058041296,211.495441958704,211.495441958704,NA,NA,0,0,0,NA,691.891058041296,684.884323704463,NA,0,NA,NA,NA,NA,0,0,684.884323704463,691.891058041296,12.3268109600574,1.01098148905474,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM450DTBEGGINMT_ROM","DT BEGGIN MT 08.5-9OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.99957705561159,4.97208719777442,0,0,0.000290714285714286,0,0.0109492857142857,1.16242411895681,0,0,35,966.385714285714,966.385714285714,1,1.05076410309951,0,0.0608348647440843,0.0862127320442968,0,4797.81857142857,0,0,NA,NA,0,0,0,NA,5832.21625988371,1175.00979455266,NA,0,NA,NA,NA,NA,NA,NA,1175.00979455266,5832.21625988371,33.7288023772742,4.96420546925754,"2022-12-31",NA,NA,4,4,0,4.4423672304697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM450DTBEGGINMT_ROM","DT BEGGIN MT 08.5-9OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,5.00004998202084,4.97141383508109,0,0,0.000502307692307692,0,0.0138784615384615,1.07249392471464,0,0,31.9230769230769,1156.35384615385,1113.87710089926,1,1.01097110209181,0.0272110766026926,0.0246034147007279,0.0615063797542544,42.4767452545815,5514.10341030985,210.820435843993,210.820435843993,NA,NA,0,0,0,NA,5578.08425446337,1126.8544819328,NA,0,NA,NA,NA,NA,NA,NA,1126.8544819328,5578.08425446337,56.90380364778,4.95098236464598,"2022-09-24",NA,NA,3,3,0,4.55387826786642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM450DTBEGGINMT_ROM","DT BEGGIN MT 08.5-9OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,5.0000285936564,4.98058609155447,0,0.000826153846153846,0.00275307692307692,0.000174615384615385,0.0125003846153846,1.04632276519046,0,0,28.9230769230769,1328.27923076923,1179.4585840433,1,1.06766885833825,0,0.0209106777456901,0.0403874956889858,148.820646725926,5850.58971360947,740.047978698225,740.047978698225,NA,NA,0,0,0,NA,5922.18602307472,1193.86918300297,NA,0,NA,NA,NA,NA,NA,NA,1193.86918300297,5922.18602307472,50.7839108847489,4.96247610646739,"2022-06-25",NA,NA,2,2,0,4.84424693021788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM450DTBEGGINMT_ROM","DT BEGGIN MT 08.5-9OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.99999620606676,4.96222975326304,0,0,0.00392833333333333,0,0.013605,1.07251509703122,0,0,26,1514.44916666667,1079.98482022155,1,1.04547737270677,0,0.0237762083858411,0.0245288845312656,434.46434644512,5343.64853016882,2147.38896983118,2147.38896983118,NA,NA,0,0,0,NA,5343.64853016882,1079.98482022155,NA,0,NA,NA,NA,NA,0,0,1079.98482022155,5343.64853016882,81.203913570516,4.94640359910165,"2022-03-26",NA,NA,1,1,0,4.49858366759696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM451DTBEGGINMT_ROM","DT BEGGIN MT 40OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,16.8760151137607,16.8090249992362,0,0,0.00186571428571429,0,0.363585,1.16242411895681,0,0,35,1496.21428571429,1491.64306919167,2,NA,NA,NA,0.00357604411658465,4.57121652261286,25063.7452172441,76.8890684701983,76.8890684701983,NA,NA,0,0,0,NA,26903.0687131489,1601.12324420566,NA,0,NA,NA,NA,NA,NA,NA,1601.12324420566,26903.0687131489,109.355409953227,16.8025414962982,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM451DTBEGGINMT_ROM","DT BEGGIN MT 40OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,16.8275080543093,16.80456007609,0,0,0.00202846153846154,0,0.364962307692308,1.07249392471464,0,0,31.9230769230769,1489.46153846154,1444.99136031022,2,NA,NA,NA,0,44.470178151323,24270.2089469301,746.831053069969,746.831053069969,NA,NA,0,0,0,NA,24513.6013450402,1459.45832482842,NA,0,NA,NA,NA,NA,NA,NA,1459.45832482842,24513.6013450402,43.9662596522673,16.7971418396038,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM451DTBEGGINMT_ROM","DT BEGGIN MT 40OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,15.529458846052,15.4866757062804,0,0,0.00966,0,0.380763846153846,1.04632276519046,0,0,28.9230769230769,1606.69230769231,1531.50796309946,2,NA,NA,NA,0,75.1843445928485,23711.8377338836,1159.66765073175,1159.66765073175,NA,NA,0,0,0,NA,23711.8377338836,1531.50796309946,NA,0,NA,NA,NA,NA,0,0,1531.50796309946,23711.8377338836,73.8240050069096,15.4831186467861,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM451DTBEGGINMT_ROM","DT BEGGIN MT 40OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,14.6108688782584,14.517205493048,0,0,0.0325108333333333,0,0.414677916666667,1.07251509703122,0,0,26,1871.75,1815.13808288705,2,NA,NA,NA,0,56.61191711295,26160.4248326403,827.316000693067,827.316000693067,NA,NA,0,0,0,NA,26380.6783444415,1830.66681809191,NA,0,NA,NA,NA,NA,NA,NA,1830.66681809191,26380.6783444415,297.050177912082,14.4591455006589,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM452DTBEGGINMT_ROM","DT BEGGIN MT 48OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,21.0737673455488,20.9011315187741,0,0,0,0,0.113513571428571,1.16242411895681,0,0,35,194.857142857143,192.133109531042,1,NA,NA,NA,NA,2.72403332610071,4012.11469656665,56.07244629049,56.07244629049,NA,NA,0,0,0,NA,4365.63376179453,209.029049032339,NA,0,NA,NA,NA,NA,NA,NA,209.029049032339,4365.63376179453,36.4869350725592,20.8833531210511,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM452DTBEGGINMT_ROM","DT BEGGIN MT 48OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,20.7076748961371,20.5500955341475,0,0,0,0,0.116463076923077,1.07249392471464,0,0,31.9230769230769,210.538461538462,192.542249433356,1,NA,NA,NA,NA,17.9962121051058,3940.81534310804,367.783118430417,367.783118430417,NA,NA,0,0,0,NA,3967.99703307244,193.86477436632,NA,0,NA,NA,NA,NA,NA,NA,193.86477436632,3967.99703307244,50.6106024817444,20.4671212636014,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM452DTBEGGINMT_ROM","DT BEGGIN MT 48OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,18.4160505536873,18.3641155091977,0,0,0,0,0.126450769230769,1.04632276519046,0,0,28.9230769230769,256.461538461538,176.134686340155,1,NA,NA,NA,NA,80.3268521213831,3237.82522378333,1462.79862237052,1462.79862237052,NA,NA,0,0,0,NA,3309.52822839646,180.140892018407,NA,0,NA,NA,NA,NA,NA,NA,180.140892018407,3309.52822839646,15.5824835476774,18.3626212381925,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM452DTBEGGINMT_ROM","DT BEGGIN MT 48OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,17.5998365953744,17.4592149531685,0,0,0,0,0.0927575,1.07251509703122,0,0,26,272.25,163.698344994233,1,NA,NA,NA,NA,108.551655005767,2850.9307102682,1915.13345639847,1915.13345639847,NA,NA,0,0,0,NA,2919.16542165245,167.70293637667,NA,0,NA,NA,NA,NA,NA,NA,167.70293637667,2919.16542165245,39.1192088106122,17.4027450343321,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM453DTBEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,22.4800048771685,22.48,0.00587693159661894,0,0,0,0.0583278571428571,1.16242411895681,0,0,35,698.75,419.580913339184,1,10.6248444686519,0.00787271051514694,NA,0,279.169086660816,9368.53951993913,6242.95048006087,6242.95048006087,NA,NA,0,0,0,NA,9368.53951993913,419.580913339184,NA,0,NA,NA,NA,NA,0,0,419.580913339184,9368.53951993913,96.4133064569871,22.4796833945119,"2022-12-31",NA,NA,4,4,0,5.76294917443851,8.88788542460035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM453DTBEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,22.4799062906942,22.4798991339786,0,0.0183930769230769,0,0,0.05881,1.07249392471464,0,0,31.9230769230769,688.923076923077,507.348800539917,1,10.5856931066853,0,NA,0,181.574276383159,11405.1595465406,4081.75506884398,4081.75506884398,NA,NA,0,0,0,NA,11551.460978696,513.856871365333,NA,0,NA,NA,NA,NA,NA,NA,513.856871365333,11551.460978696,0.00471335293279979,22.4798991339786,"2022-09-24",NA,NA,3,3,0,5.47511393151861,8.89182142756225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM453DTBEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,21.0312307093489,21.031064475525,0.00905036274700725,0,0,0,0.0560053846153846,1.04632276519046,0.00905036274700725,0.00905036274700725,28.9230769230769,683.692307692308,355.601359179531,1,9.74751330623223,0,NA,0,328.090948512776,7419.52912979621,6790.28240866533,6790.28240866533,NA,NA,0,0,0,NA,7419.52912979621,355.601359179531,NA,0,NA,NA,NA,NA,0,0,355.601359179531,7419.52912979621,160.586689501424,21.031064475525,"2022-06-25",NA,NA,2,2,0,5.29706440552735,8.80869350040417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM453DTBEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,20.2850504381162,20.2801949025978,0,0.0167241666666667,0.00181416666666667,0,0.0538158333333333,1.07251509703122,0,0.00581829847842637,26,686.583333333333,347.34837170975,1,9.22492835202994,0,NA,0,339.234961623584,7034.97137519499,6925.05195813835,6925.05195813835,NA,NA,0,0,0,NA,7372.88601778929,364.354644613338,NA,0,NA,NA,NA,NA,NA,NA,364.354644613338,7372.88601778929,3.98543156543391,20.2796483753333,"2022-03-26",NA,NA,1,1,0,4.75264311886545,8.57119473546154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
