"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","WB_Comp_Interaction_TPR_1","WB_Comp_RP_6","CB_Comp_RP_3","CB_Comp_TPR_4","CB_Comp_TPR_5"
"ITEM1465CLYESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 15LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,10.6196669225238,10.84730756575,0.0858952107718169,0,0,0,0.0000176923076923077,1.14249671501573,0.0643011709325792,0.0643011709325792,31.9230769230769,5.68007692307692,1.42641276965809,1,NA,NA,NA,NA,NA,NA,NA,NA,4.25366415341884,11.3308943302874,33.0509518235587,33.0509518235587,NA,NA,0,0,0,NA,40.0296825177048,4.13894671315235,NA,0,NA,NA,NA,NA,NA,NA,4.13894671315235,40.0296825177048,17.0633914425133,10.8398345635869,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1465CLYESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 15LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.68224137432875,9.68177756535436,0.0898708381824996,0,0,0,0.000392307692307692,1.06776778439836,0.0984019673760423,0.0984019673760423,28.9230769230769,52.8159230769231,10.2530157757414,1,NA,NA,NA,NA,NA,NA,NA,NA,42.5629073011816,90.8202627309175,424.559968038314,424.559968038314,NA,NA,0,0,0,NA,93.9360971654961,10.8002120679034,NA,0,NA,NA,NA,NA,NA,NA,10.8002120679034,93.9360971654961,16.3269771251041,9.61554167829255,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1465CLYESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 15LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,8.39045355394234,8.38284450470105,0.0181537766639836,0,0,0,0.0001575,1.04567588055529,0.0229072563837215,0.0229072563837215,26,25.81,13.2965171852444,1,NA,NA,NA,NA,NA,NA,NA,NA,12.5134828147556,108.875775041694,101.65180829164,101.65180829164,NA,NA,0,0,0,NA,143.65897299077,17.5319365473574,NA,0,NA,NA,NA,NA,NA,NA,17.5319365473574,143.65897299077,8.98369760774726,8.34566362575281,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1469CLYESTERDAYSNEWALT_ROM","CL YESTERDAYS NEW ALT 10LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,11.1193257460457,10.9960427595045,0.0580913512520023,0,0,0,0.00102071428571429,1.2100455162613,0.072348585301956,0.0794547945277637,35,43.9496428571429,40.226942830254,1,NA,NA,NA,0.00487238742724248,NA,NA,NA,NA,3.72270002688885,413.009744281494,35.3538985756498,35.3538985756498,NA,NA,0,0,0,NA,1029.47706086234,99.2882953858392,NA,0,NA,NA,NA,NA,NA,NA,99.2882953858392,1029.47706086234,41.0524950106993,10.9247672850877,"2022-12-31",NA,NA,4,4,0,NA,NA,0.0227553929390107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1469CLYESTERDAYSNEWALT_ROM","CL YESTERDAYS NEW ALT 10LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,12.1422465534263,11.8375068346141,0.175608587019124,0,0,0,0.00801230769230769,1.14249671501573,0.149846515111636,0.126072488054351,31.9230769230769,238.585461538462,171.344494463264,1,NA,NA,NA,0.00466664382174309,NA,NA,NA,NA,67.240967075198,1728.99658999326,715.566025391355,715.566025391355,NA,NA,0,0,0,NA,1790.58905033414,178.651929248399,NA,0,NA,NA,NA,NA,NA,NA,178.651929248399,1790.58905033414,502.882613973031,11.8076795228988,"2022-09-24",NA,NA,3,3,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1469CLYESTERDAYSNEWALT_ROM","CL YESTERDAYS NEW ALT 10LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,12.7422039072827,12.5824496940198,0.008770850125209,0,0,0,0.0233642307692308,1.06776778439836,0.008770850125209,0.008770850125209,28.9230769230769,517.275,343.60802863107,1,NA,NA,NA,0,NA,NA,NA,NA,173.66697136893,4204.46420699093,2140.92079300907,2140.92079300907,NA,NA,0,0,0,NA,4204.46420699093,343.60802863107,NA,0,NA,NA,NA,NA,0,0,343.60802863107,4204.46420699093,245.805543391988,12.3796960147005,"2022-06-25",NA,NA,2,2,0,NA,NA,0.00385175470242721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1469CLYESTERDAYSNEWALT_ROM","CL YESTERDAYS NEW ALT 10LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,12.6275298554077,12.5379201218524,0,0.00000666666666666667,0,0,0.0261116666666667,1.04567588055529,0,0,26,528.561416666667,439.012769933341,1,NA,NA,NA,0,NA,NA,NA,NA,89.5486467333258,5474.09879153892,1102.71095846108,1102.71095846108,NA,NA,0,0,0,NA,5613.50442992875,450.075852508271,NA,0,NA,NA,NA,NA,NA,NA,450.075852508271,5613.50442992875,87.5311988421591,12.4734608827433,"2022-03-26",NA,NA,1,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1470CLYESTERDAYSNEWALT_ROM","CL YESTERDAYS NEW ALT 20LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,21.23654258278,20.9821727883539,0.268336524075012,0,0,0,0.000145,1.2100455162613,0.259695128451636,0.289615759214708,35,3.57142857142857,3.57142857142857,1,NA,NA,NA,NA,NA,NA,NA,NA,0,50.1835714285714,0,0,NA,NA,0,0,0,NA,175.067358364375,12.3345169722645,NA,0,NA,NA,NA,NA,NA,NA,12.3345169722645,175.067358364375,26.5916800612963,20.9512799312111,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1470CLYESTERDAYSNEWALT_ROM","CL YESTERDAYS NEW ALT 20LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,19.3205393181607,19.3130524475524,0.191535366694024,0,0.0000146153846153846,0,0.000257692307692308,1.14249671501573,0.197601791205493,0.160815667682174,31.9230769230769,17,11.7076632588856,1,NA,NA,NA,NA,NA,NA,NA,NA,5.29233674111445,171.464791160011,59.3852088399896,59.3852088399896,NA,NA,0,0,0,NA,227.575965026106,15.5427932939899,NA,0,NA,NA,NA,NA,NA,NA,15.5427932939899,227.575965026106,98.2710158606633,19.2622007992008,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1470CLYESTERDAYSNEWALT_ROM","CL YESTERDAYS NEW ALT 20LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,18.8391899474301,17.595213952714,0.0437932369955951,0,0,0,0.000382307692307692,1.06776778439836,0.0377268124841256,0.0337234480696673,28.9230769230769,13.7692307692308,13.6309805946201,1,NA,NA,NA,NA,NA,NA,NA,NA,0.138250174610646,226.92643875733,2.11202278113146,2.11202278113146,NA,NA,0,0,0,NA,295.262799367254,17.6673200571283,NA,0,NA,NA,NA,NA,NA,NA,17.6673200571283,295.262799367254,33.0726468499417,17.5690088245088,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1470CLYESTERDAYSNEWALT_ROM","CL YESTERDAYS NEW ALT 20LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,24.524960930168,22.0430593205024,0.295815369351256,0.000284166666666667,0.0000233333333333333,0,0.002455,1.04567588055529,0.295815369351256,0.30187882913698,26,53.6666666666667,18.3581526924967,1,NA,NA,NA,NA,NA,NA,NA,NA,35.30851397417,279.260226614401,554.394773385599,554.394773385599,NA,NA,0,0,0,NA,279.260226614401,18.3581526924967,NA,0,NA,NA,NA,NA,0,0,18.3581526924967,279.260226614401,489.088567081328,22.0430593205024,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7023016883_ROM","CL TIDY CATS BREEZE GLADE PADS 08CT","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,15.8621832759542,15.701904337382,0,0,0,0,0.119325,1.2100455162613,0,0,35,3000.21428571429,3000.21428571429,1,NA,NA,NA,NA,NA,NA,NA,NA,0,46823.5885714286,0,0,NA,NA,0,0,0,NA,69216.9090537656,4440.21883679093,NA,0,NA,NA,NA,NA,NA,NA,4440.21883679093,69216.9090537656,768.019518124414,15.6101823203026,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7023016883_ROM","CL TIDY CATS BREEZE GLADE PADS 08CT","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,15.7106509900137,15.6691278148772,0,0,0,0,0.111370769230769,1.14249671501573,0,0,31.9230769230769,2641.83230769231,1467.27297506559,1,NA,NA,NA,NA,NA,NA,NA,NA,1174.55933262672,22884.582333559,18336.925666441,18336.925666441,NA,NA,0,0,0,NA,22884.582333559,1467.27297506559,NA,0,NA,NA,NA,NA,0,0,1467.27297506559,22884.582333559,275.324527015887,15.6096381906307,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7023016883_ROM","CL TIDY CATS BREEZE GLADE PADS 08CT","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,14.654952788718,14.6497567160936,0,0,0,0,0.102922307692308,1.06776778439836,0,0,28.9230769230769,2407.11769230769,513.618231771061,1,NA,NA,NA,NA,NA,NA,NA,NA,1893.49946053663,7552.27146486446,27760.0841505201,27760.0841505201,NA,NA,0,0,0,NA,7552.27146486446,513.618231771061,NA,0,NA,NA,NA,NA,0,0,513.618231771061,7552.27146486446,13.6165299888279,14.6497285528033,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7023016883_ROM","CL TIDY CATS BREEZE GLADE PADS 08CT","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,12.6511698624891,12.6521761134107,0,0,0,0,0.0807183333333333,1.04567588055529,0,0,26,2285.83333333333,156.959372785412,1,NA,NA,NA,NA,NA,NA,NA,NA,2128.87396054792,2052.99364744751,27072.5996858858,27072.5996858858,NA,NA,0,0,0,NA,2095.66522907911,160.787936533515,NA,0,NA,NA,NA,NA,NA,NA,160.787936533515,2095.66522907911,3.75972724873125,12.6497252102385,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7023017056_ROM","CL TIDY CATS BREEZE ANTI-TRACK PELLETS 03.5LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,9.80685391876859,9.79353790173525,0,0.000818571428571429,0.0000828571428571429,0,0.220155,1.2100455162613,0,0,35,11469.5,11469.5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,112205.360714286,0,0,NA,NA,0,0,0,NA,170697.021062657,17453.818375361,NA,0,NA,NA,NA,NA,NA,NA,17453.818375361,170697.021062657,274.537754991889,9.78326792521935,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7023017056_ROM","CL TIDY CATS BREEZE ANTI-TRACK PELLETS 03.5LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,9.78927783877401,9.77870771321128,0,0.00087,0.000443846153846154,0,0.215813461538462,1.14249671501573,0,0,31.9230769230769,10903.6923076923,5376.6531666442,1,NA,NA,NA,NA,NA,NA,NA,NA,5527.03914104811,52592.8157955153,54020.2318967924,54020.2318967924,NA,NA,0,0,0,NA,52592.8157955153,5376.6531666442,NA,0,NA,NA,NA,NA,0,0,5376.6531666442,52592.8157955153,131.306520651083,9.77719135440758,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7023017056_ROM","CL TIDY CATS BREEZE ANTI-TRACK PELLETS 03.5LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.32440039171196,9.32194790711386,0,0,0.0000753846153846154,0,0.191397307692308,1.06776778439836,0,0,28.9230769230769,9184,1450.03354886923,1,NA,NA,NA,NA,NA,NA,NA,NA,7733.96645113077,13560.0970577486,72114.8860191745,72114.8860191745,NA,NA,0,0,0,NA,13560.0970577486,1450.03354886923,NA,0,NA,NA,NA,NA,0,0,1450.03354886923,13560.0970577486,24.3251054558745,9.32187965057079,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7023017056_ROM","CL TIDY CATS BREEZE ANTI-TRACK PELLETS 03.5LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,8.92060212584176,8.92211189222073,0,0,0.0000783333333333333,0,0.137875833333333,1.04567588055529,0,0,26,7334.33333333333,294.453438239605,1,NA,NA,NA,NA,NA,NA,NA,NA,7039.87989509373,2663.45694478822,63035.3963885451,63035.3963885451,NA,NA,0,0,0,NA,2663.45694478822,294.453438239605,NA,0,NA,NA,NA,NA,0,0,294.453438239605,2663.45694478822,5.76122807017673,8.91834826944345,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CWPURINAONEML_ROM","CW PURINA ONE TRU INST 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,13.4266811096594,13.3867416271274,0.0403211330445679,0,0.000155,0,0.0781832142857143,1.21679227949768,0.0503242475978033,0.061079604680351,35,3219.78571428571,1394.95952511908,1,NA,NA,NA,NA,NA,NA,NA,NA,1824.82618916664,17705.9894562732,23213.8369722982,23213.8369722982,NA,NA,0,0,0,NA,17705.9894562732,1394.95952511908,NA,0,NA,NA,NA,NA,0,0,1394.95952511908,17705.9894562732,1995.90861481716,13.3032261210418,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CWPURINAONEML_ROM","CW PURINA ONE TRU INST 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,13.5684576360116,13.5684576360116,0.0845589276527522,0,0,0,0.00415538461538462,1.19743201519178,0.073786342749268,0.0622036505065242,31.9230769230769,280.156538461538,108.781117832125,1,NA,NA,NA,NA,NA,NA,NA,NA,171.375420629413,1378.43198089829,2191.25140371709,2191.25140371709,NA,NA,0,0,0,NA,6362.97258339967,521.344689979745,NA,0,NA,NA,NA,NA,NA,NA,521.344689979745,6362.97258339967,524.370224236208,13.4935054539219,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CWPURINAONEML_ROM","CW PURINA ONE TRU INST 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,11.8108639597861,11.7262277523899,0,0,0,0,0.0455861538461538,1.09567350118171,0,0,28.9230769230769,1302.69230769231,1081.60539624578,1,NA,NA,NA,NA,NA,NA,NA,NA,221.086911446528,12539.4705661466,2583.27481846879,2583.27481846879,NA,NA,0,0,0,NA,14295.1227963086,1229.63298894664,NA,0,NA,NA,NA,NA,NA,NA,1229.63298894664,14295.1227963086,229.827183269827,11.6487976184596,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CWPURINAONEML_ROM","CW PURINA ONE TRU INST 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,11.3688644536591,11.3196444806217,0,0.000991666666666667,0.0000833333333333333,0.0000191666666666667,0.0555233333333333,1.04772119314435,0,0,26,1795.36716666667,1428.83150718256,1,NA,NA,NA,NA,NA,NA,NA,NA,366.535659484108,16007.7154897839,4156.77001021611,4156.77001021611,NA,NA,0,0,0,NA,16996.641051071,1516.2215964559,NA,0,NA,NA,NA,NA,NA,NA,1516.2215964559,16996.641051071,216.012423235105,11.2933659151034,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107CWMERRICKPURRFECTBISTRO_ROM","CW MERRICK PURRFECT BISTRO 03.0OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.61049381744984,1.58308263961074,0.262948127284932,0,0,0,0.000171428571428571,1.21679227949768,0.255034486617844,0.239877697842564,35,274.853928571429,114.976572161644,1,NA,NA,NA,NA,NA,NA,NA,NA,159.877356409784,126.823408930822,189.118305354893,189.118305354893,NA,NA,0,0,0,NA,153.952597825618,149.017644355253,NA,0,NA,NA,NA,NA,NA,NA,149.017644355253,153.952597825618,116.958653374248,1.58308263961074,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107CWMERRICKPURRFECTBISTRO_ROM","CW MERRICK PURRFECT BISTRO 03.0OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.72282281022421,1.70249647631027,0.055103586868007,0,0,0,0.000136923076923077,1.19743201519178,0.0494784989760087,0.0494784989760087,31.9230769230769,78.4424615384615,39.8607140373119,1,NA,NA,NA,NA,NA,NA,NA,NA,38.5817475011496,58.2061306259517,58.4484847586638,58.4484847586638,NA,NA,0,0,0,NA,91.9350252751687,61.4137255343096,NA,0,NA,NA,NA,NA,NA,NA,61.4137255343096,91.9350252751687,17.0272869512275,1.69988379557833,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107CWMERRICKPURRFECTBISTRO_ROM","CW MERRICK PURRFECT BISTRO 03.0OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.65943423689737,1.65191810900567,0.116163332398789,0,0,0,0.000133846153846154,1.09567350118171,0.116163332398789,0.116163332398789,28.9230769230769,113.823461538462,48.5147574023034,1,NA,NA,NA,NA,NA,NA,NA,NA,65.3087041361581,59.0288901676256,104.03572521699,104.03572521699,NA,NA,0,0,0,NA,110.8618889385,96.3341594972074,NA,0,NA,NA,NA,NA,NA,NA,96.3341594972074,110.8618889385,25.3229399301005,1.64078325789685,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107CWMERRICKPURRFECTBISTRO_ROM","CW MERRICK PURRFECT BISTRO 03.0OZ","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.67724557833071,1.66232791005948,0.0517476342165457,0,0,0,0.0001375,1.04772119314435,0.0600177603332638,0.0600177603332638,26,105.973833333333,47.601666343542,1,NA,NA,NA,NA,NA,NA,NA,NA,58.3721669897914,69.3122790776785,90.0463042556548,90.0463042556548,NA,NA,0,0,0,NA,95.6206959426258,64.9329756102279,NA,0,NA,NA,NA,NA,NA,NA,64.9329756102279,95.6206959426258,18.6942716150263,1.63626622710952,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM119CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.14862525521669,1.12735194723207,0,0.000336428571428571,0.000623571428571429,0,0.0838878571428571,1.21679227949768,0,0,35,137422.518785714,135919.816787148,1,9.02396489160801,1.00585754683865,NA,0,NA,NA,NA,NA,1502.70199856665,153104.535967974,1683.8120320266,1683.8120320266,NA,NA,0,0,0,NA,164011.621143127,145553.6581749,NA,0,NA,NA,NA,NA,NA,NA,145553.6581749,164011.621143127,2894.47452000403,1.12715380052807,"2022-12-31",NA,NA,4,4,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM119CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.11710404307529,1.10613558598343,0,0.000370769230769231,0.000436153846153846,0,0.0945942307692308,1.19743201519178,0,0,31.9230769230769,166311.89,154637.566860953,1,9.44256732745563,0.996157982128461,NA,0,NA,NA,NA,NA,11674.3231390472,170562.860981974,12888.7912487949,12888.7912487949,NA,NA,0,0,0,NA,170757.132064767,154814.224224409,NA,0,NA,NA,NA,NA,NA,NA,154814.224224409,170757.132064767,2334.14460443455,1.10298135077256,"2022-09-24",NA,NA,3,3,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM119CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.03566486387642,1.03270551093677,0,0.000593076923076923,0.000548461538461538,0,0.0703092307692308,1.09567350118171,0,0,28.9230769230769,130996.796538462,127626.740521802,1,8.51282363138771,0.993745461949247,NA,0,NA,NA,NA,NA,3370.05601665953,131853.238609101,3518.76916012941,3518.76916012941,NA,NA,0,0,0,NA,145978.231670238,141521.459823552,NA,0,NA,NA,NA,NA,NA,NA,141521.459823552,145978.231670238,620.748531466534,1.03060454622346,"2022-06-25",NA,NA,2,2,0,NA,NA,0.0193515498828322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM119CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.996923618149522,0.996854349385683,0,0.0026825,0.000299166666666667,0,0.0613416666666667,1.04772119314435,0,0,26,145647.2815,129408.836883414,1,7.91431552741545,0.980235338987855,NA,0,NA,NA,NA,NA,16238.4446165862,128599.3081268,15933.4567898662,15933.4567898662,NA,NA,0,0,0,NA,137332.214835786,137933.180452869,NA,0,NA,NA,NA,NA,NA,NA,137933.180452869,137332.214835786,11.8784833034867,0.996854349385683,"2022-03-26",NA,NA,1,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ 12CT","Wet Cat","NPP",0,0,1,"Retailer","Family Dollar",NA,6295.57142857143,4130.42857142857,NA,11.0909517377269,11.0591169779048,0,0,0.00298357142857143,0,0.402,1.21679227949768,0,0,35,5405.14285714286,5405.14285714286,2,NA,NA,NA,NA,NA,NA,NA,NA,0,59712.91,0,0,NA,NA,0,0,488.79627864956,NA,62213.0738342824,5612.77865571167,48091.1926098901,1977.32142857143,48091.1926098901,46113.8711813187,0,0,NA,NA,5675.58350663475,62701.870112932,225.891652898347,11.0499468062907,"2022-12-31",0.5,8.895,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ 12CT","Wet Cat","NPP",0,1,0,"Retailer","Family Dollar",NA,4188.46153846154,4188.46153846154,NA,11.062306000483,11.0177133113374,0,0,0.00315692307692308,0,0.421931538461538,1.19743201519178,0,0,31.9230769230769,5837.38461538462,5733.70274199251,2,NA,NA,NA,NA,NA,NA,NA,NA,103.681873392109,63234.5314682537,1041.91007020784,1041.91007020784,NA,NA,0,0,770.086902782889,NA,64679.744168161,5847.91876004479,51873.0431076923,2927.80910769231,50952.0132618891,48945.234,920.936064885575,920.936064885575,NA,NA,5944.19924596357,65449.8310709439,298.260075415771,11.0108452367034,"2022-09-24",0.501890909090909,8.88452727272727,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ 12CT","Wet Cat","NPP",1,0,0,"Retailer","Family Dollar",NA,7801.53846153846,7801.53846153846,NA,10.4630220346882,10.456897254117,0,0,0.000707692307692308,0,0.337913461538462,1.09567350118171,0,0,28.9230769230769,4782.23076923077,3857.83445768409,2,NA,NA,NA,NA,NA,NA,NA,NA,924.396311546679,40591.6550292503,9679.7588169035,9679.7588169035,0,0,0,0,6083.42052551938,6083.42052551938,40591.6550292503,3857.83445768409,39092.9827053455,3012.80538461538,31536.2554112931,36080.1773207301,7555.03899235336,7555.03899235336,0,0,4441.17264857299,46675.0755547697,38.4328894584099,10.4545741306556,"2022-06-25",0.63,8.17349674620391,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ 12CT","Wet Cat","NPP",0,0,0,"Retailer","Family Dollar",NA,5133.33333333333,4832.66666666667,NA,9.77605042347598,9.77605042347598,0,0,0.000395833333333333,0,0.2250525,1.04772119314435,0,0,26,3085.5,2668.02749130682,2,NA,NA,NA,NA,NA,NA,NA,NA,417.472508693177,26028.2947158057,4006.42778419429,4006.42778419429,NA,NA,0,0,2375.10714687692,NA,26797.1740786761,2745.96224326748,24136.7261284022,1681.49941176471,20893.2832903311,22455.2267166375,3241.64771160345,3241.64771160345,NA,NA,2992.91557160319,29172.2812255531,7.78633783363205,9.77400356590139,"2022-03-26",0.623238722582425,7.92213993506494,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
