"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within_non_normalised","Cross_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","WB_Comp_Interaction_TPR_1","WB_Comp_RP_6","CB_Comp_RP_3","CB_Comp_TPR_4","CB_Comp_TPR_5"
"ITEM5130CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.319291379132763,0.319291379132763,0,0,0,0,0,1.10630777717621,0,0,28.9230769230769,16.599770971847,16.599770971847,1,0.919328764175512,2.62124768579117,1.3299188891146,0,NA,NA,0,NA,0,5.30016376688903,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.319291379132763,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5130CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.319291379132763,0.319291379132763,0,0,0,0,0,1.07757855466302,0,0,26,31.4657217986171,31.4657217986171,1,0.919328764175512,2.62124768579117,1.3299188891146,0,NA,NA,0,NA,0,10.0467337084883,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.319291379132763,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5131CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,0.986697140091469,0.986697140091469,0,0,0,0,0.00638,1.25605404725319,0,0,35,3560971.98872755,3560971.98872755,1,2.46291590578035,NA,NA,NA,3.90098752086511,NA,NA,NA,0,3513600.8772233,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.986697140091469,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5131CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,0.986697140091469,0.986697140091469,0,0,0,0,0.00638,1.16817517555793,0,0,31.9230769230769,983447.582535273,983447.582535273,1,2.46291590578035,NA,NA,NA,3.90098752086511,NA,NA,NA,0,970364.917117423,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.986697140091469,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5131CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.986697140091469,0.986697140091469,0,0,0,0,0.00638,1.10630777717621,0,0,28.9230769230769,280853.800107527,280853.800107527,1,2.46291590578035,NA,NA,NA,3.90098752086511,NA,NA,NA,0,277117.641349918,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.986697140091469,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5131CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.986697140091469,0.986697140091469,0,0,0,0,0.00638,1.07757855466302,0,0,26,82609.5784332437,82609.5784332437,1,2.46291590578035,NA,NA,NA,3.90098752086511,NA,NA,NA,0,81510.6347842434,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.986697140091469,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5159CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,3.55303823701772,3.55303823701772,0,0,0,0,0.084505,1.25605404725319,0,0,35,5791.10919855897,5791.10919855897,1,NA,NA,NA,NA,NA,NA,NA,NA,0,20576.0324172251,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.55303823701772,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5159CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,3.55303823701772,3.55303823701772,0,0,0,0,0.084505,1.16817517555793,0,0,31.9230769230769,5791.10919855897,5791.10919855897,1,NA,NA,NA,NA,NA,NA,NA,NA,0,20576.0324172251,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.55303823701772,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5159CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.55303823701772,3.55303823701772,0,0,0,0,0.084505,1.10630777717621,0,0,28.9230769230769,5791.10919855897,5791.10919855897,1,NA,NA,NA,NA,NA,NA,NA,NA,0,20576.0324172251,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.55303823701772,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5159CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.55303823701772,3.55303823701772,0,0,0,0,0.084505,1.07757855466302,0,0,26,5791.10919855897,5791.10919855897,1,NA,NA,NA,NA,NA,NA,NA,NA,0,20576.0324172251,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.55303823701772,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM542CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,9.74,9.74,0,0,0,0,0.00007,1.25605404725319,0,0,35,0.17026507678001,0.17026507678001,1,1.3299188891146,NA,NA,NA,NA,NA,0,0,0,1.6583818478373,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.74,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM542CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,9.74,9.74,0,0,0,0,0.00007,1.16817517555793,0,0,31.9230769230769,0.36826631610367,0.36826631610367,1,1.3299188891146,NA,NA,NA,NA,NA,0,0,0,3.58691391884975,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.74,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM542CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.74,9.74,0,0,0,0,0.00007,1.10630777717621,0,0,28.9230769230769,0.782128996169983,0.782128996169983,1,1.3299188891146,NA,NA,NA,NA,NA,0,0,0,7.61793642269564,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.74,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM542CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.74,9.74,0,0,0,0,0.00007,1.07757855466302,0,0,26,1.62867159746388,1.62867159746388,1,1.3299188891146,NA,NA,NA,NA,NA,0,0,0,15.8632613592982,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.74,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM54CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,2.15432824076908,2.15432824076908,0,0,0,0,0.025545,1.25605404725319,0,0,35,2915.03790845345,2915.03790845345,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6279.9484890937,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.15432824076908,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM54CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,2.15432824076908,2.15432824076908,0,0,0,0,0.025545,1.16817517555793,0,0,31.9230769230769,2915.03790845345,2915.03790845345,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6279.9484890937,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.15432824076908,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM54CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,2.15432824076908,2.15432824076908,0,0,0,0,0.025545,1.10630777717621,0,0,28.9230769230769,2915.03790845345,2915.03790845345,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6279.9484890937,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.15432824076908,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM54CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,2.15432824076908,2.15432824076908,0,0,0,0,0.025545,1.07757855466302,0,0,26,2915.03790845345,2915.03790845345,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6279.9484890937,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.15432824076908,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM566CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.20705896313446,1.20705896313446,0,0,0,0,0.0604,1.25605404725319,0,0,35,7777.93937172688,7777.93937172688,1,NA,NA,NA,NA,NA,NA,0,NA,0,9388.43143335934,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.20705896313446,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM566CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.20705896313446,1.20705896313446,0,0,0,0,0.0604,1.16817517555793,0,0,31.9230769230769,8727.91167024701,8727.91167024701,1,NA,NA,NA,NA,NA,NA,0,NA,0,10535.1040110175,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.20705896313446,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM566CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.20705896313446,1.20705896313446,0,0,0,0,0.0604,1.10630777717621,0,0,28.9230769230769,9765.92924605032,9765.92924605032,1,NA,NA,NA,NA,NA,NA,0,NA,0,11788.052429782,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.20705896313446,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM566CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.20705896313446,1.20705896313446,0,0,0,0,0.0604,1.07757855466302,0,0,26,10895.8155783632,10895.8155783632,1,NA,NA,NA,NA,NA,NA,0,NA,0,13151.8918545233,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.20705896313446,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM568CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,3.68991660301598,3.68991660301598,0,0,0,0,0.11206,1.25605404725319,0,0,35,16977.4264764022,16977.4264764022,1,0.919328764175512,NA,NA,0,NA,NA,NA,NA,0,62645.2878317597,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.68991660301598,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM568CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,3.68991660301598,3.68991660301598,0,0,0,0,0.11206,1.16817517555793,0,0,31.9230769230769,17317.2846760645,17317.2846760645,1,0.919328764175512,NA,NA,0,NA,NA,NA,NA,0,63899.3362453646,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.68991660301598,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM568CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.68991660301598,3.68991660301598,0,0,0,0,0.11206,1.10630777717621,0,0,28.9230769230769,17655.2057224582,17655.2057224582,1,0.919328764175512,NA,NA,0,NA,NA,NA,NA,0,65146.2367249611,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.68991660301598,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM568CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.68991660301598,3.68991660301598,0,0,0,0,0.11206,1.07757855466302,0,0,26,17990.7963548766,17990.7963548766,1,0.919328764175512,NA,NA,0,NA,NA,NA,NA,0,66384.5381713387,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.68991660301598,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.99000077422646,1.99000077422646,0,0,0,0,0.00082,1.25605404725319,0,0,35,23.1295995152173,23.1295995152173,1,NA,NA,NA,NA,NA,NA,NA,NA,0,46.0279209428304,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.99000077422646,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.99000077422646,1.99000077422646,0,0,0,0,0.00082,1.16817517555793,0,0,31.9230769230769,29.5733705703689,29.5733705703689,1,NA,NA,NA,NA,NA,NA,NA,NA,0,58.8510303315201,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.99000077422646,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.99000077422646,1.99000077422646,0,0,0,0,0.00082,1.10630777717621,0,0,28.9230769230769,37.5842426124951,37.5842426124951,1,NA,NA,NA,NA,NA,NA,NA,NA,0,74.7926718975803,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.99000077422646,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.99000077422646,1.99000077422646,0,0,0,0,0.00082,1.07757855466302,0,0,26,47.4697710964923,47.4697710964923,1,NA,NA,NA,NA,NA,NA,NA,NA,0,94.4648812343724,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.99000077422646,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM58CTBEYONDCR_ROM","CT BEYOND CR 06OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,4.07407407407407,4.07407407407407,0,0,0,0,0.00014,1.25605404725319,0,0,35,0.0187862250218806,0.0187862250218806,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0765364723113652,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.07407407407407,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM58CTBEYONDCR_ROM","CT BEYOND CR 06OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,4.07407407407407,4.07407407407407,0,0,0,0,0.00014,1.16817517555793,0,0,31.9230769230769,0.0436012678800948,0.0436012678800948,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.177634795067053,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.07407407407407,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM58CTBEYONDCR_ROM","CT BEYOND CR 06OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,4.07407407407407,4.07407407407407,0,0,0,0,0.00014,1.10630777717621,0,0,28.9230769230769,0.0992129723075258,0.0992129723075258,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.404200998289919,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.07407407407407,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM58CTBEYONDCR_ROM","CT BEYOND CR 06OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,4.07407407407407,4.07407407407407,0,0,0,0,0.00014,1.07757855466302,0,0,26,0.220945871809211,0.220945871809211,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.900149848111599,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.07407407407407,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM593CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.91608583317358,1.91608583317358,0,0,0,0,0.24364,1.25605404725319,0,0,35,44605.150200119,44605.150200119,2,NA,NA,NA,NA,NA,NA,NA,NA,0,85467.2963850276,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.91608583317358,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM593CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.91608583317358,1.91608583317358,0,0,0,0,0.24364,1.16817517555793,0,0,31.9230769230769,38355.1163702054,38355.1163702054,2,NA,NA,NA,NA,NA,NA,NA,NA,0,73491.6951066746,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.91608583317358,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM593CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.91608583317358,1.91608583317358,0,0,0,0,0.24364,1.10630777717621,0,0,28.9230769230769,34748.5604395874,34748.5604395874,2,NA,NA,NA,NA,NA,NA,NA,NA,0,66581.2243814694,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.91608583317358,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM593CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.91608583317358,1.91608583317358,0,0,0,0,0.24364,1.07757855466302,0,0,26,33246.8791813057,33246.8791813057,2,NA,NA,NA,NA,NA,NA,NA,NA,0,63703.8741965336,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.91608583317358,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM67CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.87993964893374,1.87993964893374,0,0,0,0,0.00006,1.25605404725319,0,0,35,0.0703809410408126,0.0703809410408126,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.132311921591891,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.87993964893374,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM67CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.87993964893374,1.87993964893374,0,0,0,0,0.00006,1.16817517555793,0,0,31.9230769230769,0.169344737619744,0.169344737619744,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.318357886589637,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.87993964893374,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM67CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.87993964893374,1.87993964893374,0,0,0,0,0.00006,1.10630777717621,0,0,28.9230769230769,0.399171348075544,0.399171348075544,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.750418043965546,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.87993964893374,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM67CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.87993964893374,1.87993964893374,0,0,0,0,0.00006,1.07757855466302,0,0,26,0.920006781609902,0.920006781609902,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1.72955722603638,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.87993964893374,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM71CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,14.0640407769365,14.0640407769365,0,0,0,0,0.290835,1.25605404725319,0,0,35,20731.9711669641,20731.9711669641,2,NA,NA,NA,NA,NA,NA,NA,NA,0,291575.287878455,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.0640407769365,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM71CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,14.0640407769365,14.0640407769365,0,0,0,0,0.290835,1.16817517555793,0,0,31.9230769230769,19016.8464167492,19016.8464167492,2,NA,NA,NA,NA,NA,NA,NA,NA,0,267453.7034539,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.0640407769365,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM71CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,14.0640407769365,14.0640407769365,0,0,0,0,0.290835,1.10630777717621,0,0,28.9230769230769,18170.5455870417,18170.5455870417,2,NA,NA,NA,NA,NA,NA,NA,NA,0,255551.294075338,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.0640407769365,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM71CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,14.0640407769365,14.0640407769365,0,0,0,0,0.290835,1.07757855466302,0,0,26,19967.6325897438,19967.6325897438,2,NA,NA,NA,NA,NA,NA,NA,NA,0,280825.598961043,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.0640407769365,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
