"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM25CWFRISKIES","Wet Cat","CW FRISKIES 03OZ 12CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM27CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM287CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM2CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","Retailer","Family Dollar",2,"Friskies"
"ITEM2CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM30009DCPROPLANSPECIALIZED","Dry Cat","DC PRO PLAN SPECIALIZED 05LB","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM316CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM32CWFRISKIES","Wet Cat","CW AO PREMIUM","NPP","Retailer","Family Dollar",0,"Friskies"
"ITEM32CWFRISKIES","Wet Cat","CW AO PREMIUM","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM331CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","Retailer","Family Dollar",0,"Friskies"
"ITEM331CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM341CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ 12CT","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM356CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 60CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM369HONESTTODOGMT","Dog Treats","DT HONEST TO DOG AOF","NPP","Retailer","Family Dollar",0,"Honest To Dog"
"ITEM369HONESTTODOGMT","Dog Treats","DT HONEST TO DOG AOF","NPP","ROM","Family Dollar",1,"Honest To Dog"
"ITEM36CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","ROM","Family Dollar",2,"Purina One"
"ITEM3810002689","Wet Dog","DW PRO PLAN SPECIALIZED SEN-S/S 13OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM3810018178","Wet Dog","DW PRO PLAN SPECIALIZED GF PUPPY 13OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM3810018507","Dog Treats","DT BUSY TWISTED CW 66OZ","NPP","ROM","Family Dollar",1,"Busy"
"ITEM3810019160","Dog Treats","DT PRIME BARS CR 16OZ","NPP","ROM","Family Dollar",1,"Prime"
"ITEM3810019304","Dog Treats","DT BEGGIN MT LIMITED ED 5OZ","NPP","ROM","Family Dollar",1,"Beggin'"
"ITEM397BELLA","Wet Dog","DW BELLA 03.5OZ","NPP","Retailer","Family Dollar",2,"Bella"
"ITEM397BELLA","Wet Dog","DW BELLA 03.5OZ","NPP","ROM","Family Dollar",2,"Bella"
"ITEM39CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 04OZ","NPP","ROM","Family Dollar",2,"Whisker Lickins"
"ITEM3CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","Retailer","Family Dollar",2,"Fancy Feast"
"ITEM3CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM3MTYDG","Wet Dog","DW MTY DG 05.5OZ","NPP","Retailer","Family Dollar",0,"Nppc Brand Group Rem"
"ITEM3MTYDG","Wet Dog","DW MTY DG 05.5OZ","NPP","ROM","Family Dollar",1,"Nppc Brand Group Rem"
"ITEM40041DDWHOLEEARTHFARMSGF","Dry Dog","DD WHOLE EARTH FARMS GF 04LB","NPP","ROM","Family Dollar",1,"Whole Earth Farms"
"ITEM40042DDBENEFULSMPGDNSS","Dry Dog","DD BENEFUL SMP GDNSS 09.4-12.5LB","NPP","ROM","Family Dollar",1,"Beneful"
"ITEM405CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","Retailer","Family Dollar",1,"Fancy Feast"
"ITEM405CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM41CWBEYOND","Wet Cat","CW BEYOND 03OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM41TBONZMT","Dog Treats","DT T BONZ MT 04.5OZ","NPP","Retailer","Family Dollar",2,"Alpo"
"ITEM41TBONZMT","Dog Treats","DT T BONZ MT 04.5OZ","NPP","ROM","Family Dollar",1,"Alpo"
"ITEM422CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 12CT","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM423CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","ROM","Family Dollar",1,"Fancy Feast"
"ITEM42KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","Retailer","Family Dollar",2,"Kit & Kaboodle"
"ITEM42KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","ROM","Family Dollar",1,"Kit & Kaboodle"
"ITEM45CATCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","Retailer","Family Dollar",2,"Cat Chow Line"
"ITEM45CATCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","ROM","Family Dollar",2,"Cat Chow Line"
"ITEM464BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","Retailer","Family Dollar",2,"Bella"
"ITEM464BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","Family Dollar",2,"Bella"
"ITEM465CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ 6CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM467CWBEYONDMIXERDIGESTSUPPORT","Wet Cat","CW BEYOND MIXER DIGEST SUPPORT 01OZ 8CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM468CWBEYONDMIXERDIGESTSUPPORT","Wet Cat","CW BEYOND MIXER DIGEST SUPPORT 01OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM469CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM470CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ 8CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM471CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM472CWBEYONDMIXERPROTEIN","Wet Cat","CW BEYOND MIXER PROTEIN 01.4OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM47CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 12CT","NPP","Retailer","Family Dollar",2,"Friskies"
"ITEM47CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 12CT","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM485CWCNPORGANIX","Wet Cat","CW C&P ORGANIX 03OZ","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM485PUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","Retailer","Family Dollar",2,"Dog Chow Line"
"ITEM485PUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM486CWCNPORGANIX","Wet Cat","CW C&P ORGANIX 05.5OZ","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM486DWALPO","Wet Dog","DW ALPO 13.0-13.2OZ","NPP","Retailer","Family Dollar",0,"Alpo"
"ITEM486DWALPO","Wet Dog","DW ALPO 13.0-13.2OZ","NPP","ROM","Family Dollar",1,"Alpo"
"ITEM487CWCNPPRISTINE","Wet Cat","CW C&P PRISTINE 03OZ CAN","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM487DWALPO","Wet Dog","DW ALPO 13.2OZ 06CT","NPP","Retailer","Family Dollar",0,"Alpo"
"ITEM488CWCNPPRISTINE","Wet Cat","CW C&P PRISTINE 05.5OZ CAN","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM488DWALPO","Wet Dog","DW ALPO 13.2OZ 24CT","NPP","ROM","Family Dollar",1,"Alpo"
"ITEM490CWFANCYFEASTAPPTZRS","Wet Cat","CW FANCY FEAST APPTZRS 01.1OZ","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM490DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 12CT","NPP","ROM","Family Dollar",2,"Beneful"
"ITEM491CWFANCYFEASTAPPTZRS","Wet Cat","CW FANCY FEAST APPTZRS 01.1OZ 12CT","NPP","ROM","Family Dollar",1,"Fancy Feast"
"ITEM491DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 06CT","NPP","ROM","Family Dollar",2,"Beneful"
"ITEM492DWBENEFUL","Wet Dog","DW BENEFUL 10OZ","NPP","ROM","Family Dollar",2,"Beneful"
"ITEM493CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ 24CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM493DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","Retailer","Family Dollar",2,"Beneful"
"ITEM493DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","ROM","Family Dollar",2,"Beneful"
"ITEM494CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM495CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM496CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM496DWBENEFULINCRNMED","Wet Dog","DW BENEFUL INCR N MED 03OZ 30CT","NPP","ROM","Family Dollar",2,"Beneful"
"ITEM497CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ 18CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM497DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","ROM","Family Dollar",1,"Beneful"
"ITEM498CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 05.5OZ 24CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM498DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ","NPP","ROM","Family Dollar",1,"Beneful"
"ITEM499CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 03.5OZ","NPP","Retailer","Family Dollar",0,"Friskies"
"ITEM499CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 03.5OZ","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM499DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 12CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM4CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM500DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 6CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM501DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ","NPP","ROM","Family Dollar",2,"Beyond"
"ITEM503DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ 6CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM504CWKITKABOODLE","Wet Cat","CW KIT KABOODLE 05.35OZ","NPP","ROM","Family Dollar",1,"Kit & Kaboodle"
"ITEM504DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM505DWBEYONDMIXERSDIGTPUMP","Wet Dog","DW BEYOND MIXERS DIGT PUMP 08OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM506DWBEYONDBROTH","Wet Dog","DW BEYOND BROTH 01.6OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM507DWBEYONDBROTH","Wet Dog","DW BEYOND BROTH 01.6OZ 8CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM508DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ 6CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM509DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM5109CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","CT FANCY FEAST SAVORY CRAVINGS 3OZ","NPP","ROM","Family Dollar",1,"Fancy Feast"
"ITEM510DWBEYONDCOMPLIMENTS","Wet Dog","DW BEYOND COMPLIMENTS 02OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM511DWBEYONDPREMIUM","Wet Dog","DW BEYOND PREMIUM 13OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM512DWBEYONDWILD","Wet Dog","DW BEYOND WILD 13OZ","NPP","ROM","Family Dollar",2,"Beyond"
"ITEM5130CTKITKABOODLECR","Cat Treats","CT KIT KABOODLE CR 04OZ","NPP","ROM","Family Dollar",1,"Kit & Kaboodle"
"ITEM5131CTKITKABOODLECR","Cat Treats","CT KIT KABOODLE CR 02.4OZ","NPP","ROM","Family Dollar",1,"Kit & Kaboodle"
"ITEM5159CTWHISKERLICKINSAO","Cat Treats","CT WHISKER LICKINS AO","NPP","ROM","Family Dollar",1,"Whisker Lickins"
"ITEM520CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 24CT","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM521CWPROPLANTRUNATURE","Wet Cat","CW PRO PLAN TRU NATURE 03OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM522CWFANCYFEASTPURELYFILETS","Wet Cat","CW FANCY FEAST PURELY FILETS 01OZ","NPP","ROM","Family Dollar",1,"Fancy Feast"
"ITEM523CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","ROM","Family Dollar",1,"Purina One"
"ITEM533DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 03.5OZ","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM534DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 12.7OZ","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM535DWCNPPRISTINE","Wet Dog","DW C&P PRISTINE 03.5OZ","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM536DWCNPPRISTINE","Wet Dog","DW C&P PRISTINE 12.7OZ","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM537DWCNPPRISTINEBONEBROTH","Wet Dog","DW C&P PRISTINE BONE BROTH 8.4OZ","NPP","ROM","Family Dollar",1,"A/O Brand"
"ITEM542CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 19OZ","NPP","ROM","Family Dollar",1,"Dentalife"
"ITEM54CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 01.8OZ","NPP","ROM","Family Dollar",1,"Dentalife"
"ITEM565DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","Retailer","Family Dollar",1,"Dog Chow Line"
"ITEM565DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM566CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 01.7OZ","NPP","ROM","Family Dollar",1,"Whisker Lickins"
"ITEM566DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 24CT","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM567DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","Retailer","Family Dollar",1,"Dog Chow Line"
"ITEM567DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM568CTFANCYFEASTPUREFLAKED","Cat Treats","CT FANCY FEAST PURE FLAKED 01.06OZ","NPP","ROM","Family Dollar",1,"Fancy Feast"
"ITEM56CTBEYONDCR","Cat Treats","CT BEYOND CR 02.1OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM57CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 36CT","NPP","ROM","Family Dollar",1,"Fancy Feast"
"ITEM58CTBEYONDCR","Cat Treats","CT BEYOND CR 06OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM593CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","CT FANCY FEAST SAVORY CRAVINGS 01OZ","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM60009CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ  12CT","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM60081CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 05.5OZ","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM60086CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 03.5OZ 24CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM602DWMERRICKBACKCOUNTRY","Wet Dog","DW MERRICK BACKCOUNTRY 12.7OZ","NPP","ROM","Family Dollar",1,"Merrick"
"ITEM603DWMERRICKBBQ","Wet Dog","DW MERRICK BBQ 12.7OZ","NPP","ROM","Family Dollar",1,"Merrick"
"ITEM604DWMERRICKGRFR","Wet Dog","DW MERRICK GR FR 12.7OZ","NPP","ROM","Family Dollar",1,"Merrick"
"ITEM605DWMERRICKFLAVORENHANCER","Wet Dog","DW MERRICK FLAVOR ENHANCER 07OZ","NPP","ROM","Family Dollar",1,"Merrick"
"ITEM608DWMERRICKLILPLATES","Wet Dog","DW MERRICK LIL PLATES 03-3.5OZ","NPP","ROM","Family Dollar",1,"Merrick"
"ITEM610DWMERRICKSEASONAL","Wet Dog","DW MERRICK SEASONAL 12.7OZ","NPP","ROM","Family Dollar",1,"Merrick"
"ITEM612DWMTYDG","Wet Dog","DW MTY DG 05.5OZ 12CT","NPP","ROM","Family Dollar",1,"Mighty Dog"
"ITEM62CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 32CT","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM631BEGGINMT","Dog Treats","DT BEGGIN MT 25OZ","NPP","ROM","Family Dollar",2,"Beggin'"
"ITEM648DWPROPLANESSENTIAL","Wet Dog","DW PRO PLAN ESSENTIAL 13OZ 12CT","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM649DWPROPLANESSENTIALGRFR","Wet Dog","DW PRO PLAN ESSENTIAL GR FR 13OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM650DWPROPLANESSENTIAL","Wet Dog","DW PRO PLAN ESSENTIAL 13OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM651DWPROPLANSAVORYMEALS","Wet Dog","DW PRO PLAN SAVORY MEALS 10OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM652DWPROPLANSPECIALIZED","Wet Dog","DW PRO PLAN SPECIALIZED 13OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM654DWPROPLANGRFRSMBRD","Wet Dog","DW PRO PLAN GR FR SM-BRD 03.5OZ","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM655DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM656DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 12CT","NPP","ROM","Family Dollar",1,"Purina One"
"ITEM657DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","ROM","Family Dollar",2,"Purina One"
"ITEM67BENEFULINCRBITE","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","Retailer","Family Dollar",2,"Beneful"
"ITEM67BENEFULINCRBITE","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","ROM","Family Dollar",2,"Beneful"
"ITEM67CTFANCYFEASTDUOSCR","Cat Treats","CT FANCY FEAST DUOS CR 02.1OZ","NPP","ROM","Family Dollar",1,"Fancy Feast"
"ITEM6CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM7023016883","Litter","CL TIDY CATS BREEZE GLADE PADS 08CT","NPP","ROM","Family Dollar",1,"Tidy Cats"
"ITEM7023017056","Litter","CL TIDY CATS BREEZE ANTI-TRACK PELLETS 03.5LB","NPP","ROM","Family Dollar",1,"Tidy Cats"
"ITEM705DWWHOLEEARTHFARMS","Wet Dog","DW WHOLE EARTH FARMS 12.7OZ","NPP","ROM","Family Dollar",1,"Whole Earth Farms"
"ITEM71CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM71CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ 12CT","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM730DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 18.5-20LB","NPP","Retailer","Family Dollar",2,"Dog Chow Line"
"ITEM730DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 18.5-20LB","NPP","ROM","Family Dollar",2,"Dog Chow Line"
"ITEM736DDMERRICKLILPLTS","Dry Dog","DD MERRICK LIL PLTS 04LB","NPP","ROM","Family Dollar",1,"Merrick"
"ITEM752DDPURINAONEML","Dry Dog","DD PURINA ONE ML 08LB","NPP","ROM","Family Dollar",2,"Purina One"
"ITEM764DDPURINAONEML","Dry Dog","DD PURINA ONE ML 31.1LB","NPP","ROM","Family Dollar",2,"Purina One"
"ITEM767DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 07.4LB","NPP","ROM","Family Dollar",2,"Purina One"
"ITEM76BUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 05.3-7OZ","NPP","Retailer","Family Dollar",0,"Busy"
"ITEM76BUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 05.3-7OZ","NPP","ROM","Family Dollar",2,"Busy"
"ITEM76CWBEYONDSIMPORGS","Wet Cat","CW BEYOND SIMP ORGS 03OZ","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM76DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","Retailer","Family Dollar",1,"Dog Chow Line"
"ITEM76DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM78CWFANCYFEASTPURELY","Wet Cat","CW FANCY FEAST PURELY 02OZ","NPP","ROM","Family Dollar",2,"Fancy Feast"
"ITEM7CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 24CT","NPP","ROM","Family Dollar",2,"Friskies"
"ITEM80CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX CR 20OZ 2CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM814DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 05-6LB","NPP","ROM","Family Dollar",1,"Pro Plan"
"ITEM81CWFRISKIES","Wet Cat","CW FRISKIES 03OZ 24CT","NPP","ROM","Family Dollar",1,"Friskies"
"ITEM824DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","Retailer","Family Dollar",2,"Dog Chow Line"
"ITEM824DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","ROM","Family Dollar",2,"Dog Chow Line"
"ITEM835BEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 01.3OZ","NPP","Retailer","Family Dollar",1,"Beggin'"
"ITEM835BEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 01.3OZ","NPP","ROM","Family Dollar",1,"Beggin'"
"ITEM858DDBENEFULINCREDIBITES","Dry Dog","DD BENEFUL 14LB","NPP","ROM","Family Dollar",2,"Beneful"
"ITEM860DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 48-55LB","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM862DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 06LB","NPP","ROM","Family Dollar",1,"Purina One"
"ITEM864DDMERRICKBACKCOUNTRY","Dry Dog","DD MERRICK BACKCOUNTRY 04LB","NPP","ROM","Family Dollar",1,"Merrick"
"ITEM86CWBEYOND","Wet Cat","CW BEYOND 03OZ 12CT","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM875PRIMEBONESCW","Dog Treats","DT PRIME JERKY MT 15OZ","NPP","ROM","Family Dollar",1,"Prime"
"ITEM878PRIMEBONESCW","Dog Treats","DT PRIME JERKY  MT 05OZ","NPP","ROM","Family Dollar",1,"Prime"
"ITEM879DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 40LB","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM87CWFANCYFEASTNATURALSML","Wet Cat","CW FANCY FEAST NATURALS ML 03OZ 12CT","NPP","ROM","Family Dollar",1,"Fancy Feast"
"ITEM884DTALPODT","Dog Treats","DT ALPO DT 01.6OZ","NPP","ROM","Family Dollar",1,"Alpo"
"ITEM885DTALPODT","Dog Treats","DT ALPO DT 21OZ","NPP","ROM","Family Dollar",2,"Alpo"
"ITEM886DTALPODT","Dog Treats","DT ALPO DT 08.8OZ","NPP","ROM","Family Dollar",1,"Alpo"
"ITEM887DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 60OZ","NPP","ROM","Family Dollar",2,"Alpo"
"ITEM888DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 03LB","NPP","ROM","Family Dollar",1,"Beyond"
"ITEM888DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 16OZ","NPP","ROM","Family Dollar",1,"Alpo"
"ITEM889DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 128OZ","NPP","ROM","Family Dollar",1,"Alpo"
"ITEM890DTTBONZMT","Dog Treats","DT T BONZ MT 40OZ","NPP","ROM","Family Dollar",2,"Alpo"
"ITEM891DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 03.5LB","NPP","ROM","Family Dollar",1,"Dog Chow Line"
"ITEM891DTTBONZMT","Dog Treats","DT T BONZ MT 10OZ","NPP","ROM","Family Dollar",1,"Alpo"
"ITEM892DTTBONZMT","Dog Treats","DT T BONZ MT 45OZ","NPP","ROM","Family Dollar",1,"Alpo"
