"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
1342321120,"Retailer","DT ZUKES HIP ACTION MT 16OZ","ITEM40092DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ADULT CHICKEN RECIPE BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.186778466399319,0.191733973659317,0.123349056603774,0.220005910165485,0.129704183441274,0.175930781331935,0.096959323399114,0.191957234843883
1342321121,"ROM","DT ZUKES HIP ACTION MT 16OZ","ITEM40092DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ROASTED BEEF RECIPE BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.385310421286031,0.356027554535017,0.552590136759221,0.359132102930476,0.47781927789791,0.415840220385675,0.485154496806491,0.609440589394329
1342321121,"Retailer","DT ZUKES HIP ACTION MT 16OZ","ITEM40092DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ROASTED BEEF RECIPE BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.555109976910925,0.581896238084843,0.748506289308176,0.52770390070922,0.457115350953965,0.600681699003671,0.640052356020942,0.575021261086138
1342330003,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 9 OUNCE","Amazon","ZUKE'S",NA,0,0.0608975602187658,0.0615237955562074,0.06413739569183,0.0556898066783831,0.0516609748525303,0.00043535045711798,0,0
1342330003,"Retailer","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 9 OUNCE","Amazon","ZUKE'S",NA,0,0.0771852319343642,0.0795791255971458,0.0625600080852999,0.0565617295657121,0.0409664679005653,0.00211267605633803,0,0
1342330008,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.191536402777239,0.199750678301679,0.181383013131509,0.233706795547745,0.175349270412915,0,1,0
1342330008,"Retailer","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.17204165351846,0.186914192417004,0.266663297791702,0.270007585814527,0.0487106017191977,0.052112676056338,0.117647058823529,0.375
1342330009,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT PEANUT BUTTER AND BERRIES BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.0828517125014546,0.0940456112048104,0.129018694611553,0.099223784417106,0.0814653834212977,0.00043535045711798,0,0
1342330009,"Retailer","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT PEANUT BUTTER AND BERRIES BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.129441464184285,0.121787506802927,0.0263277578452676,0.079745875213351,0.162471927514907,0.00211267605633803,0,0.125
1342330013,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.069974011869206,0.065483610764831,0.065463484054596,0.0716534856473345,0.308040981061782,0.998693948628646,0,0
1342330013,"Retailer","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.0775007888923951,0.0789744209953438,0.0796907372782859,0.0707851318035274,0.23635096414466,0.795070422535211,0.176470588235294,0.125
1342330014,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.315697606764672,0.294859573219916,0.28290963192962,0.297671353251318,0.0566904687985098,0,0,1
1342330014,"Retailer","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.216093404859577,0.201548043780613,0.227449593208348,0.189787597193249,0.127081235963757,0.0492957746478873,0.176470588235294,0.25
1342330015,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.279042705868663,0.284336730952556,0.277087780580891,0.242054774458114,0.326792921452965,0.00043535045711798,0,0
1342330015,"Retailer","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM40090DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Amazon","ZUKE'S",NA,0,0.327737456610918,0.331196710406966,0.337308605791096,0.333112080409634,0.384418802756912,0.0992957746478873,0.529411764705882,0.125
1342333002,"ROM","DT ZUKES MINI NTRLS MT 05OZ","ITEM40094DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT TURKEY AND PUMPKIN RECIPE BAG 5 OUNCE","Amazon","ZUKE'S",NA,0,0.0555555555555556,0,0.881889158109303,0.229870814283069,0.0277777777777778,0.5,0,0.00258660508083141
1342333002,"Retailer","DT ZUKES MINI NTRLS MT 05OZ","ITEM40094DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT TURKEY AND PUMPKIN RECIPE BAG 5 OUNCE","Amazon","ZUKE'S",NA,0,0.89078073089701,0.885390428211587,0.914548802946593,0.699840078730471,0.9375,0,0,0
1342333004,"ROM","DT ZUKES MINI NTRLS MT 05OZ","ITEM40094DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT TURKEY AND CRANBERRY RECIPE BAG 5 OUNCE","Amazon","ZUKE'S",NA,0,0.944444444444444,0,0.118110841890697,0.770129185716931,0.972222222222222,0.5,0,0.997413394919169
1342333004,"Retailer","DT ZUKES MINI NTRLS MT 05OZ","ITEM40094DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT TURKEY AND CRANBERRY RECIPE BAG 5 OUNCE","Amazon","ZUKE'S",NA,0,0.10921926910299,0.114609571788413,0.085451197053407,0.300159921269529,0.0625,1,1,1
1342333021,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM40096DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT CHICKEN MOIST BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.297006247126592,0.356981072838177,0.595569939778587,0.506096095349396,0.404094665664914,0.391466899442491,0.344340580200489,0.325095196250732
1342333021,"Retailer","DT ZUKES MINI NTRLS MT 16OZ","ITEM40096DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT CHICKEN MOIST BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.518303057176871,0.530911956443871,0,0,0,0,0.00297441998810232,0.34175396587848
1342333022,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM40096DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT PEANUT BUTTER MOIST BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.389809881818428,0.377937746681019,0.404430060221413,0.351982163430059,0.340330578512397,0.372616998674166,0.390122478177231,0.410085310486233
1342333022,"Retailer","DT ZUKES MINI NTRLS MT 16OZ","ITEM40096DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT PEANUT BUTTER MOIST BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.200989015755811,0.166573536786303,0,0,0,0,0.000594883997620464,0.310086800359174
1342333023,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM40096DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT DUCK RECIPE MOIST BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.0600535467993618,0.048708288482239,0,0.00181515279608126,0.0333959429000751,0.0469724045358346,0.0540856670565604,0.0437445079086116
1342333023,"Retailer","DT ZUKES MINI NTRLS MT 16OZ","ITEM40096DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT DUCK RECIPE MOIST BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.0597313463049273,0.0707213983809729,0,0,0,0,0.480071386079715,0.0521400778210117
1342333024,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM40096DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT SALMON MOIST BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.146550558455256,0.131873430211697,0,0.0908571002312455,0.129429000751315,0.0774665865127272,0.149960849517144,0.156497144112478
1342333024,"Retailer","DT ZUKES MINI NTRLS MT 16OZ","ITEM40096DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT SALMON MOIST BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.113452445789694,0.120753635647253,0,0,0,0,0.000594883997620464,0.13163723436097
