"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_TPR_4","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM873DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 33.6-36LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,20.7120708663627,20.6174983418378,0,0.00067,0.000214615384615385,0,0.0135930769230769,1.12442307178462,0,0,31.9230769230769,1129.797,618.463963436992,1,NA,NA,NA,NA,511.333036563008,12735.9258433751,10543.721310471,10543.721310471,NA,NA,0,0,0,NA,17661.3103669514,857.796771667143,NA,0,NA,NA,NA,NA,NA,NA,857.796771667143,17661.3103669514,95.6624933777999,20.5857938499525,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM873DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 33.6-36LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,19.9548586095712,19.8298521325856,0,0.00266230769230769,0,0,0.0321503846153846,1.07791440800655,0,0,28.9230769230769,3379.42307692308,1191.5306274878,1,NA,NA,NA,NA,2187.89244943528,23576.755171221,43383.6520595483,43383.6520595483,NA,NA,0,0,0,NA,23576.755171221,1191.5306274878,NA,0,NA,NA,NA,NA,0,0,1191.5306274878,23576.755171221,441.152938464119,19.8252208564816,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM873DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 33.6-36LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,19.4496856283785,19.3510393579841,0,0.00308083333333333,0.000578333333333333,0,0.0340758333333333,1.09827961369243,0,0,26,3617.84233333333,1192.96847301122,1,NA,NA,NA,NA,2424.87386032211,22997.4118914371,46709.2539418962,46709.2539418962,NA,NA,0,0,0,NA,22997.4118914371,1192.96847301122,NA,0,NA,NA,NA,NA,0,0,1192.96847301122,22997.4118914371,660.079971190283,19.2717042981503,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM874DDDOGCHOWLX_ROM","DD DOG CHOW LX 03.5LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,2.77777777777778,2.77777777777778,0,0,0,0,0,1.24171873890839,0,0,35,0,0,1,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,1.29671024862295,0.466815689504263,NA,0,NA,NA,NA,NA,NA,NA,0.466815689504263,1.29671024862295,0,2.77777777777778,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM874DDDOGCHOWLX_ROM","DD DOG CHOW LX 03.5LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,2.77849136479531,2.78321763327233,0,0,0,0,0,1.12442307178462,0,0,31.9230769230769,0,0,1,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,1.94795970651622,0.701015958011612,NA,0,NA,NA,NA,NA,NA,NA,0.701015958011612,1.94795970651622,0,2.77849136479531,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM874DDDOGCHOWLX_ROM","DD DOG CHOW LX 03.5LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,2.79216965606855,2.79289121169068,0,0,0,0,0.00000923076923076923,1.07791440800655,0,0,28.9230769230769,0.230769230769231,0.230769230769231,1,NA,NA,NA,NA,0,0.643846153846154,0,0,NA,NA,0,0,0,NA,4.3952075254345,1.57843190740626,NA,0,NA,NA,NA,NA,NA,NA,1.57843190740626,4.3952075254345,0.000525674852851522,2.78547312615299,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM874DDDOGCHOWLX_ROM","DD DOG CHOW LX 03.5LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,2.78976871635357,2.79009897749028,0.0696364567332309,0,0,0,0.0000233333333333333,1.09827961369243,0.0696364567332309,0.0696364567332309,26,1.5,1.39522933212793,1,NA,NA,NA,NA,0.10477066787207,3.43193676263018,0.268063237369825,0.268063237369825,NA,NA,0,0,0,NA,13.6462977769803,5.8219155039192,NA,0,NA,NA,NA,NA,NA,NA,5.8219155039192,13.6462977769803,0.483513824884789,2.79009897749028,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM903DDMOISTANDMEATYHIPROTEIN_Retailer","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,1,"Retailer","Brookshire",NA,333.428571428571,0,NA,8.85926251212701,8.85160487885203,0,0,0,0,0.584012857142857,1.24171873890839,0,0,35,172.285714285714,163.657623113774,2,NA,NA,NA,NA,8.62809117194043,1448.1911191365,74.3903094349297,74.2229044999843,NA,NA,0.320740125961757,0,74.0214639427229,NA,1491.78844959247,168.467222809635,1049.10570153061,0,996.503737643609,1049.10570153061,52.4490996548826,52.4490996548826,NA,NA,177.173749291818,1565.80991353519,3.74261152068121,8.83821695887723,"2022-12-31",NA,6.09105398457584,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM903DDMOISTANDMEATYHIPROTEIN_Retailer","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,1,0,"Retailer","Brookshire",NA,249.230769230769,0,NA,8.80243115068635,8.79755004687941,0,0,0,0,0.572551153846154,1.12442307178462,0,0,31.9230769230769,159.573076923077,148.80660143756,2,NA,NA,NA,NA,10.7664754855171,1308.56363256656,94.3209828180561,94.2692191753628,NA,NA,0.153080844553447,0,64.808035898048,NA,1316.22843983628,149.553771832752,960.934730769231,0,896.675142744567,960.934730769231,64.2479628638772,64.2479628638772,NA,NA,157.186660576129,1381.03647573433,1.68083750873327,8.79159706985888,"2022-09-24",NA,6.05711111111111,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM903DDMOISTANDMEATYHIPROTEIN_Retailer","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",1,0,0,"Retailer","Brookshire",NA,393.230769230769,0,NA,8.35569611666403,8.34003003925867,0,0,0,0,0.424186153846154,1.07791440800655,0,0,28.9230769230769,115.230769230769,89.2561110671956,2,NA,NA,NA,NA,25.9746581635737,743.875271495741,214.198574658105,213.927537128918,NA,NA,0.675741773143151,0,208.650128908771,NA,770.022108146781,92.2298965066604,666.033846153846,0,515.90032196839,666.033846153846,149.903032515413,149.903032515413,NA,NA,117.750982315224,978.672237055552,5.29276608383706,8.29749093718319,"2022-06-25",NA,5.78,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM903DDMOISTANDMEATYHIPROTEIN_Retailer","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,0,"Retailer","Brookshire",NA,156,0,NA,7.99348483447046,7.98690632753629,0,0,0,0,0.52516,1.09827961369243,0,0,26,157.25,149.668959907826,2,NA,NA,NA,NA,7.58104009217389,1188.56272230761,59.8072776923864,59.7224283428228,NA,NA,0.258668497856059,0,86.3685049282059,NA,1197.34976220757,150.576426116445,865.4825,0,823.4213842489,865.4825,42.0426890694668,42.0426890694668,NA,NA,162.027995057233,1283.71826713578,2.85863407856328,7.97491371827041,"2022-03-26",NA,5.56423076923077,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM903DDMOISTANDMEATYHIPROTEIN_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,7.82290903998221,7.80543308802363,0,0,0,0,0.33989,1.24171873890839,0,0,35,962.5,906.720236604723,2,8.83821695887723,NA,NA,NA,55.7797633952773,7074.26217739456,434.252822605438,434.252822605438,NA,NA,0,0,0,NA,7396.86127161925,948.002314159289,NA,0,NA,NA,NA,NA,NA,NA,948.002314159289,7396.86127161925,20.7997530762269,7.80233387103062,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM903DDMOISTANDMEATYHIPROTEIN_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,7.7905505115825,7.76072791368523,0,0,0,0,0.325011923076923,1.12442307178462,0,0,31.9230769230769,894.923076923077,824.327248691477,2,8.79159706985888,NA,NA,NA,70.5958282316002,6382.99336555828,545.527403672492,545.527403672492,NA,NA,0,0,0,NA,6605.61462928642,852.984885216643,NA,0,NA,NA,NA,NA,NA,NA,852.984885216643,6605.61462928642,44.6641586516431,7.74524651628349,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM903DDMOISTANDMEATYHIPROTEIN_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,7.50357994761409,7.48854064444376,0,0,0,0,0.289351923076923,1.07791440800655,0,0,28.9230769230769,708.461538461538,677.10267670428,2,8.29749093718319,NA,NA,NA,31.3588617572584,5068.17989471042,234.027028366504,234.027028366504,NA,NA,0,0,0,NA,5232.5870990506,698.919593507963,NA,0,NA,NA,NA,NA,NA,NA,698.919593507963,5232.5870990506,12.7118453853531,7.48750003369166,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM903DDMOISTANDMEATYHIPROTEIN_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,6.94973603454714,6.94300883009821,0,0,0,0,0.28626,1.09827961369243,0,0,26,824.666666666667,778.892509075084,2,7.97491371827041,NA,NA,NA,45.7741575915822,5353.69148032239,307.968519677607,307.968519677607,NA,NA,0,0,0,NA,5734.50730520254,831.932441656491,NA,0,NA,NA,NA,NA,NA,NA,831.932441656491,5734.50730520254,9.60803233287407,6.93939999154671,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM927DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 17-18LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,29.7497105818578,29.7015833333333,0,0,0,0,0.00088,1.24171873890839,0,0,35,5.21428571428571,4.82818492449654,1,NA,NA,NA,NA,0.386100789789178,142.619061854768,11.3652238595175,11.3652238595175,NA,NA,0,0,0,NA,213.781169969408,7.24127749372558,NA,0,NA,NA,NA,NA,NA,NA,7.24127749372558,213.781169969408,1.0324316397271,29.5285595238095,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM927DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 17-18LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,29.8893434781613,29.8028461538462,0,0,0,0,0.00115384615384615,1.12442307178462,0,0,31.9230769230769,5.23076923076923,4.68601097351728,1,NA,NA,NA,NA,0.544758257251952,139.427049016893,16.3144894446452,16.3144894446452,NA,NA,0,0,0,NA,211.770021505663,7.12775915732652,NA,0,NA,NA,NA,NA,NA,NA,7.12775915732652,211.770021505663,0.683022532435001,29.7138205128205,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM927DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 17-18LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,29.1607530672794,28.1311657743965,0.0482852452264405,0,0.000436923076923077,0,0.00173076923076923,1.07791440800655,0.0482852452264405,0.0482852452264405,28.9230769230769,9.23076923076923,7.97002514189127,1,NA,NA,NA,NA,1.26074408887796,205.580344369438,33.2781171690237,33.2781171690237,NA,NA,0,0,0,NA,233.341701401247,8.99559279423797,NA,0,NA,NA,NA,NA,NA,NA,8.99559279423797,233.341701401247,29.3588331335351,27.7854452193106,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM927DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 17-18LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,29.5470210225417,28.9884104136604,0.018682226868911,0,0.000273333333333333,0,0.001895,1.09827961369243,0.018682226868911,0.018682226868911,26,11.1666666666667,7.83878072845421,1,NA,NA,NA,NA,3.32788593821246,217.845718484826,93.8892815151746,93.8892815151746,NA,NA,0,0,0,NA,228.16634769038,8.23200747559871,NA,0,NA,NA,NA,NA,NA,NA,8.23200747559871,228.16634769038,19.7370788675453,28.4114623617124,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM928DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 16-18LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,31.1001386026244,31.0391018505304,0,0,0,0,0.00139142857142857,1.24171873890839,0,0,35,11.2142857142857,9.30723020378438,1,NA,NA,NA,NA,1.90705551050133,288.62230230229,59.0998405548535,59.0998405548535,NA,NA,0,0,0,NA,306.128536674631,9.8705520948977,NA,0,NA,NA,NA,NA,NA,NA,9.8705520948977,306.128536674631,0.963335960203939,31.0114828029114,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM928DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 16-18LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,31.2840637739479,31.306356976357,0,0,0.000189230769230769,0,0.00137615384615385,1.12442307178462,0,0.00394761597591785,31.9230769230769,9.84615384615385,8.22666308432319,1,NA,NA,NA,NA,1.61949076183066,254.590497636335,50.1971946713577,50.1971946713577,NA,NA,0,0,0,NA,287.55995663627,9.29578986841801,NA,0,NA,NA,NA,NA,NA,NA,9.29578986841801,287.55995663627,2.99030475979228,30.9346922308461,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM928DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 16-18LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,31.5384985603669,31.2695604395604,0.0250030359407958,0,0,0,0.00144538461538462,1.07791440800655,0.0250030359407958,0.0210554199648779,28.9230769230769,8.23076923076923,7.47161813906499,1,NA,NA,NA,NA,0.759151091704242,225.042776390124,23.0372236098761,23.0372236098761,NA,NA,0,0,0,NA,273.971915072904,9.07543111329574,NA,0,NA,NA,NA,NA,NA,NA,9.07543111329574,273.971915072904,11.8648171200825,31.0422344322344,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM928DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 16-18LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,30.6416243197069,29.9236458333333,0.00686363028357411,0,0.0002175,0,0.00156666666666667,1.09827961369243,0.00686363028357411,0.00686363028357411,26,7.58333333333333,7.14207862231719,1,NA,NA,NA,NA,0.441254711016138,212.267697161631,12.9906361717026,12.9906361717026,NA,NA,0,0,0,NA,247.732314729777,8.33794986472449,NA,0,NA,NA,NA,NA,NA,NA,8.33794986472449,247.732314729777,6.64051952485179,29.9236458333333,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM930DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 24-34LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,54.0703401865601,52.8435994897959,0.0296325828366102,0,0,0,0.000995,1.24171873890839,0.0296325828366102,0.0296325828366102,35,5.35714285714286,4.82663799964447,1,NA,NA,NA,NA,0.530504857498386,246.619957343244,27.4328997996131,27.4328997996131,NA,NA,0,0,0,NA,275.656966553561,5.39938130248339,NA,0,NA,NA,NA,NA,NA,NA,5.39938130248339,275.656966553561,15.6267659594844,52.630762755102,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM930DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 24-34LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,53.4726935092038,53.4534644146194,0,0,0,0,0.000781538461538462,1.12442307178462,0,0.00497493552478801,31.9230769230769,4.23076923076923,3.61455426018995,1,NA,NA,NA,NA,0.616214970579278,195.688519985639,33.3091723220532,33.3091723220532,NA,NA,0,0,0,NA,294.245465680158,5.50760147842117,NA,0,NA,NA,NA,NA,NA,NA,5.50760147842117,294.245465680158,0.185266687512337,53.4331225342775,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM930DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 24-34LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,49.5590204560927,49.3386490412276,0.0190760276970627,0,0,0,0.00085,1.07791440800655,0.0190760276970627,0.0141010921722747,28.9230769230769,4.76923076923077,3.47516600271518,1,NA,NA,NA,NA,1.29406476651559,167.839566984101,63.0796637851299,63.0796637851299,NA,NA,0,0,0,NA,264.216332207086,5.5024686891553,NA,0,NA,NA,NA,NA,NA,NA,5.5024686891553,264.216332207086,5.48966368525964,48.9849738275524,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM930DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 24-34LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,46.2555867134358,46.254375,0,0,0,0,0.00177,1.09827961369243,0,0,26,8,5.4349021826486,1,NA,NA,NA,NA,2.5650978173514,251.354819850771,118.336013482562,118.336013482562,NA,NA,0,0,0,NA,260.035052184133,5.62269989300738,NA,0,NA,NA,NA,NA,NA,NA,5.62269989300738,260.035052184133,0.00976227971077985,46.254375,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM933DDPUPPYCHOW_ROM","DD PUPPY CHOW 04LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,6.44454873255687,6.43364153110552,0,0,0.0000821428571428571,0,0.0433442857142857,1.24171873890839,0,0,35,2543.21428571429,2418.72308724658,1,16.4238512852282,NA,NA,NA,124.491198467706,15565.7950048487,778.797852294135,778.797852294135,NA,NA,0,0,0,NA,15815.9248191814,2455.3626618375,NA,0,NA,NA,NA,NA,NA,NA,2455.3626618375,15815.9248191814,30.6231455782284,6.43269095461479,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,29.8892650730426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM933DDPUPPYCHOW_ROM","DD PUPPY CHOW 04LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,5.45655695520735,5.44214909609243,0,0,0.000356923076923077,0,0.0389846153846154,1.12442307178462,0,0,31.9230769230769,2699.30538461538,2332.37502163421,1,16.8050168055204,NA,NA,NA,366.930362981179,12677.4526795252,1993.88885893638,1993.88885893638,NA,NA,0,0,0,NA,12677.4526795252,2332.37502163421,NA,0,NA,NA,NA,NA,0,0,2332.37502163421,12677.4526795252,57.3788248903708,5.43541618185774,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,29.6814119877476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM933DDPUPPYCHOW_ROM","DD PUPPY CHOW 04LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,5.43349272682115,5.42435129941315,0,0.00263461538461538,0.000126923076923077,0.000141538461538462,0.0316069230769231,1.07791440800655,0,0,28.9230769230769,2142.76230769231,1946.47626597137,1,15.3739363510803,NA,NA,NA,196.286041720935,10517.5138001759,1067.68235367028,1067.68235367028,NA,NA,0,0,0,NA,12052.9450492505,2229.5338536521,NA,0,NA,NA,NA,NA,NA,NA,2229.5338536521,12052.9450492505,55.3555483682396,5.40737902907231,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,0.02599814324528,NA,NA,NA,NA,27.3559915892135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM933DDPUPPYCHOW_ROM","DD PUPPY CHOW 04LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,5.26091368807368,5.2433064114323,0.00469212725963067,0.0020775,0,0,0.0575141666666667,1.09827961369243,0.00469212725963067,0.00469212725963067,26,2571.12166666667,2286.9746329716,1,13.8767007484005,NA,NA,NA,284.147033695068,11859.9144062342,1480.08059376581,1480.08059376581,NA,NA,0,0,0,NA,12001.4492991937,2313.90308466348,NA,0,NA,NA,NA,NA,NA,NA,2313.90308466348,12001.4492991937,186.369617057292,5.21837343202517,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,26.4803970825408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM934DDPUPPYCHOW_ROM","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,26.2703730711405,26.263752162853,0,0,0,0,0.374687857142857,1.24171873890839,0,0,35,1791.78571428571,1478.60586994398,2,NA,NA,NA,NA,313.179844341732,38859.3186560773,8233.50848677983,8233.50848677983,NA,NA,0,0,0,NA,39197.4230116545,1491.3940793025,NA,0,NA,NA,NA,NA,NA,NA,1491.3940793025,39197.4230116545,21.4039347700502,26.2589953292105,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM934DDPUPPYCHOW_ROM","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,25.4609883781514,25.4298384300809,0,0,0.00320230769230769,0,0.362023076923077,1.12442307178462,0,0,31.9230769230769,1645.53846153846,1377.37605541372,2,NA,NA,NA,NA,268.16240612474,35044.9997042204,6826.76491116418,6826.76491116418,NA,NA,0,0,0,NA,36168.9383115708,1421.7660151512,NA,0,NA,NA,NA,NA,NA,NA,1421.7660151512,36168.9383115708,49.6392796245862,25.4298384300809,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM934DDPUPPYCHOW_ROM","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,24.5560089239684,24.5367783639328,0,0,0.00141692307692308,0,0.358632307692308,1.07791440800655,0,0,28.9230769230769,1056.76923076923,1042.77688706334,2,NA,NA,NA,NA,13.9923437058865,25598.1457214432,344.369663172203,344.369663172203,NA,NA,0,0,0,NA,28888.7274174388,1177.27911099044,NA,0,NA,NA,NA,NA,NA,NA,1177.27911099044,28888.7274174388,25.722697449818,24.5282516971636,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
