"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_TPR_4","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM704DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,14.0299863374349,14.0299863374349,0,0,0,0,0.026605,1.24171873890839,0,0,35,2439.38642302286,2439.38642302286,1,NA,NA,NA,NA,0,34224.5581867349,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.0299863374349,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM704DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,14.0299863374349,14.0299863374349,0,0,0,0,0.026605,1.12442307178462,0,0,31.9230769230769,2003.96721240028,2003.96721240028,1,NA,NA,NA,NA,0,28115.6326106434,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.0299863374349,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM704DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.0299863374349,14.0299863374349,0,0,0,0,0.026605,1.07791440800655,0,0,28.9230769230769,1654.46635209094,1654.46635209094,1,NA,NA,NA,NA,0,23212.1403155817,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.0299863374349,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM704DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.0299863374349,14.0299863374349,0,0,0,0,0.026605,1.09827961369243,0,0,26,1372.58873366511,1372.58873366511,1,NA,NA,NA,NA,0,19257.4011802386,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.0299863374349,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM735DDBEYONDORGANIC_ROM","DD BEYOND ORGANIC 06LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,26.99,26.99,0,0,0,0,0.005345,1.24171873890839,0,0,35,30.9592074629058,30.9592074629058,1,NA,NA,NA,NA,0,835.589009423828,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.99,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM735DDBEYONDORGANIC_ROM","DD BEYOND ORGANIC 06LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,26.99,26.99,0,0,0,0,0.005345,1.12442307178462,0,0,31.9230769230769,27.7366943699806,27.7366943699806,1,NA,NA,NA,NA,0,748.613381045777,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM735DDBEYONDORGANIC_ROM","DD BEYOND ORGANIC 06LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,26.99,26.99,0,0,0,0,0.005345,1.07791440800655,0,0,28.9230769230769,23.1644560354518,23.1644560354518,1,NA,NA,NA,NA,0,625.208668396845,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.99,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM735DDBEYONDORGANIC_ROM","DD BEYOND ORGANIC 06LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,26.99,26.99,0,0,0,0,0.005345,1.09827961369243,0,0,26,18.036438291809,18.036438291809,1,NA,NA,NA,NA,0,486.803469495924,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.99,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM747DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,32.2406493506493,32.2406493506493,0,0,0,0,0.00161,1.24171873890839,0,0,35,12.9469406017825,12.9469406017825,1,NA,NA,NA,NA,0,417.417772105754,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,32.2406493506493,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM747DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,32.2406493506493,32.2406493506493,0,0,0,0,0.00161,1.12442307178462,0,0,31.9230769230769,11.1130532217972,11.1130532217972,1,NA,NA,NA,NA,0,358.292052139067,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,32.2406493506493,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM747DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,32.2406493506493,32.2406493506493,0,0,0,0,0.00161,1.07791440800655,0,0,28.9230769230769,9.69378475931394,9.69378475931394,1,NA,NA,NA,NA,0,312.533915305709,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,32.2406493506493,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM747DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,32.2406493506493,32.2406493506493,0,0,0,0,0.00161,1.09827961369243,0,0,26,8.5890757136211,8.5890757136211,1,NA,NA,NA,NA,0,276.917378329036,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,32.2406493506493,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM756DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,34.49,34.49,0,0,0,0,0.00033,1.24171873890839,0,0,35,8.35965662793471,8.35965662793471,1,13.9863566694283,0,0,NA,0,288.324557097468,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,34.49,"2022-12-31",NA,NA,4,4,0,5.97760252908701,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM756DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,34.49,34.49,0,0,0,0,0.00033,1.12442307178462,0,0,31.9230769230769,13.439173647028,13.439173647028,1,13.9863566694283,0,0,NA,0,463.517099085994,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,34.49,"2022-09-24",NA,NA,3,3,0,5.97760252908701,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM756DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,34.49,34.49,0,0,0,0,0.00033,1.07791440800655,0,0,28.9230769230769,16.3685545833073,16.3685545833073,1,13.9863566694283,0,0,NA,0,564.551447578268,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,34.49,"2022-06-25",NA,NA,2,2,0,5.97760252908701,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM756DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,34.49,34.49,0,0,0,0,0.00033,1.09827961369243,0,0,26,15.2954217345974,15.2954217345974,1,13.9863566694283,0,0,NA,0,527.539095626265,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,34.49,"2022-03-26",NA,NA,1,1,0,5.97760252908701,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM760DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 31.1LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,50.7207736433593,50.7207736433593,0,0,0,0,0.053845,1.24171873890839,0,0,35,140.33715751294,140.33715751294,1,NA,NA,NA,NA,0,7118.0091999663,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,50.7207736433593,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM760DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 31.1LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,50.7207736433593,50.7207736433593,0,0,0,0,0.053845,1.12442307178462,0,0,31.9230769230769,132.745916553433,132.745916553433,1,NA,NA,NA,NA,0,6732.97558558695,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,50.7207736433593,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM760DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 31.1LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,50.7207736433593,50.7207736433593,0,0,0,0,0.053845,1.07791440800655,0,0,28.9230769230769,129.712842874431,129.712842874431,1,NA,NA,NA,NA,0,6579.13574207063,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,50.7207736433593,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM760DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 31.1LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,50.7207736433593,50.7207736433593,0,0,0,0,0.053845,1.09827961369243,0,0,26,130.691447558976,130.691447558976,1,NA,NA,NA,NA,0,6628.77132876179,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,50.7207736433593,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM764DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,49.99,49.99,0,0,0,0,0.00095,1.24171873890839,0,0,35,2.30656917803541,2.30656917803541,1,14.1337916389074,NA,NA,NA,0,115.30539320999,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.99,"2022-12-31",NA,NA,4,4,0,5.97760252908701,12.4267975174822,NA,NA,NA,0,0,NA,NA,NA,13.9863566694283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM764DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,49.99,49.99,0,0,0,0,0.00095,1.12442307178462,0,0,31.9230769230769,2.80677623400702,2.80677623400702,1,14.1337916389074,NA,NA,NA,0,140.310743938011,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.99,"2022-09-24",NA,NA,3,3,0,5.97760252908701,12.4267975174822,NA,NA,NA,0,0,NA,NA,NA,13.9863566694283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM764DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,49.99,49.99,0,0,0,0,0.00095,1.07791440800655,0,0,28.9230769230769,3.0387540603415,3.0387540603415,1,14.1337916389074,NA,NA,NA,0,151.907315476472,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.99,"2022-06-25",NA,NA,2,2,0,5.97760252908701,12.4267975174822,NA,NA,NA,0,0,NA,NA,NA,13.9863566694283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM764DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,49.99,49.99,0,0,0,0,0.00095,1.09827961369243,0,0,26,2.94356323309343,2.94356323309343,1,14.1337916389074,NA,NA,NA,0,147.148726022341,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.99,"2022-03-26",NA,NA,1,1,0,5.97760252908701,12.4267975174822,NA,NA,NA,0,0,NA,NA,NA,13.9863566694283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832DDBENEFUL_Retailer","DD BENEFUL 28LB","Dry Dog","NPP",0,0,1,"Retailer","Brookshire",NA,148.857142857143,0,NA,31.8165891472868,31.8165891472868,0,0,0,0,0.36156,1.24171873890839,0,0,35,138.484713686347,127.173894881619,2,NA,NA,NA,NA,11.3108188047276,4043.63955316448,344.242222250424,4011.95056122449,0,3697.56023511554,4011.95056122449,313.068669078808,313.068669078808,0,0,344.242222250424,NA,NA,18.2294631232461,31.686577085006,"2022-12-31",NA,29.2421497120921,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832DDBENEFUL_Retailer","DD BENEFUL 28LB","Dry Dog","NPP",0,1,0,"Retailer","Brookshire",NA,210.461538461538,0,NA,31.8165891472868,31.8165891472868,0,0,0,0,0.36156,1.12442307178462,0,0,31.9230769230769,137.83872075581,121.901191224367,2,NA,NA,NA,NA,15.937529531443,3878.48011775054,480.875209880188,3423.61354895105,0,3340.8134895419,3423.61354895105,82.0393088942676,82.0393088942676,0,0,480.875209880188,NA,NA,26.2026192444839,31.6295899417568,"2022-09-24",NA,29.1985087719298,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832DDBENEFUL_Retailer","DD BENEFUL 28LB","Dry Dog","NPP",1,0,0,"Retailer","Brookshire",NA,258.461538461538,0,NA,31.8165891472868,31.8165891472868,0,0,0,0,0.36156,1.07791440800655,0.00840707134914523,0.00840707134914523,28.9230769230769,136.058170563748,128.040545436079,2,NA,NA,NA,NA,8.01762512766829,4068.04808909969,232.97259260509,4306.27153846154,0,3558.09704858434,4306.27153846154,745.343478965093,745.343478965093,0,0,232.97259260509,NA,NA,27.8862312534459,31.6076589341958,"2022-06-25",NA,27.81,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832DDBENEFUL_Retailer","DD BENEFUL 28LB","Dry Dog","NPP",0,0,0,"Retailer","Brookshire",NA,192,0,NA,31.8165891472868,31.8165891472868,0.00910766062824067,0,0,0,0.36156,1.09827961369243,0,0,26,138.216496267546,138.216496267546,2,NA,NA,NA,NA,0,4329.38592892005,0,6120.82764957265,0,3847.80955509724,6120.82764957265,2241.50066036837,2241.50066036837,9.21966906841567,51.0127483323434,0,NA,NA,68.1915462019487,31.6268662107577,"2022-03-26",NA,27.8417708333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,33.5957110609481,33.5957110609481,0,0,0,0,0.112435,1.24171873890839,0,0,35,490.542673520818,490.542673520818,1,14.1337916389074,0,0,NA,0,16480.1299226704,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,33.5957110609481,"2022-12-31",NA,NA,4,4,0,15.959598842847,NA,NA,NA,NA,0,0,NA,NA,NA,13.9863566694283,NA,NA,NA,NA,NA,NA,NA,13.512387038077,NA,NA,NA
"ITEM832DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,33.5957110609481,33.5957110609481,0,0,0,0,0.112435,1.12442307178462,0,0,31.9230769230769,467.235793308282,467.235793308282,1,14.1337916389074,0,0,NA,0,15697.1187093179,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,33.5957110609481,"2022-09-24",NA,NA,3,3,0,15.959598842847,NA,NA,NA,NA,0,0,NA,NA,NA,13.9863566694283,NA,NA,NA,NA,NA,NA,NA,13.512387038077,NA,NA,NA
"ITEM832DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,33.5957110609481,33.5957110609481,0,0,0,0,0.112435,1.07791440800655,0,0,28.9230769230769,460.809879009972,460.809879009972,1,14.1337916389074,0,0,NA,0,15481.2355492495,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,33.5957110609481,"2022-06-25",NA,NA,2,2,0,15.959598842847,NA,NA,NA,NA,0,0,NA,NA,NA,13.9863566694283,NA,NA,NA,NA,NA,NA,NA,13.512387038077,NA,NA,NA
"ITEM832DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,33.5957110609481,33.5957110609481,0,0,0,0,0.112435,1.09827961369243,0,0,26,469.595792404761,469.595792404761,1,14.1337916389074,0,0,NA,0,15776.4045570673,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,33.5957110609481,"2022-03-26",NA,NA,1,1,0,15.959598842847,NA,NA,NA,NA,0,0,NA,NA,NA,13.9863566694283,NA,NA,NA,NA,NA,NA,NA,13.512387038077,NA,NA,NA
"ITEM834DDALPO_ROM","DD ALPO 28-31LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,19.1400423344086,19.1400423344086,0,0,0,0,0.02381,1.24171873890839,0,0,35,1578.6758714144,1578.6758714144,1,NA,NA,NA,NA,0,30215.923011181,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.1400423344086,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM834DDALPO_ROM","DD ALPO 28-31LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,19.1400423344086,19.1400423344086,0,0,0,0,0.02381,1.12442307178462,0,0,31.9230769230769,1578.6758714144,1578.6758714144,1,NA,NA,NA,NA,0,30215.923011181,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.1400423344086,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM834DDALPO_ROM","DD ALPO 28-31LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,19.1400423344086,19.1400423344086,0,0,0,0,0.02381,1.07791440800655,0,0,28.9230769230769,1578.6758714144,1578.6758714144,1,NA,NA,NA,NA,0,30215.923011181,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.1400423344086,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM834DDALPO_ROM","DD ALPO 28-31LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,19.1400423344086,19.1400423344086,0,0,0,0,0.02381,1.09827961369243,0,0,26,1578.6758714144,1578.6758714144,1,NA,NA,NA,NA,0,30215.923011181,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.1400423344086,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM835DDALPO_ROM","DD ALPO 47-50LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,31.89,31.89,0,0,0,0,0.00071,1.24171873890839,0,0,35,1.09315272751543,1.09315272751543,1,NA,NA,NA,NA,0,34.860640480467,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,31.89,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM835DDALPO_ROM","DD ALPO 47-50LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,31.89,31.89,0,0,0,0,0.00071,1.12442307178462,0,0,31.9230769230769,1.29639809402647,1.29639809402647,1,NA,NA,NA,NA,0,41.3421352185042,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,31.89,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM835DDALPO_ROM","DD ALPO 47-50LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,31.89,31.89,0,0,0,0,0.00071,1.07791440800655,0,0,28.9230769230769,1.52258161219792,1.52258161219792,1,NA,NA,NA,NA,0,48.5551276129917,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,31.89,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM835DDALPO_ROM","DD ALPO 47-50LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,31.89,31.89,0,0,0,0,0.00071,1.09827961369243,0,0,26,1.77168994353795,1.77168994353795,1,NA,NA,NA,NA,0,56.4991922994254,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,31.89,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM838DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,6.54619047619048,6.54619047619048,0,0,0,0,0.00009,1.24171873890839,0,0,35,31.3690562529048,31.3690562529048,1,NA,0,NA,NA,0,205.347817289849,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.54619047619048,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM838DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,6.54619047619048,6.54619047619048,0,0,0,0,0.00009,1.12442307178462,0,0,31.9230769230769,42.4808640364688,42.4808640364688,1,NA,0,NA,NA,0,278.087827575875,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.54619047619048,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM838DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,6.54619047619048,6.54619047619048,0,0,0,0,0.00009,1.07791440800655,0,0,28.9230769230769,56.7568080624507,56.7568080624507,1,NA,0,NA,NA,0,371.540876397386,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.54619047619048,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM838DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,6.54619047619048,6.54619047619048,0,0,0,0,0.00009,1.09827961369243,0,0,26,74.847520323937,74.847520323937,1,NA,0,NA,NA,0,489.96612471103,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.54619047619048,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
