"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","CB_Comp_RP_3","CB_Comp_TPR_2","CB_Comp_TPR_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_4"
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,4.36105394816582,4.34713505226234,0,0,0,0,0.109073076923077,1.08164660473493,0,0,28.9230769230769,196.230769230769,187.142848628551,1,NA,NA,NA,NA,9.08792060221785,815.288459842871,39.4038478494364,39.4038478494364,NA,NA,0,0,0,NA,829.519975720325,190.397755923609,NA,0,NA,NA,NA,NA,NA,NA,190.397755923609,829.519975720325,2.34941054697733,4.34713505226234,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,4.11523762200187,4.10619636459133,0,0,0,0,0.049115,1.09126210351774,0,0,26,133.333333333333,119.742789852459,1,NA,NA,NA,NA,13.5905434808743,492.223521987228,55.9289780127718,55.9289780127718,NA,NA,0,0,0,NA,516.354260597852,125.745233376493,NA,0,NA,NA,NA,NA,NA,NA,125.745233376493,516.354260597852,1.77549678029927,4.10020837883468,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM70CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,2.47247196012685,2.45729526120515,0,0,0,0,0.124915357142857,1.25965047385399,0,0,35,301.5,263.802823367571,1,NA,NA,NA,NA,37.6971766324293,642.92776347149,91.4522365285094,91.4522365285094,NA,NA,0,0,0,NA,676.014537640668,277.288498391489,NA,0,NA,NA,NA,NA,NA,NA,277.288498391489,676.014537640668,11.0893236088913,2.44017047683791,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM70CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,2.47055634148737,2.46996813450312,0,0,0,0,0.128464615384615,1.14548376376481,0,0,31.9230769230769,281.615384615385,269.598397514658,1,NA,NA,NA,NA,12.0169871007268,664.859426032315,29.5398047369161,29.5398047369161,NA,NA,0,0,0,NA,689.38101698474,279.516107618699,NA,0,NA,NA,NA,NA,NA,NA,279.516107618699,689.38101698474,1.32237345870614,2.46625066590658,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM70CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,2.41069511732098,2.40995591334306,0.0333649580236347,0,0,0,0.0954853846153846,1.08164660473493,0.0416158553070569,0.0456597377270029,28.9230769230769,288.538461538462,211.445200168437,1,NA,NA,NA,NA,77.0932613700245,494.03674600976,176.087869374856,176.087869374856,NA,NA,0,0,0,NA,515.911438209528,220.662443200814,NA,0,NA,NA,NA,NA,NA,NA,220.662443200814,515.911438209528,27.2941101513127,2.40995591334306,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM70CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,2.4900476777504,2.48997023809524,0.0133193446786488,0,0,0,0.0516433333333333,1.09126210351774,0.00438087262160807,0,26,172.833333333333,151.218466843042,1,NA,NA,NA,NA,21.6148664902917,370.807632975672,51.9873670243281,51.9873670243281,NA,NA,0,0,0,NA,379.414670420196,154.675108387027,NA,0,NA,NA,NA,NA,NA,NA,154.675108387027,379.414670420196,7.56757634442364,2.48958040808034,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT","Cat Treats","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,16.2888281059123,16.195928165154,0,0,0,0,0.039785,1.25965047385399,0,0,35,259.214285714286,250.288238040905,1,NA,1.49773952976141,2.99,NA,8.92604767338122,4022.19700791761,143.217992082393,143.217992082393,NA,NA,0,0,0,NA,4164.06006844586,259.163211672664,NA,0,NA,NA,NA,NA,NA,NA,259.163211672664,4164.06006844586,56.8860963344889,16.0714572241972,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT","Cat Treats","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,16.0294662480377,16.0294662480377,0,0,0.00232923076923077,0,0.0401553846153846,1.14548376376481,0,0,31.9230769230769,233.230769230769,232.838937067982,1,NA,1.49741355970677,2.98558300606343,NA,0.391832162787,3732.48691140934,6.26539628296415,6.26539628296415,NA,NA,0,0,0,NA,3954.54198816724,246.704518016354,NA,0,NA,NA,NA,NA,NA,NA,246.704518016354,3954.54198816724,0,16.0294662480377,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT","Cat Treats","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,15.9867913493108,15.9860644007156,0.023056374041364,0.00138,0.00232692307692308,0.0111969230769231,0.04019,1.08164660473493,0.023056374041364,0.023056374041364,28.9230769230769,322.538461538462,301.027997660975,1,NA,1.52934388954449,3.11165645543932,NA,21.5104638774862,4630.01874422166,338.009717316805,338.009717316805,NA,NA,0,0,0,NA,4707.45637379665,305.930573986272,NA,0,NA,NA,NA,NA,NA,NA,305.930573986272,4707.45637379665,188.255997689805,15.8942984905465,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT","Cat Treats","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,14.2121603253682,14.2113457637299,0,0,0,0,0.0371525,1.09126210351774,0,0,26,288.5,268.786489565967,1,NA,1.56522681099586,3.11499901639116,NA,19.7135104340327,3819.10433429566,279.04399903767,279.04399903767,NA,NA,0,0,0,NA,3941.20161750637,277.434189866969,NA,0,NA,NA,NA,NA,NA,NA,277.434189866969,3941.20161750637,0.271358778229677,14.2113457637299,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8001CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,4.8908644781632,4.90340582899826,0.0311271809351487,0,0,0,0.00891035714285714,1.25965047385399,0.0311271809351487,0.0364388076975906,35,18.1087142857143,15.7576521460391,1,NA,NA,NA,NA,2.3510621396752,73.6638960665998,10.9374610762574,10.9374610762574,NA,NA,0,0,0,NA,94.537613182648,20.1972400396028,NA,0,NA,NA,NA,NA,NA,NA,20.1972400396028,94.537613182648,3.66543338226265,4.86624405368208,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8001CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,4.80147718646131,4.89378918299886,0.0914896369307719,0,0,0,0.00582615384615385,1.14548376376481,0.101514131410864,0.103793886636004,31.9230769230769,20.1154615384615,15.1594469567267,1,NA,NA,NA,NA,4.95601458173483,67.1106667600268,21.635487086127,21.635487086127,NA,NA,0,0,0,NA,94.9147936760614,21.6969000000215,NA,0,NA,NA,NA,NA,NA,NA,21.6969000000215,94.9147936760614,6.82428458573735,4.87060107698723,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8001CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,4.91593383719111,3.85751616690758,0.136659458158172,0,0,0,0.00298,1.08164660473493,0.148823802983519,0.170723028540044,28.9230769230769,9.26607692307692,7.86718969736413,1,NA,NA,NA,NA,1.39888722571279,27.5559590084808,3.62311791459613,3.62311791459613,NA,NA,0,0,0,NA,82.6209124090221,25.8745855382262,NA,0,NA,NA,NA,NA,NA,NA,25.8745855382262,82.6209124090221,14.672433739727,3.84965994492162,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8001CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,5.05433193416403,4.89136418884717,0.261676385235749,0,0,0,0.0364791666666667,1.09126210351774,0.237638475988191,0.205247682251871,26,143.057333333333,39.1242978354666,1,NA,NA,NA,NA,103.933035497867,146.481958473728,340.694874859605,340.694874859605,NA,NA,0,0,0,NA,146.481958473728,39.1242978354666,NA,0,NA,NA,NA,NA,0,0,39.1242978354666,146.481958473728,236.014363858564,4.88750192755013,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8019CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,3.8901383866636,3.86399163003152,0,0,0,0,0.00194535714285714,1.25965047385399,0,0,35,63.3571428571429,63.3571428571429,1,NA,NA,NA,NA,0,242.859285714286,0,0,NA,NA,0,0,0,NA,424.795684885941,110.912049321754,NA,0,NA,NA,NA,NA,NA,NA,110.912049321754,424.795684885941,3.65507227118519,3.83161168763428,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8019CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,3.91097068243944,3.91068520084593,0,0,0,0,0.00210615384615385,1.14548376376481,0,0,31.9230769230769,64.3846153846154,54.6025676586315,1,NA,NA,NA,NA,9.78204772598389,212.560896045063,38.2544885703221,38.2544885703221,NA,NA,0,0,0,NA,230.924289958505,59.3263008672252,NA,0,NA,NA,NA,NA,NA,NA,59.3263008672252,230.924289958505,1.04990087940137,3.89452618554472,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8019CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,3.68398719366482,3.68398719366482,0,0,0,0,0.00182846153846154,1.08164660473493,0,0,28.9230769230769,55.8461538461538,31.9898789397775,1,NA,NA,NA,NA,23.8562749063764,118.552566704174,87.6766640650568,87.6766640650568,NA,NA,0,0,0,NA,119.449063781431,32.2479444313532,NA,0,NA,NA,NA,NA,NA,NA,32.2479444313532,119.449063781431,0.70656689526247,3.67211472629394,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8019CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,3.42852775958868,3.42852775958868,0,0,0,0,0.00111041666666667,1.09126210351774,0,0,26,32.25,13.7893196874457,1,NA,NA,NA,NA,18.4606803125543,47.1044941891795,61.6096724774872,61.6096724774872,NA,NA,0,0,0,NA,61.0019100543712,17.7959283267364,NA,0,NA,NA,NA,NA,NA,NA,17.7959283267364,61.0019100543712,0.260391823395931,3.41832980565241,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8036CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,3.91239205768633,3.81162043485705,0,0,0,0,0.0525282142857143,1.25965047385399,0,0,35,97.5714285714286,84.2257523614734,1,NA,NA,NA,NA,13.3456762099552,316.960937220088,50.0354913513406,50.0354913513406,NA,NA,0,0,0,NA,332.380970548203,88.3910340800615,NA,0,NA,NA,NA,NA,NA,NA,88.3910340800615,332.380970548203,14.7052198144088,3.76306004374944,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8036CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,3.71112321347006,3.68797746987557,0,0,0,0,0.0505588461538462,1.14548376376481,0,0,31.9230769230769,98.6923076923077,88.4808004527721,1,NA,NA,NA,NA,10.2115072395356,324.026521980136,38.425016481402,38.425016481402,NA,NA,0,0,0,NA,339.490091074431,92.6504345071832,NA,0,NA,NA,NA,NA,NA,NA,92.6504345071832,339.490091074431,2.79258333940381,3.68338987560274,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8036CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,3.27797739975551,3.22450898533197,0.00560045325047285,0,0,0,0.0476296153846154,1.08164660473493,0.00560045325047285,0.00560045325047285,28.9230769230769,104.076923076923,101.300315820743,1,NA,NA,NA,NA,2.77660725618038,322.556941795928,8.89844281945633,8.89844281945633,NA,NA,0,0,0,NA,381.050746250315,119.533470314245,NA,0,NA,NA,NA,NA,NA,NA,119.533470314245,381.050746250315,9.46472479409149,3.21229796951519,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8036CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,3.07528156869225,3.03812105511659,0,0,0,0,0.0450208333333333,1.09126210351774,0,0,26,109.833333333333,99.2185565757858,1,NA,NA,NA,NA,10.6147767575475,300.377823860233,31.9763428064333,31.9763428064333,NA,NA,0,0,0,NA,404.600306220038,134.175548566046,NA,0,NA,NA,NA,NA,NA,NA,134.175548566046,404.600306220038,4.75999865581188,3.0253287840982,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM821CTFANCYFEASTPUREFLAKED_Retailer","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"Retailer","DeMoulas",NA,3413.57142857143,0,NA,3.56288137737968,3.4944996617559,0,0,0,0,0.851254642857143,1.25965047385399,0,0,35,732.928571428571,729.861005951438,2,NA,NA,NA,NA,3.06756547713357,2549.08938703343,6.08918439513842,6.08918439513842,NA,NA,0,0,210.51107561105,NA,3145.11970504025,884.587994680148,1896.3737553041,0,1888.44103098023,1896.3737553041,7.89822513348679,7.89822513348679,NA,NA,962.599423005149,3355.6307806513,53.549728948406,3.48698169767222,"2022-12-31",NA,2.5875065913371,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM821CTFANCYFEASTPUREFLAKED_Retailer","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"Retailer","DeMoulas",NA,3374.61538461538,0,NA,3.8788412934079,3.68965558253874,0.0408764850880926,0,0,0,0.798801538461538,1.14548376376481,0.0408764850880926,0.0408764850880926,31.9230769230769,565.615384615385,308.058132648917,2,NA,NA,NA,NA,257.557251966467,1198.02051340543,793.31487120995,285.28907300613,0,352.973269008794,0,665.836204871482,704.322912163823,351.34964315503,1198.02051340543,308.058132648917,1463.22407692308,0,796.972125466397,1463.22407692308,618.508198843064,618.508198843064,508.025798203821,0,540.338700440376,1902.34342556926,194.503500408249,3.68234010493701,"2022-09-24",NA,2.58706678823798,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM821CTFANCYFEASTPUREFLAKED_Retailer","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"Retailer","DeMoulas",NA,3807.69230769231,0,NA,4.01647141312068,3.93956726898971,0.0367455276024213,0,0,0,0.360007692307692,1.08164660473493,0.0367455276024213,0.040861122197122,28.9230769230769,219.769230769231,190.619394939376,2,NA,NA,NA,NA,29.1498358298547,751.067525848214,81.090166459478,80.4810240070086,0,0.470194315958992,0,146.324227389407,60.3197178121961,59.8495234962372,825.008609872509,202.525787783967,568.524871794872,0,493.116678634709,568.524871794872,75.1925846397257,75.1925846397257,NA,NA,233.799010150159,885.328327684705,64.6134841542064,3.93797636102689,"2022-06-25",NA,2.58665454545455,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM821CTFANCYFEASTPUREFLAKED_Retailer","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"Retailer","DeMoulas",NA,3336.66666666667,0,NA,4.01319794290883,3.96967430624702,0.00445856081092573,0,0,0,0.3495575,1.09126210351774,0.00445856081092573,0.00433066177608936,26,225.583333333333,106.729304929782,2,NA,NA,NA,NA,118.854028403551,426.072289935408,463.946043397925,462.210851030403,NA,NA,0,4.62551901205033,128.470959124613,NA,426.072289935408,106.729304929782,583.62125,0,276.135454884652,583.62125,304.342894717447,304.342894717447,1.73519236752215,0,141.330892784282,554.543249060021,15.3325127719912,3.94505304098039,"2022-03-26",NA,2.58698901098901,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM821CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,3.93934597233334,3.90614967973715,0,0,0,0,0.114556071428571,1.25965047385399,0,0,35,767.428571428571,680.887631689963,1,NA,NA,NA,NA,86.5409397386081,2648.1535660806,334.13000534797,334.13000534797,NA,NA,0,0,0,NA,2666.36633806105,685.548044366559,NA,0,NA,NA,NA,NA,NA,NA,685.548044366559,2666.36633806105,41.1564262115486,3.89022543231791,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM821CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,3.89641855654356,3.80392187068822,0,0,0,0,0.119002692307692,1.14548376376481,0,0,31.9230769230769,734.538461538462,710.304808710585,1,NA,NA,NA,NA,24.2336528278764,2696.16840962953,92.7185134473984,92.7185134473984,NA,NA,0,0,0,NA,2721.33835941187,716.984886016214,NA,0,NA,NA,NA,NA,NA,NA,716.984886016214,2721.33835941187,73.1009644141361,3.79708349826093,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM821CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,3.86494421730214,3.84410531500419,0,0,0,0,0.100069230769231,1.08164660473493,0.00428105208473646,0.00956325420216214,28.9230769230769,637.769230769231,569.750356770013,1,NA,NA,NA,NA,68.0188739992174,2160.68481243761,256.428264485467,256.428264485467,NA,NA,0,0,0,NA,2187.72919138362,576.786737909519,NA,0,NA,NA,NA,NA,NA,NA,576.786737909519,2187.72919138362,45.661891397598,3.79953987643555,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM821CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,3.89085497320402,3.85614081970451,0.0211972494835738,0,0,0,0.04118,1.09126210351774,0.0165594430584427,0.0108370574312315,26,250.546,235.040655738894,1,NA,NA,NA,NA,15.5053442611057,880.951606406322,58.8961435936779,58.8961435936779,NA,NA,0,0,0,NA,1178.2819732028,313.66012383945,NA,0,NA,NA,NA,NA,NA,NA,313.66012383945,1178.2819732028,35.4365139619392,3.82142700843506,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM842CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,2.01123579042791,1.82958851313524,0.0693686169540036,0,0.0148821428571429,0,0.251284285714286,1.25965047385399,0.0821157564226095,0.0924921967427396,35,2369.78571428571,2188.65429578194,2,NA,NA,NA,NA,181.131418503775,3704.8856981179,337.557159024957,337.557159024957,NA,NA,0,0,0,NA,4319.04892281003,2587.13199014348,NA,0,NA,NA,NA,NA,NA,NA,2587.13199014348,4319.04892281003,722.25134779508,1.82631244627596,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM842CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,2.01816439971627,1.98447519493051,0.0375314067252209,0,0.000719230769230769,0,0.24455,1.14548376376481,0.0238037180667223,0.0126290900296591,31.9230769230769,1524.38461538462,1510.79000549069,2,NA,NA,NA,NA,13.5946098939223,2852.2587399821,26.459721556359,26.459721556359,NA,NA,0,0,0,NA,3321.43852470077,1777.52616269577,NA,0,NA,NA,NA,NA,NA,NA,1777.52616269577,3321.43852470077,197.861493177798,1.97676553267518,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM842CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,2.00861162768227,1.9938112454704,0.00445393738237675,0,0,0,0.221193846153846,1.08164660473493,0.00445393738237675,0.00445393738237675,28.9230769230769,1392.38461538462,1232.76165104833,2,NA,NA,NA,NA,159.622964336287,2432.1409113439,315.14447327148,315.14447327148,NA,NA,0,0,0,NA,2444.26548745256,1238.88929439747,NA,0,NA,NA,NA,NA,NA,NA,1238.88929439747,2444.26548745256,49.2835036309724,1.98350449073632,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM842CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,1.99446010886196,1.9742289916434,0.0184597554072869,0,0,0,0.190257083333333,1.09126210351774,0.0184597554072869,0.0184597554072869,26,1102.9975,1028.12803043074,2,NA,NA,NA,NA,74.8694695692567,1971.54927359516,144.989893071507,144.989893071507,NA,NA,0,0,0,NA,2107.59376625561,1101.23088594334,NA,0,NA,NA,NA,NA,NA,NA,1101.23088594334,2107.59376625561,83.7993637064355,1.95454094584244,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ","Cat Treats","NPP",0,0,1,"Retailer","DeMoulas",NA,1234.28571428571,0,NA,8.50574832416234,8.49387075551323,0,0,0,0,0.7892775,1.25965047385399,0,0,35,321.142857142857,292.780722707617,2,NA,NA,NA,NA,28.3621344352406,2488.52253013918,235.55461271796,235.55461271796,NA,NA,0,0,89.7419491683458,NA,2534.13961833217,297.944728029934,1904.46023809524,0,1736.88322591664,1904.46023809524,167.193418286943,167.193418286943,NA,NA,309.327636547656,2623.88156750052,7.58755871172767,8.4830661280325,"2022-12-31",NA,5.985625,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ","Cat Treats","NPP",0,1,0,"Retailer","DeMoulas",NA,1163.07692307692,0,NA,8.6848960132004,8.44761396011396,0,0,0,0,0.805585384615385,1.14548376376481,0,0,31.9230769230769,358.461538461538,305.842931830798,2,NA,NA,NA,NA,52.6186066307401,2610.6559528155,408.767124107573,408.767124107573,NA,NA,0,0,169.733610535187,NA,2611.27035828376,302.462870751894,2110.80555555556,0,1800.19750030718,2110.80555555556,308.76159876838,308.76159876838,NA,NA,330.113273371371,2781.00396881894,90.8061812536454,8.42629853713873,"2022-09-24",NA,5.91309523809524,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
