"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_2","CB_Comp_TPR_3","WB_Comp_RP_4","WB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM2767DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,17.9266215685634,17.8964950657792,0,0,0,0,0.0555892307692308,1.0692528023185,0,0,31.9230769230769,51.6153846153846,47.7564592417652,1,NA,NA,NA,NA,NA,0.0704406728794455,3.85892537361945,850.264765309579,69.0067731519599,69.0067731519599,NA,NA,0,0,0,NA,924.804951898037,51.9810006066966,NA,0,NA,NA,NA,NA,NA,NA,51.9810006066966,924.804951898037,6.25058845903195,17.7921094259931,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2767DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,17.0305198119949,17.0222142775578,0,0,0,0,0.0515176923076923,1.01335406548968,0,0,28.9230769230769,43.3846153846154,42.5011864500266,1,NA,NA,NA,NA,NA,0.0560942702910999,0.883428934588801,721.728509300918,14.965336852928,14.965336852928,NA,NA,0,0,0,NA,927.758860275296,54.5825982337803,NA,0,NA,NA,NA,NA,NA,NA,54.5825982337803,927.758860275296,1.55606716648382,16.9937987655411,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2767DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,16.9700107276688,16.9656628481581,0,0,0,0,0.0551958333333333,1.02439973051162,0,0,26,50.25,45.2932952718237,1,NA,NA,NA,NA,NA,0.226217951056471,4.95670472817628,767.079731237545,84.0727687624553,84.0727687624553,NA,NA,0,0,0,NA,908.625522960481,53.6510706767231,NA,0,NA,NA,NA,NA,NA,NA,53.6510706767231,908.625522960481,1.5904092850679,16.9332171732973,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB","Dry Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,16.4679068002296,19.6054573137302,0.146439904608334,0,0,0,0,1.21993207879473,0.167334862591527,0.18822982057472,35,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,31.0601874408137,1.87911360445285,NA,0,NA,NA,NA,NA,NA,NA,1.87911360445285,31.0601874408137,0,19.5290941497169,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB","Dry Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,20.9633575359206,20.8675407932535,0.135220250862185,0,0,0,0.000486153846153846,1.0692528023185,0.112717988418746,0.107065708834808,31.9230769230769,0.692307692307692,0.557698735417838,1,NA,NA,NA,NA,NA,NA,0.134608956889855,8.22182570673685,1.98817429326315,1.98817429326315,NA,NA,0,0,0,NA,50.9288533777874,2.8252757595049,NA,0,NA,NA,NA,NA,NA,NA,2.8252757595049,50.9288533777874,4.32805259068416,20.8675407932535,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB","Dry Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,20.0492943889006,19.2212438988566,0.124752944657234,0,0,0,0.00626307692307692,1.01335406548968,0.124752944657234,0.107902961797734,28.9230769230769,5.84615384615385,4.28060951763732,1,NA,NA,NA,NA,NA,NA,1.56554432851653,72.655624230299,27.5328373081625,27.5328373081625,NA,NA,0,0,0,NA,83.4863549091542,4.917663632695,NA,0,NA,NA,NA,NA,NA,NA,4.917663632695,83.4863549091542,14.9728186669255,19.1289415345542,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB","Dry Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,19.3850422549042,19.3252516294979,0,0,0,0,0.0115404166666667,1.02439973051162,0,0,26,12.5833333333333,8.20248737113744,1,NA,NA,NA,NA,NA,NA,4.38084596219589,158.017068302712,84.2487650306213,84.2487650306213,NA,NA,0,0,0,NA,161.286842845727,8.37086865869004,NA,0,NA,NA,NA,NA,NA,NA,8.37086865869004,161.286842845727,1.57180011894042,19.2732205366121,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,18.5614285714286,18.5614285714286,0,0,0,0,0.73011,1.21993207879473,0,0,35,226.071428571429,225.719665876006,2,NA,NA,NA,NA,NA,0,0.351762695422857,4183.98426593779,5.98144834792769,5.98144834792769,NA,NA,0,0,98.4026252099731,NA,4462.98631688288,240.679936109613,3182.17623968916,0,3177.22483606218,3182.17623968916,4.9514036269734,4.9514036269734,NA,NA,246.075391996571,4561.38894209285,0.273571428571132,18.5601905585352,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,16.9900390716321,16.99,0,0,0.00425769230769231,0,0.717569230769231,1.0692528023185,0,0,31.9230769230769,214.230769230769,206.769812497652,2,NA,NA,NA,NA,NA,0,7.46095673311684,3512.45432380653,126.496445424238,126.496445424238,NA,NA,0,0,67.0863410778282,NA,3583.01403539975,210.920512280697,3015.50739058161,0,2910.48713485313,3015.50739058161,104.953866317575,104.953866317575,NA,NA,214.883154459129,3650.10037647758,0.838403676445496,16.9863077456399,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,16.2208152201832,16.2207692307692,0,0,0,0,0.776070384615385,1.01335406548968,0,0,28.9230769230769,248.230769230769,225.023793261185,2,NA,NA,NA,NA,NA,0,23.2069759695842,3647.63562603928,373.958989345332,373.958989345332,NA,NA,0,0,147.183995775054,NA,3705.04607926791,228.592207403856,3494.09061019995,0,3167.42974910792,3494.09061019995,326.575435510043,326.575435510043,NA,NA,237.832959171553,3852.23007504296,0.627292745214947,16.2186250335031,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,15.4900196754069,15.49,0,0,0,0,0.729899166666667,1.02439973051162,0,0,26,272.75,230.809696425102,2,NA,NA,NA,NA,NA,0,41.9403035748977,3569.22802327492,642.940310058407,642.940310058407,NA,NA,0,0,142.005899842081,NA,3576.79427791576,231.282883081815,3839.2227397324,0,3248.87198924284,3839.2227397324,590.342702700148,590.342702700148,NA,NA,240.679008442352,3718.80017775784,0.943629936593694,15.4862944664032,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,17.6694618514825,17.6456735509586,0,0.000408571428571429,0.000805,0,0.445358928571429,1.21993207879473,0,0,35,1610.22771428571,1554.65823405985,2,NA,NA,NA,NA,NA,NA,55.5694802258657,27431.6079675215,987.592461049913,987.592461049913,NA,NA,0,0,0,NA,28593.568967855,1620.31287318646,NA,0,NA,NA,NA,NA,NA,NA,1620.31287318646,28593.568967855,47.5777189542164,17.6397244819603,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,16.2531023960821,16.2174337581993,0,0.00054,0.00428384615384615,0,0.428760769230769,1.0692528023185,0,0,31.9230769230769,1445.32730769231,1408.9979122867,2,NA,NA,NA,NA,NA,NA,36.32939540561,22783.0996195658,587.093688126529,587.093688126529,NA,NA,0,0,0,NA,23429.8602427311,1448.95931772555,NA,0,NA,NA,NA,NA,NA,NA,1448.95931772555,23429.8602427311,120.448699200949,16.1711116125871,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,15.4316071012888,15.2636839287241,0,0.0114238461538462,0.0259315384615385,0.000908461538461538,0.402643076923077,1.01335406548968,0,0,28.9230769230769,1474.52484615385,1387.88249670106,2,NA,NA,NA,NA,NA,NA,86.64234945279,21116.8733823865,1312.95707915191,1312.95707915191,NA,NA,0,0,0,NA,21228.7400960402,1395.22716199855,NA,0,NA,NA,NA,NA,NA,NA,1395.22716199855,21228.7400960402,326.10842091065,15.2142188662037,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,15.1325131841848,15.020606652877,0,0.011895,0.00196083333333333,0,0.3961925,1.02439973051162,0,0,26,1499.87608333333,1328.72964406545,2,NA,NA,NA,NA,NA,NA,171.146439267884,19944.9975642103,2579.54343578971,2579.54343578971,NA,NA,0,0,0,NA,20693.8552991468,1379.05079369181,NA,0,NA,NA,NA,NA,NA,NA,1379.05079369181,20693.8552991468,181.601596525526,15.0111573516281,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2788DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB","Dry Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,15.9672087655804,15.9094520097785,0,0.000186428571428571,0.00026,0,0.00627285714285714,1.21993207879473,0,0,35,187.785714285714,170.817126912286,1,NA,NA,NA,NA,NA,NA,16.968587373428,2715.48756641835,275.405290724505,275.405290724505,NA,NA,0,0,0,NA,2724.60003906506,171.440620824075,NA,0,NA,NA,NA,NA,NA,NA,171.440620824075,2724.60003906506,14.5584543169009,15.8905426485173,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2788DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB","Dry Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,14.4762781595698,14.4451265986515,0,0,0,0,0.00588846153846154,1.0692528023185,0,0,31.9230769230769,161,157.750889239831,1,NA,NA,NA,NA,NA,NA,3.24911076016861,2275.19565776673,46.5366499255827,46.5366499255827,NA,NA,0,0,0,NA,2381.68077995174,165.158864470125,NA,0,NA,NA,NA,NA,NA,NA,165.158864470125,2381.68077995174,8.77467853158287,14.4200408859829,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2788DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB","Dry Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,13.9010930963743,13.8314506095968,0,0,0,0,0.00611269230769231,1.01335406548968,0,0.00515787831401965,28.9230769230769,188.56,162.923497868864,1,NA,NA,NA,NA,NA,NA,25.6365021311358,2237.63132840701,349.327133131451,349.327133131451,NA,NA,0,0,0,NA,2240.90956673587,163.161144604467,NA,0,NA,NA,NA,NA,NA,NA,163.161144604467,2240.90956673587,33.2518558169729,13.7333331037687,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2788DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB","Dry Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,13.3314859507424,13.217098038466,0.00558770150685462,0,0,0,0.00425458333333333,1.02439973051162,0.00558770150685462,0,26,157.311666666667,156.184091632939,1,NA,NA,NA,NA,NA,NA,1.12757503372808,2044.72162692357,14.6183730764322,14.6183730764322,NA,NA,0,0,0,NA,2143.39102753836,163.703372254981,NA,0,NA,NA,NA,NA,NA,NA,163.703372254981,2143.39102753836,38.3389316384928,13.1675891533987,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,23.3641159779916,23.3494490349654,0,0,0,0,0.285147142857143,1.21993207879473,0,0,35,581.714285714286,507.59437587639,2,NA,NA,NA,NA,NA,NA,74.1199098378958,11847.5935625155,1745.20429462733,1745.20429462733,NA,NA,0,0,0,NA,12565.6297791718,538.166312782506,NA,0,NA,NA,NA,NA,NA,NA,538.166312782506,12565.6297791718,15.8710789522609,23.3419119696172,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,21.0429922438441,21.0105020286197,0,0,0,0,0.282411153846154,1.0692528023185,0,0,31.9230769230769,511.538461538462,492.997472098272,2,NA,NA,NA,NA,NA,NA,18.5409894401897,10338.3426925421,388.313461304006,388.313461304006,NA,NA,0,0,0,NA,10918.7841190985,520.555860404238,NA,0,NA,NA,NA,NA,NA,NA,520.555860404238,10918.7841190985,35.1882405757244,20.9762818459493,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,19.9632209994418,19.9010429874109,0,0.00233076923076923,0,0,0.278752307692308,1.01335406548968,0,0,28.9230769230769,581.769230769231,526.906548522061,2,NA,NA,NA,NA,NA,NA,54.8626822471699,10435.5498457166,1085.35553889883,1085.35553889883,NA,NA,0,0,0,NA,10435.5498457166,526.906548522061,NA,0,NA,NA,NA,NA,0,0,526.906548522061,10435.5498457166,90.755768354967,19.8032587808572,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,19.8964609929889,19.7386100281734,0,0.0114608333333333,0,0,0.3166125,1.02439973051162,0,0,26,547.4,485.938800587061,2,NA,NA,NA,NA,NA,NA,61.4611994129388,9574.29604107082,1208.68229226251,1208.68229226251,NA,NA,0,0,0,NA,10388.600882977,527.208667550762,NA,0,NA,NA,NA,NA,NA,NA,527.208667550762,10388.600882977,106.795029978529,19.7049818414189,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2790DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,23.4180639009455,23.4026018354949,0,0,0,0,0.0477485714285714,1.21993207879473,0,0,35,278,254.672792121053,1,NA,NA,NA,NA,NA,NA,23.3272078789472,5962.38835480485,551.518073766586,551.518073766586,NA,NA,0,0,0,NA,6420.52294775203,274.480821259515,NA,0,NA,NA,NA,NA,NA,NA,274.480821259515,6420.52294775203,4.75300863393481,23.3981609396038,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2790DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,22.2423421004004,22.2372782005256,0,0,0.00728,0,0.0524411538461538,1.0692528023185,0,0,31.9230769230769,290.538461538462,280.654538162539,1,NA,NA,NA,NA,NA,NA,9.88392337592292,6236.38951980038,221.09894173808,221.09894173808,NA,NA,0,0,0,NA,6401.39904745135,287.981358769916,NA,0,NA,NA,NA,NA,NA,NA,287.981358769916,6401.39904745135,1.20980660805743,22.2372782005256,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2790DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,21.5807878466697,21.2681453238902,0.0163390635668954,0.0215446153846154,0.00732615384615385,0.00885538461538462,0.0533807692307692,1.01335406548968,0.0207540248029927,0.0207540248029927,28.9230769230769,367.307692307692,333.826212712351,1,NA,NA,NA,NA,NA,NA,33.4814795953418,6874.14518099896,676.072511308735,676.072511308735,NA,NA,0,0,0,NA,7100.0002304181,344.499953357317,NA,0,NA,NA,NA,NA,NA,NA,344.499953357317,7100.0002304181,374.601764016445,21.0342283228805,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2790DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,21.4654300333335,21.4175344490756,0.00478287467243875,0.00442,0,0,0.0526258333333333,1.02439973051162,0.00497487422231439,0.0105562051703409,26,333.416666666667,289.060160616173,1,NA,NA,NA,NA,NA,NA,44.3565060504936,6109.48709913715,937.939567529514,937.939567529514,NA,NA,0,0,0,NA,6482.69043490747,306.48817336304,NA,0,NA,NA,NA,NA,NA,NA,306.48817336304,6482.69043490747,109.025557894662,21.2799200594851,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2791DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,6.83817904362068,6.83567002770624,0,0,0,0,0.953884642857143,1.21993207879473,0,0,35,844.642857142857,691.432419890784,2,NA,NA,NA,NA,NA,NA,153.210437252073,4724.86646145599,1052.64568140116,1052.64568140116,NA,NA,0,0,0,NA,4724.86646145599,691.432419890784,4087.9941889487,0,3346.46968320505,4087.9941889487,741.24260057494,741.24260057494,0,0,691.505527489986,4724.86646145599,3.73387480566451,6.83374692911555,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2791DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,6.44688926953197,6.44453121549771,0,0,0,0,0.950298846153846,1.0692528023185,0,0,31.9230769230769,738.230769230769,696.701058336531,2,NA,NA,NA,NA,NA,NA,41.529710894238,4488.00693284022,267.134605621319,267.134605621319,NA,NA,0,0,0,NA,4496.64902767063,698.008555775517,3572.9694144659,0,3371.96941148399,3572.9694144659,200.89032108366,200.89032108366,NA,NA,698.108729142872,4496.64902767063,4.1599081986392,6.44118808633088,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2791DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,6.21590695445152,6.21397488076942,0,0,0,0,0.934298461538462,1.01335406548968,0,0,28.9230769230769,604.307692307692,592.840250590359,2,NA,NA,NA,NA,NA,NA,11.4674417173333,3686.78539163697,71.7361468245733,71.7361468245733,NA,NA,0,0,0,NA,4360.96456563054,702.176424666847,2924.79396895322,0,2869.2925996986,2924.79396895322,55.4833134827553,55.4833134827553,NA,NA,702.283930562368,4360.96456563054,2.95606965218455,6.21012028019522,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2791DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,6.18245852626555,6.15285892110211,0,0,0,0,0.895597083333333,1.02439973051162,0,0,26,701,603.062420098704,2,NA,NA,NA,NA,NA,NA,97.9375799012958,3707.49541284546,599.23542048787,599.23542048787,NA,NA,0,0,0,NA,4321.98997545273,702.764435946993,3392.77589601206,0,2918.76696533749,3392.77589601206,472.48579933155,472.48579933155,NA,NA,703.480575207186,4321.98997545273,29.1727054821313,6.14372363274466,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,6.71868732110753,6.7118117910929,0,0.00024,0,0,0.658131071428571,1.21993207879473,0,0,35,5222.76535714286,5085.8700482142,2,NA,NA,NA,NA,NA,0,136.895308928659,34176.5075889249,889.596268217905,889.596268217905,NA,NA,0,0,0,NA,35316.6261672107,5253.71102405587,NA,0,NA,NA,NA,NA,NA,NA,5253.71102405587,35316.6261672107,35.9532623717659,6.7118117910929,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,6.38019950968961,6.35481479149818,0,0.00132615384615385,0.00322769230769231,0,0.622120384615385,1.0692528023185,0,0,31.9230769230769,4617.52523076923,4464.56586283757,2,NA,NA,NA,NA,NA,0,152.959367931663,28221.8007979211,962.944971309638,962.944971309638,NA,NA,0,0,0,NA,28550.5630288191,4516.2739162478,NA,0,NA,NA,NA,NA,NA,NA,4516.2739162478,28550.5630288191,281.347478544601,6.32252867496346,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,5.97155290311769,5.92525241506481,0,0.0293815384615385,0.00234923076923077,0.000313846153846154,0.464760769230769,1.01335406548968,0,0,28.9230769230769,3075.85076923077,2939.5978116405,2,NA,NA,NA,NA,NA,0,136.252957590265,17287.7423809493,810.456542127656,810.456542127656,NA,NA,0,0,0,NA,18916.5729062964,3217.33513492878,NA,0,NA,NA,NA,NA,NA,NA,3217.33513492878,18916.5729062964,273.435356078167,5.87846167619225,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,5.91489218068067,5.87844746894073,0,0.0348008333333333,0.00322583333333333,0,0.555845833333333,1.02439973051162,0,0,26,3965.68233333333,3723.69491508503,2,NA,NA,NA,NA,NA,0,241.987418248308,21799.3844422551,1413.75522441152,1413.75522441152,NA,NA,0,0,0,NA,23080.0102049997,3938.54293609932,NA,0,NA,NA,NA,NA,NA,NA,3938.54293609932,23080.0102049997,183.847694963645,5.8723194897898,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2793DCCATCHOWNATURALSGF_ROM","DC CAT CHOW NATURALS GF 13LB","Dry Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,22.0334208265768,22.0092857142857,0.0178000961105453,0,0,0,0.00175178571428571,1.21993207879473,0.0227758820963383,0.0227758820963383,35,2.35714285714286,2.01825406116989,1,NA,NA,NA,NA,NA,0.0741412119495372,0.338888795972968,41.6229643346725,5.71774995104175,5.71774995104175,NA,NA,0,0,0,NA,136.947374008181,6.34029586885151,NA,0,NA,NA,NA,NA,NA,NA,6.34029586885151,136.947374008181,4.4025651731247,22.0092857142857,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
