"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","Missing_data_flag","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7"
"ITEM785DDPURINAONEML_Retailer","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",0,0,1,"Retailer","Target",NA,5389.78571428571,5389.78571428571,NA,54.7574112253434,49.5720002891637,0.102963762138349,0,0.001335,0,0.639785,1.23008269369047,0.102963762138349,0.102963762138349,44,0,4950.21428571429,4064.54993545983,2,NA,NA,NA,NA,0,NA,885.66435025446,207971.04963683,8085.2439345984,3767.24007008264,NA,NA,0,6737.81923373952,4169.61686072127,NA,212713.726184662,3942.26716649232,190956.709616962,8662.875,156789.79755623,182293.834616962,27928.1756611828,27928.1756611828,NA,NA,4950.22716192275,216883.343045384,54941.8672474168,49.5574894638583,"2022-12-31",1.75,38.5768806074983,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM785DDPURINAONEML_Retailer","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",0,1,0,"Retailer","Target",NA,6150.76923076923,6150.76923076923,NA,51.5666163952981,51.2103065125157,0,0,0.00131384615384615,0,0.601865,1.11449893158544,0,0,40.9230769230769,0,3587.84615384615,3455.11704041262,2,NA,NA,NA,NA,0,NA,132.729113433532,176675.863879094,6086.78073629094,6086.78073629094,NA,NA,0,0,1788.09954113428,NA,180899.108747671,3513.76841960262,138275.195077175,6278.73076923077,133161.610569665,131996.464307944,5104.89229802826,5104.89229802826,NA,NA,3575.99682896886,182687.208288805,1328.00458754684,51.1901017373656,"2022-09-24",1.75,38.5511454477239,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,19.0761725597175,18.900851815135,0,0,0,0,0.635303076923077,1.12445387364858,0,0,37.9230769230769,0,3579.38461538462,3044.73307230447,2,NA,NA,NA,NA,NA,NA,534.651543080141,57402.263395599,9232.4604505548,9232.4604505548,NA,NA,0,0,986.077266624474,NA,63704.2688253251,3344.23024777382,NA,0,NA,NA,NA,NA,NA,NA,3419.85491794382,64690.3460919496,706.936030315242,18.8931399070406,"2023-04-22",NA,13.667488797384,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,19.245276733251,19.0404542870943,0,0,0,0,0.67776625,1.2463057973431,0,0,35,0,2777.5,2777.5,2,NA,NA,NA,NA,NA,NA,0,52812.5225,0,0,NA,NA,0,0,647.456500951036,NA,69736.8229310681,3638.45174346815,NA,0,NA,NA,NA,NA,NA,NA,3701.59724150758,70384.2794320192,631.157752603762,19.018484748533,"2023-03-25",NA,13.8264237618499,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,0,1,"Retailer","Target",NA,5174.85714285714,0,NA,18.9843158825193,18.7257527734808,0,0,0,0,0.680076071428571,1.23008269369047,0,0,44,0,2893.21428571429,2889.79739505733,2,NA,NA,NA,NA,NA,NA,3.4168906569543,54117.4362751956,42.5944390901901,42.5944390901901,NA,NA,0,0,274.266725047313,NA,69445.3792217439,3678.64919843118,41004.1227943366,0,40953.8236938248,41004.1227943366,50.2991005118061,50.2991005118061,NA,NA,3724.87917351499,69719.6459467912,765.825436219455,18.7167144714205,"2022-12-31",NA,14.1581683414311,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,1,0,"Retailer","Target",NA,4930.46153846154,0,NA,18.9343329347868,18.676750595707,0,0,0,0,0.630700769230769,1.11449893158544,0,0,40.9230769230769,0,2661.61538461538,2661.61538461538,2,NA,NA,NA,NA,NA,NA,0,49662.5223076923,0,0,NA,NA,0,0,1069.40285917515,NA,61554.6959929536,3264.84804656391,38378.6199492408,0,38378.6199492408,38378.6199492408,0,0,NA,NA,3356.06919881556,62624.0988521287,726.082291188198,18.6593562407189,"2022-09-24",NA,14.4079786570145,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,17.0849227861809,16.886055036905,0,0,0.00224846153846154,0,0.201531923076923,1.12445387364858,0,0,37.9230769230769,0,16031.8531538462,12282.885028732,1,6.52334688510968,0,14.1401069481233,15.6765687314709,0,0,3748.96812511418,207147.196371392,66742.2541670699,66742.2541670699,NA,NA,0,0,0,NA,207431.616422554,12299.7702364841,NA,0,NA,NA,NA,NA,NA,NA,12299.7702364841,207431.616422554,4407.94182460927,16.7541361027205,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,0,0,0,NA,34.2134136625804,5.75578476007747,50.456983391693,0,0,NA,NA,NA,43.8365686189212,0,0,NA
"ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,18.4627633451769,18.3620159879341,0,0,0.0001525,0,0.19166,1.2463057973431,0,0,35,0,15527.5823333333,13119.2849825588,1,6.6872859587821,0,14.2811567329427,15.3055044138952,0,0,2408.29735077449,237108.401429131,42447.9491542028,42447.9491542028,NA,NA,0,0,0,NA,241344.694490853,13349.1229860917,NA,0,NA,NA,NA,NA,NA,NA,13349.1229860917,241344.694490853,7119.00793017286,18.0992324575892,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,0,0,0,NA,31.7629440338259,5.44080367593933,50.681484740681,0,0,NA,NA,NA,44.3316039036338,0.0261450323167984,0,NA
"ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,18.1238264605996,17.9329979249254,0,0.0000128571428571429,0.000391428571428571,0,0.133840357142857,1.23008269369047,0,0,44,0,12726.0076428571,12239.6404053964,1,6.00793678976861,0,14.3849582436364,15.0539356901546,0,0,486.367237460778,219311.515616636,8726.37088336394,8726.37088336394,NA,NA,0,0,0,NA,220049.164099753,12280.5679745293,NA,0,NA,NA,NA,NA,NA,NA,12280.5679745293,220049.164099753,2636.64266247472,17.9175347259877,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,0,0,0,NA,33.0178215694161,5.43605797046233,50.7952017463903,0,0.00479602497481854,NA,NA,NA,44.077817832499,0.00394875157731066,0,NA
"ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,17.7813670196927,17.4852105935917,0,0,0.00140307692307692,0,0.122210384615385,1.11449893158544,0,0,40.9230769230769,0,11390.0529230769,11167.4213717556,1,5.9233185045463,0,14.3308211351285,15.0381741527058,0,0,222.631551321277,195176.647338945,3882.07266105451,3882.07266105451,NA,NA,0,0,0,NA,196674.155889255,11253.9766757096,NA,0,NA,NA,NA,NA,NA,NA,11253.9766757096,196674.155889255,3546.64794635194,17.4748334973282,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,0,0,0,NA,36.3854834969698,5.72941236287759,50.7376858824466,0,0.00509938379770665,NA,NA,NA,43.7976255163963,0.004145255442857,0,NA
"ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,20.597396185889,20.5006900127299,0,0,0.0000238461538461538,0,0.00606307692307692,1.12445387364858,0,0,37.9230769230769,0,229.692307692308,229.692307692308,1,NA,NA,32.5437204710311,27.5659670120312,NA,NA,0,4704.92692307692,0,0,NA,NA,0,0,0,NA,4783.74704213732,233.629122219239,NA,0,NA,NA,NA,NA,NA,NA,233.629122219239,4783.74704213732,30.4960279152737,20.4612672426911,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,21.4597467625392,21.4230995811269,0,0,0,0,0.00632416666666667,1.2463057973431,0,0,35,0,229.916666666667,229.916666666667,1,NA,NA,29.4905820701931,27.7119186745696,NA,NA,0,4903.3925,0,0,NA,NA,0,0,0,NA,4919.27016052607,230.659357200784,NA,0,NA,NA,NA,NA,NA,NA,230.659357200784,4919.27016052607,30.6330230470244,21.3274256121793,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,21.5141870450095,21.4168985496465,0.00410760257978695,0,0.0000292857142857143,0,0.00640642857142857,1.23008269369047,0.00410760257978695,0.00410760257978695,44,0,230.785714285714,230.785714285714,1,NA,NA,30.0662587112542,27.1981228650137,NA,NA,0,4890.86785714286,0,0,NA,NA,0,0,0,NA,4901.66318949753,231.227687023274,NA,0,NA,NA,NA,NA,NA,NA,231.227687023274,4901.66318949753,73.8193951156204,21.2980387662866,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,21.3863147596272,21.3449033885694,0,0,0.0000230769230769231,0,0.00661307692307692,1.11449893158544,0,0,40.9230769230769,0,247.615384615385,247.615384615385,1,NA,NA,34.1348723990597,27.3125153311511,NA,NA,0,5247.98076923077,0,0,NA,NA,0,0,0,NA,4981.39091248912,235.013210083953,NA,0,NA,NA,NA,NA,NA,NA,235.013210083953,4981.39091248912,47.6620965950115,21.1964678532209,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831DDALPO_Retailer","DD ALPO 16LB","Dry Dog","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,13.9208800579003,14.5263744813275,0.0460284361576741,0,0,0,0.00642846153846154,1.12445387364858,0.057999720229426,0.0477345540307805,37.9230769230769,0,33,33,1,NA,NA,NA,NA,NA,NA,0,457.750769230769,0,0,NA,NA,0,31.7820342344802,0,NA,336.717208768756,24.4060963236994,NA,0,NA,NA,NA,NA,NA,NA,24.4060963236994,336.717208768756,6.91305296358108,14.4469749303663,"2023-04-22",NA,8.15974332436348,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831DDALPO_Retailer","DD ALPO 16LB","Dry Dog","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,15.161404554929,15.9977920978323,0.0650525556742053,0,0,0,0.0000391666666666667,1.2463057973431,0.0520836645964741,0.0390887126142037,35,0,0.0833333333333333,0.0833333333333333,1,NA,NA,NA,NA,NA,NA,0,1.12416666666667,0,0,NA,NA,0,17.8337240170847,0,NA,67.3880116403617,4.46761805232066,NA,0,NA,NA,NA,NA,NA,NA,4.46761805232066,67.3880116403617,0.209166666666667,15.9926184656902,"2023-03-25",NA,8.35384615384615,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831DDALPO_Retailer","DD ALPO 16LB","Dry Dog","NPP",0,0,1,"Retailer","Target",NA,1067.42857142857,0,NA,13.1559912997077,14.7811441190835,0.148917991795991,0,0,0,0.00012,1.23008269369047,0.148917991795991,0.148917991795991,44,0,0.214285714285714,0.214285714285714,1,NA,NA,NA,NA,NA,NA,0,2.56928571428571,0,0,NA,NA,0,45.632477727928,0,NA,52.6649296273666,4.14362137284498,1.74133193277311,0,1.74133193277311,1.74133193277311,0,0,NA,NA,4.14362137284498,52.6649296273666,0.468773021143814,14.7811441190835,"2022-12-31",NA,8.18368576017131,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831DDALPO_Retailer","DD ALPO 16LB","Dry Dog","NPP",0,1,0,"Retailer","Target",NA,961.384615384615,0,NA,14.8245831974438,14.9687270645463,0.151040175604157,0,0,0,0.00326769230769231,1.11449893158544,0.151040175604157,0.161124397217286,40.9230769230769,0,16.9230769230769,16.9230769230769,1,NA,NA,NA,NA,NA,NA,0,232.808461538462,0,0,NA,NA,0,85.4860237908039,0,NA,161.321758215547,12.0766212599212,138.408389961425,0,74.0280810483666,138.408389961425,57.0594295492305,57.0594295492305,NA,NA,12.0766212599212,161.321758215547,21.2608491280783,14.8205633493146,"2022-09-24",NA,8.1368554968795,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831DDALPO_ROM","DD ALPO 16LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,10.6388480184487,10.5575408186403,0,0.0000676923076923077,0.000136923076923077,0,0.00759307692307692,1.12445387364858,0,0,37.9230769230769,0,2240.638,2240.638,1,NA,0.0039698986104681,NA,NA,NA,NA,0,23866.3920769231,0,0,NA,NA,0,0,0,NA,32880.8411418042,3100.98066712425,NA,0,NA,NA,NA,NA,NA,NA,3100.98066712425,32880.8411418042,348.300263166482,10.4542123630575,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831DDALPO_ROM","DD ALPO 16LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,9.67835394263363,9.58174672561811,0,0,0,0,0.00157,1.2463057973431,0,0,35,0,589.092333333333,589.092333333333,1,NA,0,NA,NA,NA,NA,0,5581.06758333333,0,0,NA,NA,0,0,0,NA,12525.3598182529,1323.20417431897,NA,0,NA,NA,NA,NA,NA,NA,1323.20417431897,12525.3598182529,124.904758189555,9.45534550407061,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,0.00420910818566144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831DDALPO_ROM","DD ALPO 16LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,10.1543796894825,10.0669819216181,0,0,0,0,0.00240035714285714,1.23008269369047,0,0,44,0,779.848,779.848,1,NA,0,NA,NA,NA,NA,0,7707.25985714285,0,0,NA,NA,0,0,0,NA,16711.9235025753,1690.68949762128,NA,0,NA,NA,NA,NA,NA,NA,1690.68949762128,16711.9235025753,224.745853290121,9.86854073848856,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,0.00414539234216822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831DDALPO_ROM","DD ALPO 16LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,10.6019599263872,10.4957844766395,0,0,0.00000769230769230769,0,0.00396153846153846,1.11449893158544,0,0,40.9230769230769,0,1265.66169230769,1265.66169230769,1,NA,0.0319774672528346,NA,NA,NA,NA,0,13162.2737692308,0,0,NA,NA,0,0,0,NA,27823.3560925217,2678.21300933705,NA,0,NA,NA,NA,NA,NA,NA,2678.21300933705,27823.3560925217,285.054766679065,10.3845585083037,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,0.0245109959891708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM839DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 05-6LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,18.4590401565827,18.4152405025118,0,0,0,0,0.00144538461538462,1.12445387364858,0,0,37.9230769230769,0,230.236153846154,230.236153846154,1,NA,NA,NA,NA,NA,NA,0,4130.51515384615,0,0,NA,NA,0,0,0,NA,3209.70967786161,177.1166309543,NA,0,NA,NA,NA,NA,NA,NA,177.1166309543,3209.70967786161,73.2143105641116,18.2088643556359,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM839DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 05-6LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,20.2408650736851,20.3782052706682,0.0506799083600497,0,0,0,0.00157083333333333,1.2463057973431,0.056574289885957,0.056574289885957,35,0,259.722666666667,259.722666666667,1,NA,NA,NA,NA,NA,NA,0,4940.34108333333,0,0,NA,NA,0,0,0,NA,3074.83665684404,160.819233397291,NA,0,NA,NA,NA,NA,NA,NA,160.819233397291,3074.83665684404,304.639995218558,20.1181927159765,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM839DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 05-6LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,21.484763698943,21.5124854770419,0.100129721192052,0,0,0,0.00109714285714286,1.23008269369047,0.106544273337772,0.122545168036127,44,0,170.0375,170.0375,1,NA,NA,NA,NA,NA,NA,0,3283.95807142857,0,0,NA,NA,0,0,0,NA,2872.28974149379,148.477142450444,NA,0,NA,NA,NA,NA,NA,NA,148.477142450444,2872.28974149379,364.709906615151,21.5124854770419,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM839DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 05-6LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,19.9958031858959,19.9958031858959,0.0624157155141641,0,0,0,0.000966923076923077,1.11449893158544,0.0500667687179359,0.0328350359658607,40.9230769230769,0,167.942307692308,167.942307692308,1,NA,NA,NA,NA,NA,NA,0,3054.74992307692,0,0,NA,NA,0,0,0,NA,3043.39483174392,164.110662053838,NA,0,NA,NA,NA,NA,NA,NA,164.110662053838,3043.39483174392,269.445548515312,19.8912338282451,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB","Dry Dog","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,27.9053467373438,27.783320413814,0.0326922753710545,0,0,0,0.0293130769230769,1.12445387364858,0.0196375921999078,0.00618220860545815,37.9230769230769,0,159.384615384615,129.582436793553,1,NA,NA,NA,NA,NA,NA,29.8021785910627,3545.42980004757,805.447123029349,677.738944856614,NA,NA,0,360.526791662395,1.0056758897553,NA,2727.681200314,100.799353534222,NA,56.3876923076923,NA,NA,NA,NA,NA,NA,101.17530654315,2728.68687620375,252.419719215267,27.729550538044,"2023-04-22",0.68,21.6708855885588,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB","Dry Dog","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,25.9679766909218,26,0,0,0,0,0,1.2463057973431,0,0.0192327313539435,35,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,2890.12133318267,111.345090085711,NA,0,NA,NA,NA,NA,NA,NA,111.345090085711,2890.12133318267,0,25.9598466096209,"2023-03-25",NA,21.7167400611621,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB","Dry Dog","NPP",0,0,1,"Retailer","Target",NA,135.071428571429,0,NA,16.134824031671,23.4619133122856,0.305245938069474,0,0,0,0.0000257142857142857,1.23008269369047,0.313376110756609,0.296890912453229,44,0,0.0714285714285714,0.0714285714285714,1,NA,NA,NA,NA,NA,NA,0,1.85642857142857,0,0,NA,NA,0,851.511135373925,0,NA,174.85322198026,8.99256121524058,1.60349652220439,0,1.60349652220439,1.60349652220439,0,0,NA,NA,8.99256121524058,174.85322198026,0.000714285714285826,23.4619133122856,"2022-12-31",NA,22.0667530407192,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB","Dry Dog","NPP",0,1,0,"Retailer","Target",NA,113.769230769231,1.84615384615385,NA,28.5160949948982,27.3384945880594,0.187747056505372,0,0,0,0.00290384615384615,1.11449893158544,0.192046169090373,0.205501552684823,40.9230769230769,0,7.76923076923077,7.76923076923077,1,NA,NA,NA,NA,NA,NA,0,170.3,0,0,NA,NA,0,873.887564096291,0,NA,800.833693779632,30.9317106587945,168.260811965812,1.09846153846154,89.4204460958051,167.16235042735,58.9104555069063,58.9104555069063,NA,NA,30.9317106587945,800.833693779632,56.3447062080628,27.2080625061918,"2022-09-24",0.68,21.5881135902637,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,20.2175516216,23.006836508833,0.101650620347395,0,0,0,0.00640230769230769,1.12445387364858,0.152480397022333,0.203301240694789,37.9230769230769,0,236.136230769231,236.136230769231,1,NA,NA,NA,NA,NA,NA,0,5739.41638461538,0,0,NA,NA,0,0,0,NA,1969.56160031905,81.1145086259673,NA,0,NA,NA,NA,NA,NA,NA,81.1145086259673,1969.56160031905,80.8011819797846,22.9350076149989,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,22.3841097445162,28.7303904222694,0.275298924731183,0,0,0,0.00000166666666666667,1.2463057973431,0.220233333333334,0.165177419354839,35,0,0.0833333333333333,0.0833333333333333,1,NA,NA,NA,NA,NA,NA,0,0.811666666666667,0,0,NA,NA,0,0,0,NA,224.56339766722,8.45154824869889,NA,0,NA,NA,NA,NA,NA,NA,8.45154824869889,224.56339766722,1.58030864197531,28.7037037037037,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,28.9032769506226,28.9527265230473,0,0,0,0,0.00000285714285714286,1.23008269369047,0.0396107051441041,0.0520206862628804,44,0,0.142857142857143,0.142857142857143,1,NA,NA,NA,NA,NA,NA,0,4.12714285714286,0,0,NA,NA,0,0,0,NA,392.370212986508,13.5941687059734,NA,0,NA,NA,NA,NA,NA,NA,13.5941687059734,392.370212986508,0.0322524008961071,28.8690818745673,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,28.3283760704294,28.3227943063329,0.0655009924545246,0,0,0,0.000575384615384615,1.11449893158544,0.0228433099916433,0.00947871494065349,40.9230769230769,0,42.7590769230769,42.7590769230769,1,NA,NA,NA,NA,NA,NA,0,1189.09684615385,0,0,NA,NA,0,0,0,NA,1320.14971826285,49.482015346389,NA,0,NA,NA,NA,NA,NA,NA,49.482015346389,1320.14971826285,17.7119118521558,28.224570872007,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM884DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,24.3906990605733,24.3827812369871,0,0.00242,0.00201076923076923,0.000263076923076923,0.0519584615384615,1.12445387364858,0,0,37.9230769230769,0,98554.1829230769,22748.676313648,1,NA,NA,NA,NA,NA,NA,75805.5066094289,560419.673676961,1838378.81101535,1838378.81101535,NA,NA,0,0,0,NA,388990.243801342,16400.9342709247,NA,0,NA,NA,NA,NA,0,0,16400.9342709247,388990.243801342,1148.15230715745,24.3793286627692,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
