"Acting_PPG_Item_No","V1","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","rhat","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_Retailer","DD ALPO 16LB",0.868191344130118,0.85306513932447,0.0842367776869504,"ACV_Selling",10,0.817586644043205,"",NA,NA,NA,"Brand in Retailer",0.896129779669446,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM831DDALPO","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_Retailer","DD ALPO 16LB",0.868191344130118,0.85306513932447,0.0842367776869504,"category_trend",-8.46151021544219,0.817586644043205,"",NA,NA,NA,"Brand in Retailer",0.896129779669446,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM831DDALPO","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_Retailer","DD ALPO 16LB",0.868191344130118,0.85306513932447,0.0842367776869504,"tpr_discount_byppg_lag1",-3.15202019638713,0.817586644043205,"",NA,NA,NA,"Brand in Retailer",0.896129779669446,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM831DDALPO","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_Retailer","DD ALPO 16LB",0.868191344130118,0.85306513932447,0.0842367776869504,"tpr_discount_byppg_lag2",-3.56238828752847,0.817586644043205,"",NA,NA,NA,"Brand in Retailer",0.896129779669446,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM831DDALPO","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_Retailer","DD ALPO 16LB",0.868191344130118,0.85306513932447,0.0842367776869504,"tpr_discount_byppg",0.896129779669446,0.817586644043205,"",NA,NA,NA,"Brand in Retailer",0.896129779669446,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM831DDALPO","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD ALPO 16LB"
"ITEM832DDRACHLRAYPEAK",NA,"Dry Dog","NPP","ITEM1254DDPURINAONETRUINSTHIPRO_Retailer","DD PURINA ONE TRU INST HI-PRO 27.5LB",0.615892270573414,1.72341545777548,0.201403825503454,"ITEM832DDRACHLRAYPEAK_ROM_PromotedDiscount",-8.99970604239975,1.28140779482771,"",NA,NA,NA,"Brand in Retailer",1.245841560241,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1254DDPURINAONETRUINSTHIPRO","ROM","Promoted Discount",NA,NA,NA,NA,2,NA,"CB_Comp_TPR_2","DD RACHL RAY PEAK 04LB"
"ITEM832DDRACHLRAYPEAK",NA,"Dry Dog","NPP","ITEM1255DDPURINAONETRUINSTHIPRO_Retailer","DD PURINA ONE TRU INST HI-PRO 15LB",0.642711145137215,2.07048232017819,0.261697427339171,"ITEM832DDRACHLRAYPEAK_ROM_PromotedDiscount",-9.764116025261,0.69052134061891,"Brand in Retailer",-1.19144774548943,NA,NA,"",NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1255DDPURINAONETRUINSTHIPRO","ROM","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","DD RACHL RAY PEAK 04LB"
"ITEM832DDRACHLRAYPEAK",NA,"Dry Dog","NPP","ITEM1372DDPURINAONETRUINSTBNB_Retailer","DD PURINA ONE TRU INST B&B 27.5LB",0.441830843325492,2.26290751469338,0.292399582566136,"ITEM832DDRACHLRAYPEAK_ROM_PromotedDiscount",-2.0842605754091,2.24994572026059,"Brand in Retailer",-1.19144774548943,NA,NA,"Brand in Retailer",1.245841560241,NA,"2nd Pass","Zero EDLP & TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1372DDPURINAONETRUINSTBNB","ROM","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","DD RACHL RAY PEAK 04LB"
"ITEM832DDRACHLRAYPEAK",NA,"Dry Dog","NPP","ITEM1634DDPURINAONEML_ROM","DD PURINA ONE ML 13.5LB",0.940115015854669,0.00197804181232486,0.000223422467535879,"ITEM832DDRACHLRAYPEAK_ROM_PromotedDiscount",-0.141080569528156,0.0397189727666293,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1634DDPURINAONEML","ROM","Promoted Discount",NA,NA,NA,NA,NA,4,"WB_Comp_TPR_4","DD RACHL RAY PEAK 04LB"
"ITEM832DDRACHLRAYPEAK",NA,"Dry Dog","NPP","ITEM1637DDPURINAONETRUINSTBNB_Retailer","DD PURINA ONE TRU INST B&B 36LB",0.62282507991749,1.97044398865293,0.238679463058031,"ITEM832DDRACHLRAYPEAK_ROM_PromotedDiscount",-12.8012938409873,0.748354341570979,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1637DDPURINAONETRUINSTBNB","ROM","Promoted Discount",NA,NA,NA,NA,2,NA,"CB_Comp_TPR_2","DD RACHL RAY PEAK 04LB"
"ITEM839DDPROPLANESSENTIAL",NA,"Dry Dog","NPP","ITEM839DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 05-6LB",-0.020734422270837,0.233283412972839,0.0374756207876091,"wk_sold_median_base_price_byppg_log",-0.426405644632284,0.401902943854175,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM839DDPROPLANESSENTIAL","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD PRO PLAN ESSENTIAL 05-6LB"
"ITEM839DDPROPLANESSENTIAL",NA,"Dry Dog","NPP","ITEM839DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 05-6LB",-0.020734422270837,0.233283412972839,0.0374756207876091,"tpr_discount_byppg_lag1",-0.559353054312861,0.401902943854175,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM839DDPROPLANESSENTIAL","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD PRO PLAN ESSENTIAL 05-6LB"
"ITEM839DDPROPLANESSENTIAL",NA,"Dry Dog","NPP","ITEM839DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 05-6LB",-0.020734422270837,0.233283412972839,0.0374756207876091,"tpr_discount_byppg_lag2",-0.352644137812052,0.401902943854175,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM839DDPROPLANESSENTIAL","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD PRO PLAN ESSENTIAL 05-6LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB",0.686109816062297,1.61544896538979,0.224160717813316,"wk_sold_median_base_price_byppg_log",-2.5,0.845843783602799,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM865DDDOGCHOWLX","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB",0.686109816062297,1.61544896538979,0.224160717813316,"ACV_Feat_Only",10,0.845843783602799,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM865DDDOGCHOWLX","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB",0.686109816062297,1.61544896538979,0.224160717813316,"ACV_Disp_Only",10,0.845843783602799,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM865DDDOGCHOWLX","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB",0.686109816062297,1.61544896538979,0.224160717813316,"ACV_Feat_Disp",10,0.845843783602799,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM865DDDOGCHOWLX","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB",0.686109816062297,1.61544896538979,0.224160717813316,"category_trend",-10.7737321052529,0.845843783602799,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM865DDDOGCHOWLX","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB",0.686109816062297,1.61544896538979,0.224160717813316,"tpr_discount_byppg_lag1",-3.55936844849762,0.845843783602799,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM865DDDOGCHOWLX","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_ROM","DD DOG CHOW LX 40LB",0.686109816062297,1.61544896538979,0.224160717813316,"tpr_discount_byppg_lag2",-4.03575164510725,0.845843783602799,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM865DDDOGCHOWLX","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB",0.23738497854264,1.48242770849823,0.318439034735499,"wk_sold_median_base_price_byppg_log",-1.60585468907179,0.37931070367133,"",NA,NA,NA,"Brand in Retailer",1.24817135883781,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM865DDDOGCHOWLX","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB",0.23738497854264,1.48242770849823,0.318439034735499,"ACV_Feat_Only",6.06104160997135,0.37931070367133,"",NA,NA,NA,"Brand in Retailer",1.24817135883781,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM865DDDOGCHOWLX","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB",0.23738497854264,1.48242770849823,0.318439034735499,"tpr_discount_byppg_lag1",-6.02411201376707,0.37931070367133,"",NA,NA,NA,"Brand in Retailer",1.24817135883781,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM865DDDOGCHOWLX","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB",0.23738497854264,1.48242770849823,0.318439034735499,"tpr_discount_byppg_lag2",-8.18015903087346,0.37931070367133,"",NA,NA,NA,"Brand in Retailer",1.24817135883781,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM865DDDOGCHOWLX","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD DOG CHOW LX 40LB"
"ITEM865DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM865DDDOGCHOWLX_Retailer","DD DOG CHOW LX 40LB",0.23738497854264,1.48242770849823,0.318439034735499,"tpr_discount_byppg",1.24817135883781,0.37931070367133,"",NA,NA,NA,"Brand in Retailer",1.24817135883781,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM865DDDOGCHOWLX","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD DOG CHOW LX 40LB"
"ITEM884DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM884DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB",0.156509236496124,3.4460682234073,0.275339662582056,"wk_sold_median_base_price_byppg_log",-2.5,11.7271250299942,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM884DDDOGCHOWGREENBG","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD DOG CHOW GREEN BG 48-55LB"
"ITEM884DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM884DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB",0.156509236496124,3.4460682234073,0.275339662582056,"tpr_discount_byppg",5.04856016410019,11.7271250299942,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM884DDDOGCHOWGREENBG","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD DOG CHOW GREEN BG 48-55LB"
"ITEM884DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM884DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB",0.156509236496124,3.4460682234073,0.275339662582056,"ACV_Feat_Only",10,11.7271250299942,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM884DDDOGCHOWGREENBG","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD DOG CHOW GREEN BG 48-55LB"
"ITEM884DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM884DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB",0.156509236496124,3.4460682234073,0.275339662582056,"ACV_Feat_Disp",10,11.7271250299942,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM884DDDOGCHOWGREENBG","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DD DOG CHOW GREEN BG 48-55LB"
"ITEM884DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM884DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB",0.156509236496124,3.4460682234073,0.275339662582056,"ACV_Selling",5.06160750690967,11.7271250299942,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM884DDDOGCHOWGREENBG","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DD DOG CHOW GREEN BG 48-55LB"
"ITEM884DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM884DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB",0.156509236496124,3.4460682234073,0.275339662582056,"category_trend",-3.34600093893332,11.7271250299942,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM884DDDOGCHOWGREENBG","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD DOG CHOW GREEN BG 48-55LB"
"ITEM885DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM885DDDOGCHOWLX_ROM","DD DOG CHOW LX 32-36LB",0.716975494067545,0.850857171031984,0.162567238877207,"wk_sold_median_base_price_byppg_log",-2.5,2.13286473431359,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM885DDDOGCHOWLX","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD DOG CHOW LX 32-36LB"
"ITEM885DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM885DDDOGCHOWLX_ROM","DD DOG CHOW LX 32-36LB",0.716975494067545,0.850857171031984,0.162567238877207,"ACV_Feat_Only",10,2.13286473431359,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM885DDDOGCHOWLX","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD DOG CHOW LX 32-36LB"
"ITEM885DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM885DDDOGCHOWLX_ROM","DD DOG CHOW LX 32-36LB",0.716975494067545,0.850857171031984,0.162567238877207,"category_trend",-6.52865840238021,2.13286473431359,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM885DDDOGCHOWLX","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD DOG CHOW LX 32-36LB"
"ITEM885DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM885DDDOGCHOWLX_ROM","DD DOG CHOW LX 32-36LB",0.716975494067545,0.850857171031984,0.162567238877207,"tpr_discount_byppg_lag1",-4.38786200817988,2.13286473431359,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM885DDDOGCHOWLX","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD DOG CHOW LX 32-36LB"
"ITEM885DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM885DDDOGCHOWLX_ROM","DD DOG CHOW LX 32-36LB",0.716975494067545,0.850857171031984,0.162567238877207,"tpr_discount_byppg_lag2",-9.3671864249276,2.13286473431359,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM885DDDOGCHOWLX","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD DOG CHOW LX 32-36LB"
"ITEM885DDDOGCHOWLX",NA,"Dry Dog","NPP","ITEM885DDDOGCHOWLX_ROM","DD DOG CHOW LX 32-36LB",0.716975494067545,0.850857171031984,0.162567238877207,"monthno",-0.00938699300802377,2.13286473431359,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM885DDDOGCHOWLX","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DD DOG CHOW LX 32-36LB"
"ITEM888DDMERRICKBACKCOUNTRY",NA,"Dry Dog","NPP","ITEM888DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 04LB",-0.103831494859117,0.621572833230086,0.100897757128356,"wk_sold_median_base_price_byppg_log",-1.77891328425202,1.20466030888608,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM888DDMERRICKBACKCOUNTRY","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD MERRICK BACKCOUNTRY 04LB"
"ITEM888DDMERRICKBACKCOUNTRY",NA,"Dry Dog","NPP","ITEM888DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 04LB",-0.103831494859117,0.621572833230086,0.100897757128356,"tpr_discount_byppg",2.56701776732883,1.20466030888608,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM888DDMERRICKBACKCOUNTRY","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD MERRICK BACKCOUNTRY 04LB"
"ITEM888DDMERRICKBACKCOUNTRY",NA,"Dry Dog","NPP","ITEM888DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 04LB",-0.103831494859117,0.621572833230086,0.100897757128356,"ACV_Feat_Only",10,1.20466030888608,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM888DDMERRICKBACKCOUNTRY","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD MERRICK BACKCOUNTRY 04LB"
"ITEM888DDMERRICKBACKCOUNTRY",NA,"Dry Dog","NPP","ITEM888DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 04LB",-0.103831494859117,0.621572833230086,0.100897757128356,"ACV_Feat_Disp",10,1.20466030888608,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM888DDMERRICKBACKCOUNTRY","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DD MERRICK BACKCOUNTRY 04LB"
"ITEM890DDDOGCHOWLX",315,"Dry Dog","NPP","ITEM890DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.712206665087243,0,0,"wk_sold_median_base_price_byppg_log",-0.330609989822821,0.088927930567899,"No Change",-0.382135420868477,0.187999265947216,1.00002081932781,"No Change",1.61034603957132,0.0930565065384012,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM890DDDOGCHOWLX","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD DOG CHOW LX 16.5-18LB"
"ITEM890DDDOGCHOWLX",316,"Dry Dog","NPP","ITEM890DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.712206665087243,0,0,"tpr_discount_byppg",1.63158403805713,0.088927930567899,"No Change",-0.382135420868477,0.187999265947216,0.999963548810968,"No Change",1.61034603957132,0.0930565065384012,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM890DDDOGCHOWLX","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD DOG CHOW LX 16.5-18LB"
"ITEM890DDDOGCHOWLX",317,"Dry Dog","NPP","ITEM890DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.712206665087243,0,0,"ACV_Feat_Only",0.314983102113244,0.088927930567899,"No Change",-0.382135420868477,0.187999265947216,0.999991413105676,"No Change",1.61034603957132,0.0930565065384012,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM890DDDOGCHOWLX","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD DOG CHOW LX 16.5-18LB"
"ITEM890DDDOGCHOWLX",318,"Dry Dog","NPP","ITEM890DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.712206665087243,0,0,"ACV_Disp_Only",8.48615595715523,0.088927930567899,"No Change",-0.382135420868477,0.187999265947216,0.999899038397686,"No Change",1.61034603957132,0.0930565065384012,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM890DDDOGCHOWLX","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DD DOG CHOW LX 16.5-18LB"
"ITEM890DDDOGCHOWLX",319,"Dry Dog","NPP","ITEM890DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.712206665087243,0,0,"ACV_Selling",2.38255799720067,0.088927930567899,"No Change",-0.382135420868477,0.187999265947216,0.999908514499272,"No Change",1.61034603957132,0.0930565065384012,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM890DDDOGCHOWLX","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DD DOG CHOW LX 16.5-18LB"
"ITEM890DDDOGCHOWLX",320,"Dry Dog","NPP","ITEM890DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.712206665087243,0,0,"flag_qtr2",-0.0367295995146513,0.088927930567899,"No Change",-0.382135420868477,0.187999265947216,0.999947018978948,"No Change",1.61034603957132,0.0930565065384012,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM890DDDOGCHOWLX","Retailer","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DD DOG CHOW LX 16.5-18LB"
"ITEM890DDDOGCHOWLX",321,"Dry Dog","NPP","ITEM890DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.712206665087243,0,0,"flag_qtr3",-0.0865897705538797,0.088927930567899,"No Change",-0.382135420868477,0.187999265947216,0.999938490511616,"No Change",1.61034603957132,0.0930565065384012,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM890DDDOGCHOWLX","Retailer","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","DD DOG CHOW LX 16.5-18LB"
"ITEM890DDDOGCHOWLX",322,"Dry Dog","NPP","ITEM890DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.712206665087243,0,0,"category_trend",-0.0644723948184991,0.088927930567899,"No Change",-0.382135420868477,0.187999265947216,0.999916246032367,"No Change",1.61034603957132,0.0930565065384012,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM890DDDOGCHOWLX","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD DOG CHOW LX 16.5-18LB"
