"Modelled_PPG_Item_No","PPG_Cat","Retailer","PPG_Item","Regular_Price","Promoted_Discount","Pantry_Loading_1","Pantry_Loading_2","ACV_Selling","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","category_trend","flag_qtr2","flag_qtr3","flag_qtr4","monthno","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","Intercept","Market","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","WB_Comp_Interaction_RP_1","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7","Model_flag"
"ITEM382CWFRISKIESPREMIUM_ROM","Wet Cat","Target","CW FRISKIES PREMIUM 03.5OZ",0,1.92811762333649,0,0,5.82399182593713,0.385611412090255,10.3187350410992,9.98005923163222,0,0,-0.139104853908403,-0.316654499094393,0.00872722737372398,0,0,0,0,0,0,9.92155555109989,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM39CWFANCYFEASTNATURALSML_Retailer","Wet Cat","Target","CW FANCY FEAST NATURALS ML 03OZ 12CT",-1.03684083616559,2.25818040501888,-2.84269554660808,0,5.81274182303153,1.40927000533165,4.91813022874172,0,0,0,0,0,0,0,0,0,0,0,0,7.8537177487978,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM39CWFANCYFEASTNATURALSML_ROM","Wet Cat","Target","CW FANCY FEAST NATURALS ML 03OZ 12CT",0,0.909161068471577,-2.28739522606472,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,7.1740884116234,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM3CWFANCYFEASTBROTHS_Retailer","Wet Cat","Target","CW FANCY FEAST BROTHS 01.4OZ",-0.304820551532906,1.68366460591536,-0.619110319916613,-0.996874739206439,1.53608119089783,0,5.10646020073454,9.88323413572788,-0.740869874078456,-0.0926948669823921,-0.102084153268163,-0.043930952177675,0.00472856984193854,0,0,0,0,0,0,10.5609892251682,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM3CWFANCYFEASTBROTHS_ROM","Wet Cat","Target","CW FANCY FEAST BROTHS 01.4OZ",-1.69188227438143,0,0,0,1.80042720818573,0,10.6991569761144,10.7620730339426,0,-0.0820244726990598,-0.0737169456095813,-0.0717457701233144,0.00304841357676076,0,0,0,0,-0.0553793124649955,-0.426678886572876,12.7119899143366,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM3PURINAONEML_Retailer","Dry Cat","Target","DC PURINA ONE ML 07LB",-2.15101274785996,1.28867237587285,0,0,1.6264178172998,0.0847420087386682,0,0,0.567139960080224,0,0,-0.0198803068115112,0.011482173008071,0,0,0,0,0,0,12.6798076785143,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM3PURINAONEML_ROM","Dry Cat","Target","DC PURINA ONE ML 07LB",-0.382915602171005,0,0,0,1.453278092801,0.0208299076829194,0,0,0.585449563203539,0,-0.040357569549527,0,0.00528452385424475,0,0,0,0,0,0,10.5575573657807,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM40001DDBENEFUL_Retailer","Dry Dog","Target","DD BENEFUL 17.6LB",-0.302924349305366,0.248664972940827,0,-0.576247114375517,10,0.139450306507894,10,1.55748925408181,-0.510790707920772,-0.0438055529570543,-0.133317052597013,-0.123609110684074,0.058311198924259,0,0,0,0,0,0,1.75618636918718,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"ITEM40043DDWHOLEEARTHFARMSGF_ROM","Dry Dog","Target","DD WHOLE EARTH FARMS GF 04LB",-2.5,0.343941249910977,0,-1.49386484394635,0,0,0,0,0,0,0,0,-0.00940912955864725,0,0,0,0,0,0,10.0394928367443,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA
"ITEM423CWFANCYFEASTPETITES_Retailer","Wet Cat","Target","CW FANCY FEAST PETITES 02.8OZ",-2.5,2.25818040501888,0,0,8.10413435252631,10,10,0,0,0,0,0,0.0904713397612035,1,-3.72317009445161,0,0,0,0,3.65892703825312,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM423CWFANCYFEASTPETITES_ROM","Wet Cat","Target","CW FANCY FEAST PETITES 02.8OZ",-2.70038989770351,6.14558682281199,0,0,8.43721352243426,0.252157178436666,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46125351152809,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM42CWFANCYFEASTNATURALSML_Retailer","Wet Cat","Target","CW FANCY FEAST NATURALS ML 03OZ",-0.687740414518638,0.702096063284397,0,-0.149447779177145,3.32620117400371,0,0,0,0,0,0,0,-0.00363215947334077,0,0,0,0,-1.2254098749189,0,7.67561306328945,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM42CWFANCYFEASTNATURALSML_ROM","Wet Cat","Target","CW FANCY FEAST NATURALS ML 03OZ",-2.23845218429499,0,0,0,0,4.72062074129409,0,10,1.11975091892732,0,0,0,0,0.555343005768664,-4.86691397642449,1,0.186821623586854,-0.540412478809114,0,9.55689794017341,"ROM",0.456192185856461,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM43BUSYCW_Retailer","Dog Treats","Target","DT BUSY CW 17-21OZ",-0.536468184909454,0.930215962886169,0,-0.170047509833155,2.91289460101793,0.121072808269394,0.0843773034442907,0,1.028198871059,0,0,0,0,0,0,0,0,0,0,7.19960211044923,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM43BUSYCW_ROM","Dog Treats","Target","DT BUSY CW 17-21OZ",-1.54118207771968,0.161783354248195,-0.509757971513182,0,0,0,24.4034380717296,7.49060455324166,0.60602593013486,0.0188326272598214,0,-0.0633264317911262,0.0109019920778328,0,0,0,0,0,0,13.8340750953685,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM43CWPURINAONE_Retailer","Wet Cat","Target","CW PURINA ONE 03OZ",-0.102385198809243,3.47918915589541,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3.33497746004685,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM43CWPURINAONE_ROM","Wet Cat","Target","CW PURINA ONE 03OZ",-0.795026249929464,2.81809214459787,0,0,0,1.78848293975913,16.8911178843843,12.2847604868647,0,0,0,0,0,0.0134930302562256,0,0,0,-0.444180764617825,0,11.2283794955462,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM441CWFANCYFEASTPETITES_Retailer","Wet Cat","Target","CW FANCY FEAST PETITES 02.8OZ 24CT",-1.50617310589313,9.55666448935781,0,0,7.12399529465142,10,10,0,0,0,0,0,0.179097923803568,0,0,0,0,0,0,6.76483658332271,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM441CWFANCYFEASTPETITES_ROM","Wet Cat","Target","CW FANCY FEAST PETITES 02.8OZ 24CT",0,0,0,0,10,10,10,10,0,0,0,0,0.0251912319610489,0,0,0,0,0,0,6.80351521886386,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM442CWFANCYFEASTPETITES_ROM","Wet Cat","Target","CW FANCY FEAST PETITES 02.8OZ 12CT",-2.79639894213284,0,0,0,13.2482764356867,11.1326403457061,9.97582939982126,0,0,0,0,0,0.100714056740389,0,0,0,0,0,0,12.1547498476427,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM45MTYDG_Retailer","Wet Dog","Target","DW MTY DG 05.5OZ 12CT",-0.15017421351443,0.289161274680754,-0.425332786372563,-0.0735795574104758,10,0,1.74530130262688,6.68063865416636,0.416786647365789,-0.045288464613846,-0.054645275778848,-0.00990121526490749,-0.102151472396654,0,0,0,0,0,0,2.35623154571825,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ITEM45MTYDG_ROM","Wet Dog","Target","DW MTY DG 05.5OZ 12CT",-1.42264552929154,1.50909274806144,-0.526377357394054,-1.00040569358968,0,10,10,0,0,0,0,0,-0.246183191399289,0,0,0.126901077562404,0,0,0,8.84029963666252,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM472BELLA_Retailer","Wet Dog","Target","DW BELLA 03.5OZ 12CT",-1.14820319774354,0.611424730447143,-1.58419215036704,-1.26453840133266,10,1.2723451508468,0,0,0,0,0,0,0,0,0,1,0,0,0,5.34107212570771,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM472BELLA_ROM","Wet Dog","Target","DW BELLA 03.5OZ 12CT",-2.01113338625172,0,0,0,2.95605615741651,0.29974683825026,11.3600543122643,9.99701356104688,0.693529525484836,-0.036807669596512,0,0,0.0331597407577942,0,0,0,0,0,0,12.7081105495569,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM481CWBEYONDORGANIC_ROM","Wet Cat","Target","CW BEYOND ORGANIC 03OZ 6CT",-2.5,6.63260615204455,0,0,0,10,10,10,0,0,0,0,0.0853290965953065,0,0,0,0,0,0,10.2206267805649,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM483CWBEYONDMIXERDIGESTSUPPORT_ROM","Wet Cat","Target","CW BEYOND MIXER DIGEST SUPPORT 01OZ 8CT",-2.5,5.18238066353064,0,0,0,10,10,10,0,0,0,0,0.0942944857428699,0,0,0,0,0,0,8.85490789612623,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM484CWBEYONDMIXERDIGESTSUPPORT_ROM","Wet Cat","Target","CW BEYOND MIXER DIGEST SUPPORT 01OZ",-2.5,6.33129701851126,0,0,10,10,10,10,0,0,0,0,0.1094731415053,0,0,0,0,0,0,6.19261627607421,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM485CWBEYONDMIXERBROTH_ROM","Wet Cat","Target","CW BEYOND MIXER BROTH 01OZ",0,7.27009314128523,0,0,10,0,10,0,2.09736675946494,0,0,0,0,0,0,0,0,0,0,4.97629449030419,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM486CWBEYONDMIXERBROTH_ROM","Wet Cat","Target","CW BEYOND MIXER BROTH 01OZ 8CT",-0.568317670619536,4.43412986814212,0,0,0,10,10,10,0,0,0,0,0.123513823888204,0,0,0,0,0,0,4.44670796933602,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM487CWBEYONDORGANIC_ROM","Wet Cat","Target","CW BEYOND ORGANIC 03OZ",-2.5,2.46618617971041,-0.0862717856290138,-0.100391254886412,0,0,10,0,0,0,0,0,0.0411457094536415,0,0,0,0,0,0,9.85983161908047,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM488CWBEYONDMIXERPROTEIN_ROM","Wet Cat","Target","CW BEYOND MIXER PROTEIN 01.4OZ",-2.5,2.54108363123706,0,0,0,10,10,10,-1.16792692403694,0,0,0,-0.027310844576438,0,0,0,0,0,0,8.43927069737935,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM495BEYONDMIXERS_Retailer","Wet Dog","Target","DW BEYOND BROTH 01.6OZ 8CT",-1.2998876685217,3.71737682263942,0,0,0,4.77354569653267,7.06547346482285,0,0,0,0,0,0.0401592001097134,0,0,0,0,0,0,6.70206265166378,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM495BEYONDMIXERS_ROM","Wet Dog","Target","DW BEYOND BROTH 01.6OZ 8CT",-0.363512091386094,1.09085710370218,-0.121687097716677,-0.515596711175795,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9083006604951,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM4BEGGINMT_Retailer","Dog Treats","Target","DT BEGGIN MT 40OZ",-1.05639410367282,0.607814001108118,-0.433233402357695,-0.192232566083459,2.48966524490222,0.0819109087225975,0.248706167323851,0,0.524301692536117,0,0,0.0333538245943753,0.00742576178914004,0,-0.507730043139995,0,0,-0.328684566938818,0,9.58301537248649,"Retailer",0,0,0,-0.177904916026239,0,0,0,0,0,0,0,-0.170063076481127,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM4BEGGINMT_ROM","Dog Treats","Target","DT BEGGIN MT 40OZ",-2.59364480397809,0,0,0,0,0,6.4617135499082,9.91003223786238,0.501795616948175,0.0295065774841682,0.0520936454101295,0.0205836937604176,0.0251023320279476,0,0,0,0,-0.00662495546625545,0,16.9322228884295,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM4BEYONDML_Retailer","Wet Dog","Target","DW BEYOND GR FR 13OZ",-0.445786317821302,0.731626812462474,0,-0.236871712793132,3.47872827229641,0.0334542747561211,9.33906216492954,0,0.370490577626918,-0.0877616621293809,-0.0155538634692548,-0.0561838351547725,0,0,0,0,0,0,0,7.78924814235511,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM4BEYONDML_ROM","Wet Dog","Target","DW BEYOND GR FR 13OZ",-1.83102660655714,0,0,0,2.55224848331555,0.701844906518106,0,0,0.626350827838968,-0.0529922893369266,-0.0192148759830018,0,0.00343105209307087,0,0,0,0,-0.0111216024875036,0,12.0240211103704,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM4CWFANCYFEASTML_Retailer","Wet Cat","Target","CW FANCY FEAST ML 03OZ",-1.32533438501114,0.894433016120091,0,-0.16591115539889,1.81810839120428,0,0,1.37486521462223,0.0965415730891439,0,-0.0510540867948672,0.0519741990030746,0.00457137136122316,0,0,0,0,-0.100009660129991,0,11.1221051785863,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,-0.300532235740051,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM4CWFANCYFEASTML_ROM","Wet Cat","Target","CW FANCY FEAST ML 03OZ",-2.22957480031639,0,0,0,0,0.133126163438454,6.57437226598818,5.1019251636529,0.431543063592699,-0.00297739249254306,0.0223480576800242,0.0595477272351857,0.014633543722092,0,0,0,0,0,0,15.0098670403587,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM501CWCNPORGANIX_ROM","Wet Cat","Target","CW C&P ORGANIX 03OZ",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86955584167552,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM502CWCNPORGANIX_ROM","Wet Cat","Target","CW C&P ORGANIX 05.5OZ",-2.5,2.30301643740893,0,-0.865198310049366,0,10,10,0,-1.56094860485132,0,0,0,-0.0188735185938439,0,0,0,0,0,0,12.6081158324411,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM503CWCNPPRISTINE_ROM","Wet Cat","Target","CW C&P PRISTINE 03OZ CAN",-2.5,3.23590491168448,-0.268375318738785,0,0,10,0,0,-2.88637653876716,0,0,0,-0.019857547072746,0,0,0,0,-0.83478722698098,-4.56661085000855,13.2887266503472,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM504CWCNPPRISTINE_ROM","Wet Cat","Target","CW C&P PRISTINE 05.5OZ CAN",-2.5,0,-2.42840124789639,-1.55694354751263,0,0,10,0,-0.389907770898743,0,0,0,-0.256690933560487,0,0,0,0,0,0,10.744096028247,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM506CWFANCYFEASTAPPTZRS_ROM","Wet Cat","Target","CW FANCY FEAST APPTZRS 01.1OZ",-0.281182670093541,0,0,0,0,2.51451674523686,10.1653105320064,9.74019758144175,0.30901330407617,0.0456818693676825,0.144075496339069,0.145537042382655,0.013879220786765,0,0,0,0,0,0,11.4678282476651,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM507CWFANCYFEASTAPPTZRS_ROM","Wet Cat","Target","CW FANCY FEAST APPTZRS 01.1OZ 12CT",-2.5,6.95696537022708,0,0,0,10,10,10,0,0,0,0,0.0609943874058447,0,0,1,1,0,0,5.70381497593597,"ROM",0,NA,NA,0,0,NA,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM508CWFANCYFEASTML_Retailer","Wet Cat","Target","CW FANCY FEAST ML 03OZ 04CT",-1.375853130806,1.64648860610418,-0.180456969860487,-0.932809435553317,7.460384805856,0.103761816220668,4.48302990099564,0,-0.318756757640892,-0.106458453698337,-0.0506216674833294,0.0308004783407692,-0.363635464361505,0,0,0,0,0,0,10.2575300707697,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ITEM509CWFRISKIESLILSOUPS_ROM","Wet Cat","Target","CW FRISKIES LIL SOUPS 01.2OZ 18CT",-2.5,4.3009172022741,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,13.9304284449193,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM50CWFANCYFEASTMEDLEYS_Retailer","Wet Cat","Target","CW FANCY FEAST MEDLEYS 03OZ 12CT",-1.38996081671964,2.2686352080637,0,0,1.82379619833406,0.0858471016829651,7.35199545310629,0,0,0,-0.0181598714641215,0,0.00906393069517082,0,-0.359102940937922,0.378804563969615,0,-2.72129185762593,0,10.4047643381099,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM50CWFANCYFEASTMEDLEYS_ROM","Wet Cat","Target","CW FANCY FEAST MEDLEYS 03OZ 12CT",-1.01518313028312,0,0,0,2.56971278570749,0,10.7784704727477,10.4112858914783,0,0,-0.0149770089541027,0.0304275596838046,0.0128661198470332,0,0,0,0,-0.447819477324586,0,12.8654547864665,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM510CWFRISKIESPREMIUM_ROM","Wet Cat","Target","CW FRISKIES PREMIUM 05.5OZ 24CT",-2.5,0,-7.67845165783682,-12.7317019082263,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14.3465798668642,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM515CWKITKABOODLE_ROM","Wet Cat","Target","CW KIT KABOODLE 05.35OZ",0,1.54116130885103,-1.38116177337078,-1.88193317875251,0,3.94841512000693,10,10,-0.403762401417328,0,0,0,-0.382519510874907,0,-1.94930605786196,0,0,0,0,13.72151933272,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM523DWBEYONDMIXER_Retailer","Wet Dog","Target","DW BEYOND MIXERS SUPPORT 03OZ 6CT",-2.5,6.45407827176028,0,0,10,8.33756536745873,10,0,0,0,0,0,0,0,0,0,0,0,0,9.17236447455897,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM523DWBEYONDMIXER_ROM","Wet Dog","Target","DW BEYOND MIXERS SUPPORT 03OZ 6CT",-2.5,0.351263210124259,-0.737458341407064,-1.71837314877411,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10.0523301744888,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM524BEYONDORGANIC_Retailer","Wet Dog","Target","DW BEYOND ORGANIC 13OZ 6CT",-2.5,3.01741186043045,-0.397581380421019,0,0,1.47633671018834,0,0,1.48460902877966,0,0,0,0.0170889239470186,0,0,0,0,0,0,9.8364269737622,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM524BEYONDORGANIC_ROM","Wet Dog","Target","DW BEYOND ORGANIC 13OZ 6CT",-0.16017758252942,3.76438232251415,0,0,0,10,0,10,2.97297974364586,0,0,0,0.00981709483189151,0,0,0,0,0,0,0.869846000569466,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM526DWALPO_ROM","Wet Dog","Target","DW ALPO 13.2OZ 24CT",0,0,-17.6380230426289,-12.3014313979002,0,0,10,0,0,0,0,0,-0.0707754091395093,0,0,0,0,0,0,6.98852916185087,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM527DWBELLA_ROM","Wet Dog","Target","DW BELLA 03.5OZ",0,1.28893708610354,-0.473484149642199,-0.507170352958443,2.54056539723242,1.13283474879028,0,9.80031714876498,0.348641231559432,0,0,0,0,0,0,0,0,0,0,11.2857659324561,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM529DWBENEFUL_Retailer","Wet Dog","Target","DW BENEFUL 03OZ 12CT",-1.75454453085022,0.992555961622114,0,0,1.19813039080474,0,5.03086934178097,0,0.825163190847331,0.0175743806076339,0,0,0.01702347681575,0.531657823788476,0,0,0,0,0,10.3990932159247,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM529DWBENEFUL_ROM","Wet Dog","Target","DW BENEFUL 03OZ 12CT",-0.340825017973588,0,0,0,2.78729641600624,0,7.85001203630643,0,0.771448333502964,0,0,0,0.00640421672840444,0,0,0,0,0,0,9.6965985058343,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM530DWBENEFUL_Retailer","Wet Dog","Target","DW BENEFUL 03OZ 03CT",-0.1,0.0887235778900912,-0.18512769037148,0,1.05471519844127,0.0474319614301207,9.25148392133445,0,0.028251996214435,-0.0437634200425211,-0.0632191378202983,0.0308185906580745,0.00695910068576693,0,0,0,0,-0.113184690312782,0,8.46966118872874,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM530DWBENEFUL_ROM","Wet Dog","Target","DW BENEFUL 03OZ 03CT",0,0.0290535930200106,0,-0.166116399004924,0,0.564236468990044,9.88438687877303,10.0340097274511,0.514394828952926,-0.0681705087338738,-0.0465481474011029,0.0106768628251463,-0.00257974372689178,0,0,0,0,0,0,11.5067522302172,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM531CWPROPLANSPECIALIZED_ROM","Wet Cat","Target","CW PRO PLAN SPECIALIZED 03OZ 24CT",0,0.11641467936012,0,-0.423064262112012,0,0,10,0,1.92545199469224,0,0,0,0.0401089740154497,0,0,0,0,0,0,0.359662231178572,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM532CWPROPLANTRUNATURE_ROM","Wet Cat","Target","CW PRO PLAN TRU NATURE 03OZ",0,0,-1.97700047029267,-1.95649698147281,0,0,0,0,-8.40020761014466,0,0,0,-0.0578209311187192,0,0,0,0,0,0,12.5687818574621,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533CWPURINAONETRGTD_Retailer","Wet Cat","Target","CW PURINA ONE TRGTD 03OZ",-0.385183773318047,0.249882124957857,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3.71129121520078,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533CWPURINAONETRGTD_ROM","Wet Cat","Target","CW PURINA ONE TRGTD 03OZ",0,0.509492965746845,-1.86004086550849,-4.22013169996255,0,0,10,0,2.69484579365266,0,0,0,0.0061496755441297,0,0,0,0,0,0,7.86831719326159,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_Retailer","Wet Dog","Target","DW BENEFUL INCR N MED 03OZ 30CT",-1.94138505172606,1.00093393325755,0,0,3.65131383561258,0,0,9.98902791385508,0,0,0,0,0,0,0,1,0,-7.38758090608488,-15.0075466543102,8.79293387992987,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM533DWBENEFULINCRNMED_ROM","Wet Dog","Target","DW BENEFUL INCR N MED 03OZ 30CT",0,3.46460481024171,0,0,10.4135455394075,6.32090700650922,0,10.0958124209777,0,0,0,-0.135376883005817,0,0,0,0,0,0,0,6.77926748911385,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
